uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
38156n,0.15054715148521677,0.6637085902805783,"[0.391304347826087, 0.34782608695652173, 0.2608695652173913]","[0.14, 0.79, 0.07]","[9.0, 8.0, 6.0]","[14, 79, 7]"
23751c,0.17270440702332118,0.7196755246460191,"[0.2, 0.2, 0.6]","[0.16, 0.65, 0.19]","[2.0, 2.0, 6.0]","[16, 65, 19]"
142430c,0.05402452911946297,0.2139954950010003,"[0.29411764705882354, 0.17647058823529413, 0.5294117647058824]","[0.14, 0.4, 0.46]","[5.0, 3.0, 9.0]","[14, 40, 46]"
11303n,0.3627902860177405,2.110811594477628,"[0.5, 0.0, 0.5]","[0.67, 0.31, 0.02]","[4.0, 0.0, 4.0]","[67, 31, 2]"
80808n,0.14747574344799202,8.496854709473086,"[0.38461538461538464, 0.38461538461538464, 0.23076923076923078]","[0.68, 0.32, 0.0]","[5.0, 5.0, 3.0]","[68, 32, 0]"
82415n,0.00777939212947227,0.03119645104961924,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.4, 0.22, 0.38]","[6.0, 2.0, 4.0]","[40, 22, 38]"
134217e,2.9327170228878888e-05,0.00011795790536725439,"[0.5, 0.4166666666666667, 0.08333333333333333]","[0.5, 0.42, 0.08]","[6.0, 5.0, 1.0]","[50, 42, 8]"
130680e,0.24727059697605272,9.113115158218648,"[0.4117647058823529, 0.35294117647058826, 0.23529411764705882]","[0.91, 0.09, 0.0]","[7.0, 6.0, 4.0]","[91, 9, 0]"
33822e,0.03343833683891702,0.10768572033773269,"[0.6153846153846154, 0.38461538461538464, 0.0]","[0.68, 0.27, 0.05]","[8.0, 5.0, 0.0]","[68, 27, 5]"
1735n,0.32003232040471813,1.0864001811778465,"[0.625, 0.375, 0.0]","[0.21, 0.31, 0.48]","[5.0, 3.0, 0.0]","[21, 31, 48]"
133243e,0.04062690133129521,0.16820872097279158,"[0.3333333333333333, 0.42857142857142855, 0.23809523809523808]","[0.22, 0.66, 0.12]","[7.0, 9.0, 5.0]","[22, 66, 12]"
34043c,0.19934516837892408,12.397946064107435,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.62, 0.38]","[0.0, 0.0, 0.0]","[0, 62, 38]"
74509n,0.3331284032750998,1.5710565744923373,"[0.2222222222222222, 0.2222222222222222, 0.5555555555555556]","[0.87, 0.04, 0.09]","[2.0, 2.0, 5.0]","[87, 4, 9]"
102857n,0.1526172125326819,0.8705166947869756,"[0.3333333333333333, 0.25, 0.4166666666666667]","[0.6, 0.35, 0.05]","[4.0, 3.0, 5.0]","[60, 35, 5]"
61818n,0.2184219857053765,1.238572161445898,"[0.25, 0.25, 0.5]","[0.63, 0.32, 0.05]","[2.0, 2.0, 4.0]","[63, 32, 5]"
70711c,0.027694844066099584,0.11817626536544325,"[0.4, 0.3, 0.3]","[0.22, 0.38, 0.4]","[8.0, 6.0, 6.0]","[22, 38, 40]"
38475c,0.10823254181606416,0.7184603943543246,"[0.2727272727272727, 0.45454545454545453, 0.2727272727272727]","[0.02, 0.65, 0.33]","[3.0, 5.0, 3.0]","[2, 65, 33]"
73518n,0.05773109211797908,0.23065315641869533,"[0.0, 0.5384615384615384, 0.46153846153846156]","[0.02, 0.28, 0.7]","[0.0, 7.0, 6.0]","[2, 28, 70]"
19578n,0.10903364869401003,0.5892836970766528,"[0.18181818181818182, 0.45454545454545453, 0.36363636363636365]","[0.24, 0.7, 0.06]","[2.0, 5.0, 4.0]","[24, 70, 6]"
80930n,0.11451832321213602,0.650547197088073,"[0.39285714285714285, 0.2857142857142857, 0.32142857142857145]","[0.45, 0.51, 0.04]","[11.0, 8.0, 9.0]","[45, 51, 4]"
11534n,0.051676488163036494,0.2530201316500127,"[0.5454545454545454, 0.2727272727272727, 0.18181818181818182]","[0.51, 0.45, 0.04]","[6.0, 3.0, 2.0]","[51, 45, 4]"
142643c,0.12232177277287191,0.3897385332936458,"[0.0, 0.375, 0.625]","[0.2, 0.19, 0.61]","[0.0, 3.0, 5.0]","[20, 19, 61]"
73840n,0.15747996805416853,0.7176978900297711,"[0.2777777777777778, 0.2777777777777778, 0.4444444444444444]","[0.2, 0.7, 0.1]","[5.0, 5.0, 8.0]","[20, 70, 10]"
84055n,0.07470635332359989,0.2870352521788695,"[0.2857142857142857, 0.21428571428571427, 0.5]","[0.19, 0.52, 0.29]","[4.0, 3.0, 7.0]","[19, 52, 29]"
117177n,0.5506551050439908,3.666854531115318,"[0.23076923076923078, 0.0, 0.7692307692307693]","[0.73, 0.25, 0.02]","[3.0, 0.0, 10.0]","[73, 25, 2]"
26372n,0.03068409325948475,0.11026408573198997,"[0.2857142857142857, 0.7142857142857143, 0.0]","[0.44, 0.54, 0.02]","[4.0, 10.0, 0.0]","[44, 54, 2]"
23280n,0.18243762900059268,0.8615354355328272,"[0.375, 0.25, 0.375]","[0.24, 0.7, 0.06]","[3.0, 2.0, 3.0]","[24, 70, 6]"
3545n,0.16336010265267245,0.7736195246321899,"[0.25, 0.3333333333333333, 0.4166666666666667]","[0.15, 0.77, 0.08]","[3.0, 4.0, 5.0]","[15, 77, 8]"
105769c,0.07685105051937809,0.3834442784462149,"[0.3333333333333333, 0.2222222222222222, 0.4444444444444444]","[0.08, 0.36, 0.56]","[3.0, 2.0, 4.0]","[8, 36, 56]"
141110n,0.1084260290420923,0.6675824178178879,"[0.4, 0.3, 0.3]","[0.54, 0.43, 0.03]","[4.0, 3.0, 3.0]","[54, 43, 3]"
130928n,0.20142817501085186,1.2155206896310133,"[0.3333333333333333, 0.2, 0.4666666666666667]","[0.51, 0.45, 0.04]","[5.0, 3.0, 7.0]","[51, 45, 4]"
49237c,0.3372031097214666,12.066951910279613,"[0.3076923076923077, 0.38461538461538464, 0.3076923076923077]","[0.0, 0.09, 0.91]","[4.0, 5.0, 4.0]","[0, 9, 91]"
125700e,0.14411336787389986,0.7724809403886205,"[0.3333333333333333, 0.2222222222222222, 0.4444444444444444]","[0.57, 0.36, 0.07]","[3.0, 2.0, 4.0]","[57, 36, 7]"
139836n,0.2882536679298075,16.530181245268697,"[0.25, 0.3125, 0.4375]","[0.66, 0.34, 0.0]","[4.0, 5.0, 7.0]","[66, 34, 0]"
144408n,0.021054115158430753,0.08128505546700099,"[0.25, 0.5, 0.25]","[0.2, 0.39, 0.41]","[2.0, 4.0, 2.0]","[20, 39, 41]"
132516n,0.32794183690371653,1.493896223182375,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.07, 0.8, 0.13]","[3.0, 1.0, 2.0]","[7, 80, 13]"
15771c,0.2235503663794165,0.9539297268065925,"[0.4444444444444444, 0.3333333333333333, 0.2222222222222222]","[0.11, 0.13, 0.76]","[4.0, 3.0, 2.0]","[11, 13, 76]"
85279n,0.31635669788522586,1.677987804049314,"[0.45454545454545453, 0.18181818181818182, 0.36363636363636365]","[0.2, 0.78, 0.02]","[5.0, 2.0, 4.0]","[20, 78, 2]"
73191n,0.031994217883174136,0.14125074957296194,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.61, 0.34, 0.05]","[3.0, 3.0, 1.0]","[61, 34, 5]"
73444n,0.015542108440599368,0.04547184020345185,"[0.6, 0.4, 0.0]","[0.56, 0.41, 0.03]","[6.0, 4.0, 0.0]","[56, 41, 3]"
44747n,0.17562590881738496,0.5353317329236122,"[0.0, 1.0, 0.0]","[0.03, 0.69, 0.28]","[0.0, 3.0, 0.0]","[3, 69, 28]"
19c,0.10335529922447483,0.47653818004336973,"[0.3333333333333333, 0.2777777777777778, 0.3888888888888889]","[0.08, 0.59, 0.33]","[6.0, 5.0, 7.0]","[8, 59, 33]"
45306n,0.47156737749697347,3.054456428517492,"[0.6666666666666666, 0.08333333333333333, 0.25]","[0.02, 0.68, 0.3]","[8.0, 1.0, 3.0]","[2, 68, 30]"
58357c,0.8776994414539943,4.643856189667736,"[1.0, 0.0, 0.0]","[0.04, 0.76, 0.2]","[10.0, 0.0, 0.0]","[4, 76, 20]"
11971n,0.17713205607405336,0.9980675037940656,"[0.2, 0.4, 0.4]","[0.52, 0.44, 0.04]","[3.0, 6.0, 6.0]","[52, 44, 4]"
77299n,0.3521609513007116,1.152003093369307,"[0.0, 1.0, 0.0]","[0.46, 0.45, 0.09]","[0.0, 4.0, 0.0]","[46, 45, 9]"
11362e,0.25643176023925335,1.1957065517333265,"[0.23076923076923078, 0.3076923076923077, 0.46153846153846156]","[0.79, 0.14, 0.07]","[3.0, 4.0, 6.0]","[79, 14, 7]"
20181n,0.3586761522610443,2.2830386515410437,"[0.625, 0.1875, 0.1875]","[0.03, 0.7, 0.27]","[10.0, 3.0, 3.0]","[3, 70, 27]"
103364n,0.019880023772292584,0.07704956748599102,"[0.625, 0.375, 0.0]","[0.75, 0.24, 0.01]","[5.0, 3.0, 0.0]","[75, 24, 1]"
38477c,0.5105464706035169,2.6817975590010614,"[0.42857142857142855, 0.5714285714285714, 0.0]","[0.01, 0.37, 0.62]","[3.0, 4.0, 0.0]","[1, 37, 62]"
50484c,0.514957783975427,1.8365012676398091,"[0.0, 1.0, 0.0]","[0.08, 0.28, 0.64]","[0.0, 6.0, 0.0]","[8, 28, 64]"
6105e,0.06331413036342394,0.3158247241381027,"[0.5, 0.3, 0.2]","[0.74, 0.22, 0.04]","[5.0, 3.0, 2.0]","[74, 22, 4]"
108027n,0.2853234785845282,1.4694921649838577,"[0.45454545454545453, 0.18181818181818182, 0.36363636363636365]","[0.04, 0.73, 0.23]","[5.0, 2.0, 4.0]","[4, 73, 23]"
9557e,0.012813982294474857,0.05087469724535987,"[0.3333333333333333, 0.4444444444444444, 0.2222222222222222]","[0.46, 0.38, 0.16]","[3.0, 4.0, 2.0]","[46, 38, 16]"
19668c,0.13865562476408957,0.6803040508534621,"[0.5, 0.1875, 0.3125]","[0.11, 0.38, 0.51]","[8.0, 3.0, 5.0]","[11, 38, 51]"
83247e,0.13943372198167367,0.7228798880168099,"[0.25, 0.4375, 0.3125]","[0.59, 0.37, 0.04]","[4.0, 7.0, 5.0]","[59, 37, 4]"
9393n,0.07017931945988724,0.2993191212734281,"[0.2, 0.4, 0.4]","[0.07, 0.7, 0.23]","[2.0, 4.0, 4.0]","[7, 70, 23]"
57454c,0.06791821281875206,4.448442272331816,"[0.125, 0.5, 0.375]","[0.0, 0.63, 0.37]","[1.0, 4.0, 3.0]","[0, 63, 37]"
23901e,0.13369457299490173,0.5676479266232086,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.7, 0.22, 0.08]","[2.0, 3.0, 2.0]","[70, 22, 8]"
111693e,0.025010456997758973,0.10529669840848241,"[0.35294117647058826, 0.23529411764705882, 0.4117647058823529]","[0.43, 0.33, 0.24]","[6.0, 4.0, 7.0]","[43, 33, 24]"
87332c,0.09522719018531177,0.5625238269071267,"[0.26666666666666666, 0.4, 0.3333333333333333]","[0.03, 0.44, 0.53]","[4.0, 6.0, 5.0]","[3, 44, 53]"
21340n,0.2330917243334375,1.1428783050357214,"[0.38461538461538464, 0.3076923076923077, 0.3076923076923077]","[0.05, 0.84, 0.11]","[5.0, 4.0, 4.0]","[5, 84, 11]"
19921n,0.29482179401680036,1.648734234102722,"[0.25, 0.375, 0.375]","[0.83, 0.15, 0.02]","[4.0, 6.0, 6.0]","[83, 15, 2]"
83900e,0.13436084607270946,0.6981723122570226,"[0.3333333333333333, 0.2222222222222222, 0.4444444444444444]","[0.59, 0.33, 0.08]","[3.0, 2.0, 4.0]","[59, 33, 8]"
72721e,0.13319419347763709,0.752449891005778,"[0.23076923076923078, 0.38461538461538464, 0.38461538461538464]","[0.41, 0.54, 0.05]","[3.0, 5.0, 5.0]","[41, 54, 5]"
131623c,0.027805659092097677,0.09564246552213593,"[0.0, 0.5454545454545454, 0.45454545454545453]","[0.03, 0.4, 0.57]","[0.0, 6.0, 5.0]","[3, 40, 57]"
54458n,0.10220681824533452,0.3040061868525984,"[1.0, 0.0, 0.0]","[0.81, 0.19, 0.0]","[5.0, 0.0, 0.0]","[81, 19, 0]"
63218n,0.21125705233120504,0.8875432568286236,"[0.75, 0.25, 0.0]","[0.23, 0.74, 0.03]","[6.0, 2.0, 0.0]","[23, 74, 3]"
91650n,0.26508959486742856,1.641878951440865,"[0.4, 0.2, 0.4]","[0.93, 0.05, 0.02]","[4.0, 2.0, 4.0]","[93, 5, 2]"
24163e,0.07524272783502552,0.30077216691056036,"[0.38461538461538464, 0.6153846153846154, 0.0]","[0.67, 0.31, 0.02]","[5.0, 8.0, 0.0]","[67, 31, 2]"
42388e,0.003792710790450445,0.015708684791162983,"[0.75, 0.25, 0.0]","[0.81, 0.19, 0.0]","[6.0, 2.0, 0.0]","[81, 19, 0]"
112349c,0.018726028322113435,0.07931547612030165,"[0.35294117647058826, 0.11764705882352941, 0.5294117647058824]","[0.21, 0.16, 0.63]","[6.0, 2.0, 9.0]","[21, 16, 63]"
38527n,0.13635053688704385,0.4798791882118458,"[0.75, 0.25, 0.0]","[0.39, 0.47, 0.14]","[6.0, 2.0, 0.0]","[39, 47, 14]"
15537n,0.10195803039279504,0.4933263733938353,"[0.35714285714285715, 0.2857142857142857, 0.35714285714285715]","[0.66, 0.26, 0.08]","[5.0, 4.0, 5.0]","[66, 26, 8]"
126486n,0.17006891320548437,10.865938799255062,"[0.5294117647058824, 0.17647058823529413, 0.29411764705882354]","[0.67, 0.33, 0.0]","[9.0, 3.0, 5.0]","[67, 33, 0]"
121910e,0.6230646394962766,2.3959286762507994,"[1.0, 0.0, 0.0]","[0.19, 0.18, 0.63]","[3.0, 0.0, 0.0]","[19, 18, 63]"
83657c,0.25807009407145354,0.8536324741380826,"[0.2, 0.8, 0.0]","[0.05, 0.54, 0.41]","[2.0, 8.0, 0.0]","[5, 54, 41]"
21957n,0.10611264227656438,0.45807157132992715,"[0.4444444444444444, 0.3333333333333333, 0.2222222222222222]","[0.24, 0.7, 0.06]","[4.0, 3.0, 2.0]","[24, 70, 6]"
118999n,0.04837305838492602,0.19153887890601096,"[0.5, 0.5, 0.0]","[0.71, 0.27, 0.02]","[5.0, 5.0, 0.0]","[71, 27, 2]"
77654e,0.16010053041469252,0.8929188384069662,"[0.7142857142857143, 0.0, 0.2857142857142857]","[0.87, 0.11, 0.02]","[5.0, 0.0, 2.0]","[87, 11, 2]"
77875e,0.22464502200377828,1.0061143691929504,"[0.2727272727272727, 0.6363636363636364, 0.09090909090909091]","[0.81, 0.15, 0.04]","[3.0, 7.0, 1.0]","[81, 15, 4]"
123891c,0.13899386692274343,0.7532955837115696,"[0.3333333333333333, 0.25, 0.4166666666666667]","[0.04, 0.56, 0.4]","[4.0, 3.0, 5.0]","[4, 56, 40]"
50480n,0.029448401261921293,0.13342965914190247,"[0.5, 0.375, 0.125]","[0.67, 0.29, 0.04]","[4.0, 3.0, 1.0]","[67, 29, 4]"
115247c,0.019642250914450196,0.08477843007535177,"[0.1, 0.5, 0.4]","[0.04, 0.42, 0.54]","[1.0, 5.0, 4.0]","[4, 42, 54]"
127410n,0.1269205150313601,0.514627575712564,"[0.4166666666666667, 0.0, 0.5833333333333334]","[0.12, 0.11, 0.77]","[5.0, 0.0, 7.0]","[12, 11, 77]"
123751n,0.2075237507313758,1.0128496896900323,"[0.2916666666666667, 0.25, 0.4583333333333333]","[0.78, 0.15, 0.07]","[7.0, 6.0, 11.0]","[78, 15, 7]"
