uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
144753c,0.06731902968243517,0.314703413932787,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1, 0.55, 0.35]","[0.0, 0.0, 0.0]","[10.0, 55.0, 35.0]"
32754n,0.08225464185269776,0.3577977529145824,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.64, 0.25, 0.11]","[0.0, 0.0, 0.0]","[64.0, 25.0, 11.0]"
139635n,0.12581000123144664,0.3770696490070833,"[1.0, 0.0, 0.0]","[0.77, 0.19, 0.04]","[5.0, 0.0, 0.0]","[77.0, 19.0, 4.0]"
54327n,0.1652823413807596,1.3171578766972685,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.57, 0.42]","[0.0, 0.0, 0.0]","[1.0, 57.0, 42.0]"
13760n,0.13869464341419024,0.8360797463578924,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.35, 0.62, 0.03]","[0.0, 0.0, 0.0]","[35.0, 62.0, 3.0]"
100768n,0.27655539087907965,12.693226828134671,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.85, 0.15, 0.0]","[0.0, 0.0, 0.0]","[85.0, 15.0, 0.0]"
127809n,0.2945890591003681,1.5820761718146281,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.92, 0.05, 0.03]","[0.0, 0.0, 0.0]","[92.0, 5.0, 3.0]"
134217e,0.07588195287628335,0.3801691515330906,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.5, 0.42, 0.08]","[0.0, 0.0, 0.0]","[50.0, 42.0, 8.0]"
10724n,0.1782326070276923,0.9071179489437868,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.78, 0.18]","[0.0, 0.0, 0.0]","[4.0, 78.0, 18.0]"
114492n,0.7412960280881049,3.184424571051933,"[1.0, 0.0, 0.0]","[0.11, 0.66, 0.23]","[1.0, 0.0, 0.0]","[11.0, 66.0, 23.0]"
83722e,0.1606166649236276,0.7862993151226292,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.76, 0.19, 0.05]","[0.0, 0.0, 0.0]","[76.0, 19.0, 5.0]"
123267e,0.9595312960977062,6.6438561895608785,"[0.0, 0.0, 1.0]","[0.42, 0.57, 0.01]","[0.0, 0.0, 1.0]","[42.0, 57.0, 1.0]"
105196n,0.16197341838849996,1.3060383443818036,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.49, 0.5, 0.01]","[0.0, 0.0, 0.0]","[49.0, 50.0, 1.0]"
21957n,0.16919485510105411,0.5145731727560464,"[0.0, 1.0, 0.0]","[0.24, 0.7, 0.06]","[0.0, 3.0, 0.0]","[24.0, 70.0, 6.0]"
76037n,0.0555036032278591,0.26020383650549905,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.49, 0.4]","[0.0, 0.0, 0.0]","[11.0, 49.0, 40.0]"
42983e,0.22075247599535863,12.472894030884165,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.72, 0.28, 0.0]","[0.0, 0.0, 0.0]","[72.0, 28.0, 0.0]"
49237c,0.04653012540362907,0.1360615495396329,"[0.0, 0.0, 1.0]","[0.0, 0.09, 0.91]","[0.0, 0.0, 4.0]","[0.0, 9.0, 91.0]"
133243e,0.0855884475440024,0.3626309428130932,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.22, 0.66, 0.12]","[0.0, 0.0, 0.0]","[22.0, 66.0, 12.0]"
50484c,0.20873545110053368,0.6438561897003112,"[0.0, 0.0, 1.0]","[0.08, 0.28, 0.64]","[0.0, 0.0, 1.0]","[8.0, 28.0, 64.0]"
125700e,0.09039974966573694,0.4555037098286606,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.57, 0.36, 0.07]","[0.0, 0.0, 0.0]","[57.0, 36.0, 7.0]"
144753n,0.09259563130383205,0.49505187532730355,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.49, 0.45, 0.06]","[0.0, 0.0, 0.0]","[49.0, 45.0, 6.0]"
38477c,0.22245044877074757,0.689659879316007,"[0.0, 0.0, 1.0]","[0.01, 0.37, 0.62]","[0.0, 0.0, 3.0]","[1.0, 37.0, 62.0]"
76219n,0.1368688504989129,0.6938712551787317,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.7, 0.25, 0.05]","[0.0, 0.0, 0.0]","[70.0, 25.0, 5.0]"
131623c,0.2580244610443866,0.8109661755363606,"[0.0, 0.0, 1.0]","[0.03, 0.4, 0.57]","[0.0, 0.0, 4.0]","[3.0, 40.0, 57.0]"
98445c,0.11390636976580854,0.34007544152505254,"[0.0, 1.0, 0.0]","[0.04, 0.79, 0.17]","[0.0, 6.0, 0.0]","[4.0, 79.0, 17.0]"
35700c,0.2567116943110166,1.827271033549387,"[0.4, 0.0, 0.6]","[0.01, 0.14, 0.85]","[2.0, 0.0, 3.0]","[1.0, 14.0, 85.0]"
8257n,0.14406499878168014,0.4344028240736792,"[1.0, 0.0, 0.0]","[0.74, 0.24, 0.02]","[1.0, 0.0, 0.0]","[74.0, 24.0, 2.0]"
107252c,0.19784915334399755,1.0607758767553326,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.8, 0.17]","[0.0, 0.0, 0.0]","[3.0, 80.0, 17.0]"
91709c,0.025257548793337737,0.10468123653359733,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.19, 0.49, 0.32]","[0.0, 0.0, 0.0]","[19.0, 49.0, 32.0]"
118415n,0.3779942988225778,1.2515387669207356,"[0.0, 1.0, 0.0]","[0.53, 0.42, 0.05]","[0.0, 3.0, 0.0]","[53.0, 42.0, 5.0]"
19c,0.12042559513266117,0.46974051383084864,"[0.2, 0.2, 0.6]","[0.08, 0.59, 0.33]","[1.0, 1.0, 3.0]","[8.0, 59.0, 33.0]"
22587e,0.051899160321315606,0.15200309337543327,"[1.0, 0.0, 0.0]","[0.9, 0.09, 0.01]","[4.0, 0.0, 0.0]","[90.0, 9.0, 1.0]"
37407n,0.012438608972413957,0.05048954521018334,"[0.0, 0.5, 0.5]","[0.0, 0.63, 0.37]","[0.0, 1.0, 1.0]","[0.0, 63.0, 37.0]"
88188e,0.13543260690581635,0.5926457917379531,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.16, 0.75, 0.09]","[0.0, 0.0, 0.0]","[16.0, 75.0, 9.0]"
917c,0.0542494913218076,0.25580757925332553,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.46, 0.43]","[0.0, 0.0, 0.0]","[11.0, 46.0, 43.0]"
34176n,0.144357284505436,0.9874539821012418,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.44, 0.54, 0.02]","[0.0, 0.0, 0.0]","[44.0, 54.0, 2.0]"
116176c,0.5269470842900443,2.132672283211119,"[0.0, 0.5, 0.5]","[0.69, 0.26, 0.05]","[0.0, 3.0, 3.0]","[69.0, 26.0, 5.0]"
54458n,0.10220681824533452,0.3040061868525984,"[1.0, 0.0, 0.0]","[0.81, 0.19, 0.0]","[1.0, 0.0, 0.0]","[81.0, 19.0, 0.0]"
91106n,0.13704211181596285,0.830352075800115,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.61, 0.36, 0.03]","[0.0, 0.0, 0.0]","[61.0, 36.0, 3.0]"
30171n,0.09756096273794262,0.5121453769751784,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.38, 0.06]","[0.0, 0.0, 0.0]","[56.0, 38.0, 6.0]"
144753e,0.1531729819347118,1.0175199184250636,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.62, 0.36, 0.02]","[0.0, 0.0, 0.0]","[62.0, 36.0, 2.0]"
115247c,0.02306722603544471,0.0702537272683636,"[0.0, 0.5, 0.5]","[0.04, 0.42, 0.54]","[0.0, 3.0, 3.0]","[4.0, 42.0, 54.0]"
20181n,0.5260231315791053,1.888968687535092,"[0.0, 0.0, 1.0]","[0.03, 0.7, 0.27]","[0.0, 0.0, 1.0]","[3.0, 70.0, 27.0]"
57454e,0.03419964311961936,0.15200309344435695,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.4, 0.45, 0.15]","[0.0, 0.0, 0.0]","[40.0, 45.0, 15.0]"
91797c,0.011597228014640486,0.0352510087677617,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.02, 0.37, 0.61]","[0.0, 1.0, 2.0]","[2.0, 37.0, 61.0]"
66858n,0.13792538097002996,0.4150374992053622,"[1.0, 0.0, 0.0]","[0.75, 0.18, 0.07]","[2.0, 0.0, 0.0]","[75.0, 18.0, 7.0]"
14280n,0.11156978194328224,0.561609323605987,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.06, 0.64, 0.3]","[0.0, 0.0, 0.0]","[6.0, 64.0, 30.0]"
142729c,0.16029092773874035,0.7060042722698643,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.09, 0.12, 0.79]","[0.0, 0.0, 0.0]","[9.0, 12.0, 79.0]"
121360c,0.33549730157687935,1.0892673380244111,"[0.0, 0.0, 1.0]","[0.01, 0.52, 0.47]","[0.0, 0.0, 1.0]","[1.0, 52.0, 47.0]"
23901e,0.11657012301782194,0.5293221438565123,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.7, 0.22, 0.08]","[0.0, 0.0, 0.0]","[70.0, 22.0, 8.0]"
61216c,0.1347102402481966,0.45155250468171,"[0.4, 0.0, 0.6]","[0.17, 0.2, 0.63]","[2.0, 0.0, 3.0]","[17.0, 20.0, 63.0]"
135247c,0.10832462728577741,0.5913118148827134,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.05, 0.38, 0.57]","[0.0, 0.0, 0.0]","[5.0, 38.0, 57.0]"
74768e,0.2580244610443866,0.8109661755348081,"[1.0, 0.0, 0.0]","[0.57, 0.32, 0.11]","[2.0, 0.0, 0.0]","[57.0, 32.0, 11.0]"
11534n,0.1147070739400369,0.670800876278818,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.51, 0.45, 0.04]","[0.0, 0.0, 0.0]","[51.0, 45.0, 4.0]"
73260n,0.11699256833355172,0.5049676564606004,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.72, 0.18, 0.1]","[0.0, 0.0, 0.0]","[72.0, 18.0, 10.0]"
74377e,0.1756259088173849,0.5353317329241466,"[1.0, 0.0, 0.0]","[0.69, 0.29, 0.02]","[5.0, 0.0, 0.0]","[69.0, 29.0, 2.0]"
73518n,0.16919485510105411,0.514573172757409,"[0.0, 0.0, 1.0]","[0.02, 0.28, 0.7]","[0.0, 0.0, 2.0]","[2.0, 28.0, 70.0]"
30282n,0.2964606501252138,12.78385596559675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.12, 0.0]","[0.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
111338e,0.21555782509150792,0.6665762662361991,"[1.0, 0.0, 0.0]","[0.63, 0.37, 0.0]","[1.0, 0.0, 0.0]","[63.0, 37.0, 0.0]"
96583n,0.11983220668354519,0.35845397087474923,"[0.0, 1.0, 0.0]","[0.0, 0.78, 0.22]","[0.0, 1.0, 0.0]","[0.0, 78.0, 22.0]"
140005c,0.21657197912055245,1.0411446470752184,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.05, 0.1, 0.85]","[3.0, 3.0, 3.0]","[5.0, 10.0, 85.0]"
42860n,0.13792538097002996,0.41503749920525196,"[1.0, 0.0, 0.0]","[0.75, 0.17, 0.08]","[3.0, 0.0, 0.0]","[75.0, 17.0, 8.0]"
103364n,0.20387308396831325,1.4542999586058454,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.75, 0.24, 0.01]","[0.0, 0.0, 0.0]","[75.0, 24.0, 1.0]"
117177n,0.18021710538540406,1.1143334394830315,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.73, 0.25, 0.02]","[0.0, 0.0, 0.0]","[73.0, 25.0, 2.0]"
85428e,0.1782326070276923,0.9071179489437868,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.78, 0.18, 0.04]","[0.0, 0.0, 0.0]","[78.0, 18.0, 4.0]"
77875e,0.10220681824533452,0.3040061868177201,"[1.0, 0.0, 0.0]","[0.81, 0.15, 0.04]","[2.0, 0.0, 0.0]","[81.0, 15.0, 4.0]"
24103n,0.20873545110053363,0.6438561896997788,"[0.0, 1.0, 0.0]","[0.18, 0.64, 0.18]","[0.0, 1.0, 0.0]","[18.0, 64.0, 18.0]"
8219n,0.31925145895127793,1.029146345585436,"[1.0, 0.0, 0.0]","[0.49, 0.48, 0.03]","[3.0, 0.0, 0.0]","[49.0, 48.0, 3.0]"
19768c,0.3877878503030499,2.1784875209248455,"[0.5, 0.0, 0.5]","[0.02, 0.37, 0.61]","[2.0, 0.0, 2.0]","[2.0, 37.0, 61.0]"
58954c,0.39739458408970046,1.9739311882752195,"[0.5, 0.0, 0.5]","[0.03, 0.43, 0.54]","[2.0, 0.0, 2.0]","[3.0, 43.0, 54.0]"
118999n,0.17380009740472288,1.0906821484786149,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.71, 0.27, 0.02]","[0.0, 0.0, 0.0]","[71.0, 27.0, 2.0]"
30380c,0.29043867394716566,1.3291778796893217,"[0.0, 0.5, 0.5]","[0.28, 0.06, 0.66]","[0.0, 2.0, 2.0]","[28.0, 6.0, 66.0]"
113668n,0.20616715833035576,12.42136835184796,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.66, 0.34, 0.0]","[0.0, 0.0, 0.0]","[66.0, 34.0, 0.0]"
73191n,0.11432052176288185,0.6121842644810496,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.61, 0.34, 0.05]","[0.0, 0.0, 0.0]","[61.0, 34.0, 5.0]"
65650e,0.1631494789304898,1.3099801561807294,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.54, 0.45, 0.01]","[0.0, 0.0, 0.0]","[54.0, 45.0, 1.0]"
129081n,0.0852187302885994,0.3517698137326138,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.67, 0.19]","[0.0, 0.0, 0.0]","[14.0, 67.0, 19.0]"
10916n,0.2964606501252138,12.78385596559675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.12, 0.0]","[0.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
45774c,0.10928580718179283,0.5534141108465779,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.06, 0.63, 0.31]","[0.0, 0.0, 0.0]","[6.0, 63.0, 31.0]"
15771c,0.21427889328256328,0.9534707590180356,"[0.0, 0.6, 0.4]","[0.11, 0.13, 0.76]","[0.0, 3.0, 2.0]","[11.0, 13.0, 76.0]"
1735n,0.02008275675983775,0.08173494442436802,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.21, 0.31, 0.48]","[0.0, 0.0, 0.0]","[21.0, 31.0, 48.0]"
24163e,0.18867488947488256,0.5777669992444269,"[1.0, 0.0, 0.0]","[0.67, 0.31, 0.02]","[1.0, 0.0, 0.0]","[67.0, 31.0, 2.0]"
31113e,0.04050666179993855,0.16683453010877503,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.28, 0.55, 0.17]","[0.0, 0.0, 0.0]","[28.0, 55.0, 17.0]"
133005n,0.369267011351765,1.217591434996879,"[0.0, 0.0, 1.0]","[0.08, 0.49, 0.43]","[0.0, 0.0, 3.0]","[8.0, 49.0, 43.0]"
58016c,0.12173415064555106,0.6948615507155801,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.37, 0.59]","[0.0, 0.0, 0.0]","[4.0, 37.0, 59.0]"
36715e,0.19133732623657218,1.1564406450075413,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.76, 0.22, 0.02]","[0.0, 0.0, 0.0]","[76.0, 22.0, 2.0]"
61429c,0.010322000519121861,0.030150784939756092,"[0.0, 0.4, 0.6]","[0.02, 0.41, 0.57]","[0.0, 2.0, 3.0]","[2.0, 41.0, 57.0]"
49807n,0.12781665138193649,0.6604362865802449,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.28, 0.67, 0.05]","[0.0, 0.0, 0.0]","[28.0, 67.0, 5.0]"
45957e,0.008833722078334596,0.03552004089451742,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.32, 0.25]","[0.0, 0.0, 0.0]","[43.0, 32.0, 25.0]"
46198c,0.2956175113869214,0.943416471559729,"[0.0, 0.0, 1.0]","[0.03, 0.45, 0.52]","[0.0, 0.0, 2.0]","[3.0, 45.0, 52.0]"
47408n,0.114213658028265,0.6691274571149282,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.47, 0.49, 0.04]","[0.0, 0.0, 0.0]","[47.0, 49.0, 4.0]"
837n,0.2294148959617761,0.7131188521389815,"[1.0, 0.0, 0.0]","[0.61, 0.37, 0.02]","[2.0, 0.0, 0.0]","[61.0, 37.0, 2.0]"
47404e,0.09633341777625393,0.4124897281629659,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.21, 0.68, 0.11]","[0.0, 0.0, 0.0]","[21.0, 68.0, 11.0]"
14459n,0.12656942930554013,0.711673971833414,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34, 0.62, 0.04]","[0.0, 0.0, 0.0]","[34.0, 62.0, 4.0]"
75572n,0.07541898571113735,0.3785688227784858,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.49, 0.43, 0.08]","[0.0, 0.0, 0.0]","[49.0, 43.0, 8.0]"
121910c,0.6501990754373497,2.556393348443029,"[0.0, 0.0, 1.0]","[0.6, 0.23, 0.17]","[0.0, 0.0, 1.0]","[60.0, 23.0, 17.0]"
56163c,0.15019483812121856,1.0072876526841053,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.38, 0.6]","[0.0, 0.0, 0.0]","[2.0, 38.0, 60.0]"
84781e,0.060611936088652174,0.2682107472947076,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.57, 0.31, 0.12]","[0.0, 0.0, 0.0]","[57.0, 31.0, 12.0]"
88646c,0.17211962197805242,0.7823194440203867,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.13, 0.8]","[0.0, 0.0, 0.0]","[7.0, 13.0, 80.0]"
134655c,0.2180116483675782,1.0104629193851005,"[0.5, 0.0, 0.5]","[0.08, 0.15, 0.77]","[1.0, 0.0, 1.0]","[8.0, 15.0, 77.0]"
139836n,0.20616715833035576,12.42136835184796,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.66, 0.34, 0.0]","[0.0, 0.0, 0.0]","[66.0, 34.0, 0.0]"
23280n,0.128956137506066,0.6258243495866419,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.24, 0.7, 0.06]","[0.0, 0.0, 0.0]","[24.0, 70.0, 6.0]"
117093n,0.144357284505436,0.9874539821012418,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.54, 0.44, 0.02]","[0.0, 0.0, 0.0]","[54.0, 44.0, 2.0]"
