uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
52542n,0.6642991177133706,2.6438561896969817,"[1.0, 0.0, 0.0]","[0.16, 0.83, 0.01]","[4.0, 0.0, 0.0]","[16.0, 83.0, 1.0]"
2133n,0.14696904273500971,0.6162149719856047,"[0.0, 0.5, 0.5]","[0.1, 0.14, 0.76]","[0.0, 5.0, 5.0]","[10.0, 14.0, 76.0]"
97011c,0.20418399090780134,0.673453644275716,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.38, 0.31, 0.31]","[1.0, 2.0, 0.0]","[38.0, 31.0, 31.0]"
123038e,0.19529542625770435,0.5994620703421268,"[1.0, 0.0, 0.0]","[0.66, 0.27, 0.07]","[5.0, 0.0, 0.0]","[66.0, 27.0, 7.0]"
98561e,0.08502441288198999,0.25153876695872224,"[1.0, 0.0, 0.0]","[0.84, 0.16, 0.0]","[2.0, 0.0, 0.0]","[84.0, 16.0, 0.0]"
31113e,0.04050666179993855,0.16683453010877503,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.28, 0.55, 0.17]","[4.0, 4.0, 4.0]","[28.0, 55.0, 17.0]"
127809n,0.8549974004848321,4.321928094789727,"[0.0, 1.0, 0.0]","[0.92, 0.05, 0.03]","[0.0, 1.0, 0.0]","[92.0, 5.0, 3.0]"
49237c,0.8137943720764867,19.27322186715839,"[0.46153846153846156, 0.5384615384615384, 0.0]","[0.0, 0.09, 0.91]","[6.0, 7.0, 0.0]","[0.0, 9.0, 91.0]"
52171c,0.1746290418608253,0.9053793861208481,"[0.4166666666666667, 0.08333333333333333, 0.5]","[0.84, 0.08, 0.08]","[5.0, 1.0, 6.0]","[84.0, 8.0, 8.0]"
131261n,0.18214392284188738,0.9312482381170091,"[0.5, 0.1, 0.4]","[0.55, 0.4, 0.05]","[5.0, 1.0, 4.0]","[55.0, 40.0, 5.0]"
106013c,0.15730606295328034,0.8064021654070658,"[0.5, 0.1, 0.4]","[0.09, 0.16, 0.75]","[5.0, 1.0, 4.0]","[9.0, 16.0, 75.0]"
45957e,0.1381240622245106,0.415966377286224,"[0.5555555555555556, 0.4444444444444444, 0.0]","[0.43, 0.32, 0.25]","[5.0, 4.0, 0.0]","[43.0, 32.0, 25.0]"
79507e,0.18302306428213494,11.788219832634123,"[0.5454545454545454, 0.13636363636363635, 0.3181818181818182]","[0.75, 0.25, 0.0]","[12.0, 3.0, 7.0]","[75.0, 25.0, 0.0]"
45306n,0.9289911704818995,5.643856189632245,"[1.0, 0.0, 0.0]","[0.02, 0.68, 0.3]","[8.0, 0.0, 0.0]","[2.0, 68.0, 30.0]"
116176c,0.0824296842117085,0.4395878769942395,"[0.5714285714285714, 0.14285714285714285, 0.2857142857142857]","[0.69, 0.26, 0.05]","[8.0, 2.0, 4.0]","[69.0, 26.0, 5.0]"
38527n,0.40491748202266303,1.358453970835778,"[1.0, 0.0, 0.0]","[0.39, 0.47, 0.14]","[6.0, 0.0, 0.0]","[39.0, 47.0, 14.0]"
55888c,0.1744256295631328,0.9019955140993539,"[0.4666666666666667, 0.2, 0.3333333333333333]","[0.07, 0.52, 0.41]","[7.0, 3.0, 5.0]","[7.0, 52.0, 41.0]"
46820e,0.15127866277646418,0.7184579229107103,"[0.1111111111111111, 0.3888888888888889, 0.5]","[0.34, 0.55, 0.11]","[2.0, 7.0, 9.0]","[34.0, 55.0, 11.0]"
98487c,0.26171186510198274,11.209571760856827,"[0.29411764705882354, 0.29411764705882354, 0.4117647058823529]","[0.0, 0.8, 0.2]","[5.0, 5.0, 7.0]","[0.0, 80.0, 20.0]"
103354n,0.2859364086123402,11.956349906519385,"[0.25, 0.4375, 0.3125]","[0.78, 0.22, 0.0]","[4.0, 7.0, 5.0]","[78.0, 22.0, 0.0]"
126486n,0.052088280653532375,0.18803033910722056,"[0.8888888888888888, 0.1111111111111111, 0.0]","[0.67, 0.33, 0.0]","[8.0, 1.0, 0.0]","[67.0, 33.0, 0.0]"
20181n,0.9021547608988222,5.058893688934658,"[1.0, 0.0, 0.0]","[0.03, 0.7, 0.27]","[15.0, 0.0, 0.0]","[3.0, 70.0, 27.0]"
19668c,0.7412960280881049,3.184424571051581,"[1.0, 0.0, 0.0]","[0.11, 0.38, 0.51]","[4.0, 0.0, 0.0]","[11.0, 38.0, 51.0]"
80517e,0.05109960843726572,0.24474541978811262,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.65, 0.32, 0.03]","[6.0, 6.0, 2.0]","[65.0, 32.0, 3.0]"
43094c,0.9595312960977062,6.643856189560846,"[1.0, 0.0, 0.0]","[0.01, 0.5, 0.49]","[4.0, 0.0, 0.0]","[1.0, 50.0, 49.0]"
8257n,0.20460010792233546,1.4502801829372856,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.74, 0.24, 0.02]","[6.0, 2.0, 6.0]","[74.0, 24.0, 2.0]"
66858n,0.2731384633699749,1.3247746440839778,"[0.4444444444444444, 0.0, 0.5555555555555556]","[0.75, 0.18, 0.07]","[8.0, 0.0, 10.0]","[75.0, 18.0, 7.0]"
15100e,0.06276448651079403,0.18442457110061097,"[1.0, 0.0, 0.0]","[0.88, 0.12, 0.0]","[4.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
107399c,0.1821188257783191,0.5563933484519173,"[0.0, 1.0, 0.0]","[0.02, 0.68, 0.3]","[0.0, 8.0, 0.0]","[2.0, 68.0, 30.0]"
115247c,0.04838998910943454,0.24156123948795072,"[0.18181818181818182, 0.45454545454545453, 0.36363636363636365]","[0.04, 0.42, 0.54]","[2.0, 5.0, 4.0]","[4.0, 42.0, 54.0]"
79141n,0.13184072559510335,0.3959286762932755,"[1.0, 0.0, 0.0]","[0.76, 0.24, 0.0]","[5.0, 0.0, 0.0]","[76.0, 24.0, 0.0]"
63218n,0.5724912990502863,2.1202942336407693,"[1.0, 0.0, 0.0]","[0.23, 0.74, 0.03]","[6.0, 0.0, 0.0]","[23.0, 74.0, 3.0]"
132525n,0.19081217211378493,10.644543190573032,"[0.2857142857142857, 0.5, 0.21428571428571427]","[0.0, 0.88, 0.12]","[4.0, 7.0, 3.0]","[0.0, 88.0, 12.0]"
56163c,0.9289911704818995,5.643856189632084,"[1.0, 0.0, 0.0]","[0.02, 0.38, 0.6]","[6.0, 0.0, 0.0]","[2.0, 38.0, 60.0]"
46198n,0.26568371665285384,1.5500655183781902,"[0.3888888888888889, 0.2222222222222222, 0.3888888888888889]","[0.02, 0.74, 0.24]","[7.0, 4.0, 7.0]","[2.0, 74.0, 24.0]"
100349e,0.20873545110053363,0.6438561897029893,"[1.0, 0.0, 0.0]","[0.64, 0.35, 0.01]","[5.0, 0.0, 0.0]","[64.0, 35.0, 1.0]"
45605n,0.18250241494429123,1.251108779303551,"[0.38461538461538464, 0.23076923076923078, 0.38461538461538464]","[0.5, 0.48, 0.02]","[5.0, 3.0, 5.0]","[50.0, 48.0, 2.0]"
53074n,0.5040372672557164,1.8820752117013866,"[0.5, 0.0, 0.5]","[0.23, 0.69, 0.08]","[4.0, 0.0, 4.0]","[23.0, 69.0, 8.0]"
10229n,0.6333594960436246,2.7664124386338336,"[0.5, 0.0, 0.5]","[0.03, 0.79, 0.18]","[4.0, 0.0, 4.0]","[3.0, 79.0, 18.0]"
53619c,0.4335429565472211,1.4776237851359864,"[0.16666666666666666, 0.8333333333333334, 0.0]","[0.07, 0.29, 0.64]","[1.0, 5.0, 0.0]","[7.0, 29.0, 64.0]"
6105e,0.19182995794457944,1.1582957076791867,"[0.45454545454545453, 0.09090909090909091, 0.45454545454545453]","[0.74, 0.22, 0.04]","[5.0, 1.0, 5.0]","[74.0, 22.0, 4.0]"
70047c,0.425095134116726,1.6243651613297314,"[0.4166666666666667, 0.0, 0.5833333333333334]","[0.33, 0.57, 0.1]","[5.0, 0.0, 7.0]","[33.0, 57.0, 10.0]"
81356e,0.36780393384909926,1.7302995536818446,"[0.3, 0.7, 0.0]","[0.66, 0.09, 0.25]","[3.0, 7.0, 0.0]","[66.0, 9.0, 25.0]"
84781e,0.09353472936695195,0.4293696000206729,"[0.29411764705882354, 0.29411764705882354, 0.4117647058823529]","[0.57, 0.31, 0.12]","[5.0, 5.0, 7.0]","[57.0, 31.0, 12.0]"
19c,0.2904324835242446,1.2109367290888433,"[0.4666666666666667, 0.06666666666666667, 0.4666666666666667]","[0.08, 0.59, 0.33]","[7.0, 1.0, 7.0]","[8.0, 59.0, 33.0]"
59208n,0.24444932985488393,0.7985143962605478,"[0.36363636363636365, 0.6363636363636364, 0.0]","[0.13, 0.48, 0.39]","[4.0, 7.0, 0.0]","[13.0, 48.0, 39.0]"
56743e,0.17659092170701823,11.102798846949645,"[0.4, 0.3, 0.3]","[0.46, 0.54, 0.0]","[4.0, 3.0, 3.0]","[46.0, 54.0, 0.0]"
101525c,0.37196500862580684,21.79791824926436,"[0.5714285714285714, 0.2857142857142857, 0.14285714285714285]","[0.0, 0.72, 0.28]","[4.0, 2.0, 1.0]","[0.0, 72.0, 28.0]"
119768n,0.31925145895127793,1.029146345586962,"[1.0, 0.0, 0.0]","[0.49, 0.5, 0.01]","[4.0, 0.0, 0.0]","[49.0, 50.0, 1.0]"
135247c,0.1517578366872925,0.7950581456924598,"[0.375, 0.125, 0.5]","[0.05, 0.38, 0.57]","[3.0, 1.0, 4.0]","[5.0, 38.0, 57.0]"
96946n,0.025463846222736654,0.07400630490165136,"[0.7777777777777778, 0.2222222222222222, 0.0]","[0.74, 0.21, 0.05]","[7.0, 2.0, 0.0]","[74.0, 21.0, 5.0]"
11303n,0.33159626355307886,1.838286135173399,"[0.5555555555555556, 0.0, 0.4444444444444444]","[0.67, 0.31, 0.02]","[5.0, 0.0, 4.0]","[67.0, 31.0, 2.0]"
111693e,0.06617053237359942,0.23605569421563113,"[0.5454545454545454, 0.09090909090909091, 0.36363636363636365]","[0.43, 0.33, 0.24]","[6.0, 1.0, 4.0]","[43.0, 33.0, 24.0]"
94674c,0.13607228556773984,0.9075412727246819,"[0.3125, 0.375, 0.3125]","[0.02, 0.63, 0.35]","[5.0, 6.0, 5.0]","[2.0, 63.0, 35.0]"
42983e,0.007409311209332128,0.030460965176631216,"[0.625, 0.375, 0.0]","[0.72, 0.28, 0.0]","[5.0, 3.0, 0.0]","[72.0, 28.0, 0.0]"
43440n,0.16817698956121988,0.6141792319853222,"[0.46153846153846156, 0.5384615384615384, 0.0]","[0.15, 0.64, 0.21]","[6.0, 7.0, 0.0]","[15.0, 64.0, 21.0]"
111243n,0.12685862130443606,0.8651841256215517,"[0.46153846153846156, 0.3076923076923077, 0.23076923076923078]","[0.78, 0.21, 0.01]","[6.0, 4.0, 3.0]","[78.0, 21.0, 1.0]"
76020e,0.07380424507879542,0.21759143500158618,"[1.0, 0.0, 0.0]","[0.86, 0.02, 0.12]","[3.0, 0.0, 0.0]","[86.0, 2.0, 12.0]"
110061n,0.20249043261692545,1.6129123580279785,"[0.23809523809523808, 0.38095238095238093, 0.38095238095238093]","[0.26, 0.73, 0.01]","[5.0, 8.0, 8.0]","[26.0, 73.0, 1.0]"
63013n,0.18274103578784825,0.9283257653524282,"[0.16666666666666666, 0.3333333333333333, 0.5]","[0.47, 0.45, 0.08]","[3.0, 6.0, 9.0]","[47.0, 45.0, 8.0]"
18189e,0.4141524472647071,1.3959286762553507,"[1.0, 0.0, 0.0]","[0.38, 0.56, 0.06]","[7.0, 0.0, 0.0]","[38.0, 56.0, 6.0]"
7856c,0.26836629822646374,1.143856189731727,"[0.5, 0.5, 0.0]","[0.08, 0.64, 0.28]","[6.0, 6.0, 0.0]","[8.0, 64.0, 28.0]"
135251n,0.5337914865487344,3.54009681486908,"[0.25, 0.0, 0.75]","[0.72, 0.26, 0.02]","[3.0, 0.0, 9.0]","[72.0, 26.0, 2.0]"
69975n,0.08625537121752201,0.41654796614409756,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.08, 0.59, 0.33]","[0.0, 0.0, 0.0]","[8.0, 59.0, 33.0]"
123751n,0.23111583914680875,1.1735583507068816,"[0.28, 0.2, 0.52]","[0.78, 0.15, 0.07]","[7.0, 5.0, 13.0]","[78.0, 15.0, 7.0]"
138530e,0.2342042027431152,0.7786048539840535,"[0.46153846153846156, 0.0, 0.5384615384615384]","[0.43, 0.36, 0.21]","[6.0, 0.0, 7.0]","[43.0, 36.0, 21.0]"
40486n,0.47445348796318615,3.0171565599769443,"[0.46153846153846156, 0.0, 0.5384615384615384]","[0.52, 0.47, 0.01]","[6.0, 0.0, 7.0]","[52.0, 47.0, 1.0]"
14280n,0.48067994311920076,1.8979296415629225,"[0.5, 0.0, 0.5]","[0.06, 0.64, 0.3]","[10.0, 0.0, 10.0]","[6.0, 64.0, 30.0]"
83722e,0.13184072559510335,0.3959286762580713,"[1.0, 0.0, 0.0]","[0.76, 0.19, 0.05]","[4.0, 0.0, 0.0]","[76.0, 19.0, 5.0]"
138862c,0.08950441636791785,0.27190410693113304,"[0.2857142857142857, 0.7142857142857143, 0.0]","[0.18, 0.66, 0.16]","[2.0, 5.0, 0.0]","[18.0, 66.0, 16.0]"
117093n,0.014110522998939423,0.04533064097435245,"[0.625, 0.375, 0.0]","[0.54, 0.44, 0.02]","[5.0, 3.0, 0.0]","[54.0, 44.0, 2.0]"
23583e,0.32826541887396543,1.064800154160732,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.14, 0.34, 0.52]","[2.0, 4.0, 0.0]","[14.0, 34.0, 52.0]"
82230e,0.10775289900223542,0.7031321927127858,"[0.5333333333333333, 0.2, 0.26666666666666666]","[0.64, 0.34, 0.02]","[8.0, 3.0, 4.0]","[64.0, 34.0, 2.0]"
73840n,0.22761803375266795,1.0058320455346184,"[0.3125, 0.1875, 0.5]","[0.2, 0.7, 0.1]","[5.0, 3.0, 8.0]","[20.0, 70.0, 10.0]"
26495e,0.0407795892795448,0.18113905022188798,"[0.5833333333333334, 0.08333333333333333, 0.3333333333333333]","[0.71, 0.15, 0.14]","[7.0, 1.0, 4.0]","[71.0, 15.0, 14.0]"
53468n,0.10556863509432325,0.4832968726520033,"[0.4166666666666667, 0.25, 0.3333333333333333]","[0.36, 0.56, 0.08]","[5.0, 3.0, 4.0]","[36.0, 56.0, 8.0]"
23901e,0.5847157970241045,2.184424571058929,"[0.0, 1.0, 0.0]","[0.7, 0.22, 0.08]","[0.0, 1.0, 0.0]","[70.0, 22.0, 8.0]"
63469c,0.23184603207807125,1.5046832860021024,"[0.4166666666666667, 0.25, 0.3333333333333333]","[0.02, 0.67, 0.31]","[5.0, 3.0, 4.0]","[2.0, 67.0, 31.0]"
3476n,0.08764241164299649,0.3128351705241776,"[0.5833333333333334, 0.4166666666666667, 0.0]","[0.31, 0.6, 0.09]","[7.0, 5.0, 0.0]","[31.0, 60.0, 9.0]"
129601e,0.051899160321315516,0.15200309340850054,"[1.0, 0.0, 0.0]","[0.9, 0.1, 0.0]","[6.0, 0.0, 0.0]","[90.0, 10.0, 0.0]"
97926n,0.17897405113395257,0.9390887831478565,"[0.25, 0.4375, 0.3125]","[0.67, 0.3, 0.03]","[4.0, 7.0, 5.0]","[67.0, 30.0, 3.0]"
100136e,0.1821188257783191,0.55639334845287,"[1.0, 0.0, 0.0]","[0.68, 0.31, 0.01]","[10.0, 0.0, 0.0]","[68.0, 31.0, 1.0]"
67836n,0.2414555360104758,2.0056472653881516,"[0.45, 0.35, 0.2]","[0.01, 0.65, 0.34]","[9.0, 7.0, 4.0]","[1.0, 65.0, 34.0]"
80630e,0.5033941140707564,2.555650063864657,"[0.14285714285714285, 0.8571428571428571, 0.0]","[0.89, 0.08, 0.03]","[1.0, 6.0, 0.0]","[89.0, 8.0, 3.0]"
99791n,0.4829364569902981,1.689659879310382,"[0.0, 1.0, 0.0]","[0.56, 0.31, 0.13]","[0.0, 1.0, 0.0]","[56.0, 31.0, 13.0]"
31775c,0.22692857981833073,12.495356310794076,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.26, 0.74]","[0.0, 0.0, 0.0]","[0.0, 26.0, 74.0]"
110234e,0.17680372319266274,11.104654673117869,"[0.5, 0.2, 0.3]","[0.81, 0.19, 0.0]","[5.0, 2.0, 3.0]","[81.0, 19.0, 0.0]"
23751c,0.0864387302406268,0.3591771189580384,"[0.22727272727272727, 0.3181818181818182, 0.45454545454545453]","[0.16, 0.65, 0.19]","[5.0, 7.0, 10.0]","[16.0, 65.0, 19.0]"
85428e,0.11638807051548751,0.6389914092413183,"[0.46153846153846156, 0.23076923076923078, 0.3076923076923077]","[0.78, 0.18, 0.04]","[6.0, 3.0, 4.0]","[78.0, 18.0, 4.0]"
118999n,0.012894314193140908,0.040766441961701046,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.71, 0.27, 0.02]","[2.0, 1.0, 0.0]","[71.0, 27.0, 2.0]"
48222n,0.15651340636279054,0.47393118825965813,"[1.0, 0.0, 0.0]","[0.72, 0.25, 0.03]","[6.0, 0.0, 0.0]","[72.0, 25.0, 3.0]"
123891c,0.8776994414539943,4.643856189667177,"[1.0, 0.0, 0.0]","[0.04, 0.56, 0.4]","[3.0, 0.0, 0.0]","[4.0, 56.0, 40.0]"
1073c,0.2715163735398041,1.6449278510303007,"[0.5555555555555556, 0.3333333333333333, 0.1111111111111111]","[0.04, 0.83, 0.13]","[5.0, 3.0, 1.0]","[4.0, 83.0, 13.0]"
141321n,0.5487949406953986,1.9999999999216713,"[0.0, 1.0, 0.0]","[0.12, 0.25, 0.63]","[0.0, 3.0, 0.0]","[12.0, 25.0, 63.0]"
12601n,0.6160330511481029,2.3981039749811357,"[0.5454545454545454, 0.0, 0.45454545454545453]","[0.14, 0.8, 0.06]","[6.0, 0.0, 5.0]","[14.0, 80.0, 6.0]"
115821n,0.3868425523929202,1.2863041850820212,"[1.0, 0.0, 0.0]","[0.41, 0.56, 0.03]","[7.0, 0.0, 0.0]","[41.0, 56.0, 3.0]"
54383c,0.33549730157687935,1.0892673380228828,"[0.0, 1.0, 0.0]","[0.03, 0.47, 0.5]","[0.0, 5.0, 0.0]","[3.0, 47.0, 50.0]"
5193n,0.13249487021336678,1.0454808925447912,"[0.7142857142857143, 0.2857142857142857, 0.0]","[0.99, 0.01, 0.0]","[5.0, 2.0, 0.0]","[99.0, 1.0, 0.0]"
49611e,0.3521609513007118,1.152003093370715,"[1.0, 0.0, 0.0]","[0.45, 0.52, 0.03]","[4.0, 0.0, 0.0]","[45.0, 52.0, 3.0]"
114971e,0.514957783975427,1.836501267638469,"[0.0, 1.0, 0.0]","[0.36, 0.28, 0.36]","[0.0, 5.0, 0.0]","[36.0, 28.0, 36.0]"
84055n,0.5040937594328614,1.78587519456902,"[0.0, 0.0, 1.0]","[0.19, 0.52, 0.29]","[0.0, 0.0, 7.0]","[19.0, 52.0, 29.0]"
36715e,0.32833987147429344,2.019892432985162,"[0.5, 0.0, 0.5]","[0.76, 0.22, 0.02]","[4.0, 0.0, 4.0]","[76.0, 22.0, 2.0]"
23414c,0.33427671433981926,1.1904108919291125,"[0.5, 0.0, 0.5]","[0.4, 0.48, 0.12]","[4.0, 0.0, 4.0]","[40.0, 48.0, 12.0]"
13387e,0.17086553404473814,1.08001437603383,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.7, 0.28, 0.02]","[0.0, 0.0, 0.0]","[70.0, 28.0, 2.0]"
137715n,0.2312771166464167,1.118109990035616,"[0.2777777777777778, 0.4444444444444444, 0.2777777777777778]","[0.81, 0.16, 0.03]","[5.0, 8.0, 5.0]","[81.0, 16.0, 3.0]"
28507n,0.19448342425278997,0.8589283855686647,"[0.5, 0.0, 0.5]","[0.76, 0.14, 0.1]","[7.0, 0.0, 7.0]","[76.0, 14.0, 10.0]"
65879c,0.1746112002253023,0.8830454968627753,"[0.2222222222222222, 0.3333333333333333, 0.4444444444444444]","[0.03, 0.08, 0.89]","[2.0, 3.0, 4.0]","[3.0, 8.0, 89.0]"
23280n,0.5605218825340385,2.058893688975907,"[1.0, 0.0, 0.0]","[0.24, 0.7, 0.06]","[4.0, 0.0, 0.0]","[24.0, 70.0, 6.0]"
97520e,0.11151302447506649,0.7301382265310526,"[0.45454545454545453, 0.2727272727272727, 0.2727272727272727]","[0.69, 0.29, 0.02]","[5.0, 3.0, 3.0]","[69.0, 29.0, 2.0]"
132539e,0.2230136552991295,0.7221583381662233,"[0.6363636363636364, 0.0, 0.36363636363636365]","[0.5, 0.36, 0.14]","[7.0, 0.0, 4.0]","[50.0, 36.0, 14.0]"
105911c,0.3406819526112186,1.1889096478486052,"[0.5, 0.0, 0.5]","[0.37, 0.5, 0.13]","[5.0, 0.0, 5.0]","[37.0, 50.0, 13.0]"
47404e,0.4727789284706889,1.6451096638590728,"[0.6363636363636364, 0.0, 0.36363636363636365]","[0.21, 0.68, 0.11]","[7.0, 0.0, 4.0]","[21.0, 68.0, 11.0]"
109679n,0.3136170788158961,14.695075434115958,"[0.3076923076923077, 0.3076923076923077, 0.38461538461538464]","[0.86, 0.14, 0.0]","[4.0, 4.0, 5.0]","[86.0, 14.0, 0.0]"
81842c,0.13253406656313388,0.6394698302880814,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.06, 0.71, 0.23]","[0.0, 0.0, 0.0]","[6.0, 71.0, 23.0]"
51353e,0.2936444673304747,1.5611397446496131,"[0.4444444444444444, 0.0, 0.5555555555555556]","[0.79, 0.16, 0.05]","[8.0, 0.0, 10.0]","[79.0, 16.0, 5.0]"
47798n,0.1586622387635926,8.539232754761617,"[0.23076923076923078, 0.38461538461538464, 0.38461538461538464]","[0.0, 0.72, 0.28]","[3.0, 5.0, 5.0]","[0.0, 72.0, 28.0]"
