uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
119768n,0.31925145895127804,1.029146345586962,"[1.0, 0.0, 0.0]","[0.49, 0.5, 0.01]","[3.0, 0.0, 0.0]","[49.0, 50.0, 1.0]"
84055n,0.001779802869114974,0.007173496393784624,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.19, 0.52, 0.29]","[1.0, 3.0, 2.0]","[19.0, 52.0, 29.0]"
118460n,0.04939586840194827,0.19973968081652665,"[0.5555555555555556, 0.4444444444444444, 0.0]","[0.76, 0.22, 0.02]","[5.0, 4.0, 0.0]","[76.0, 22.0, 2.0]"
41975c,0.4935884616311397,1.7384001645349771,"[0.4444444444444444, 0.0, 0.5555555555555556]","[0.14, 0.7, 0.16]","[4.0, 0.0, 5.0]","[14.0, 70.0, 16.0]"
70047c,0.36995077877633525,1.2220271803828553,"[0.8, 0.0, 0.2]","[0.33, 0.57, 0.1]","[4.0, 0.0, 1.0]","[33.0, 57.0, 10.0]"
23901e,0.09240727098385969,0.34949887194664847,"[0.5, 0.5, 0.0]","[0.7, 0.22, 0.08]","[1.0, 1.0, 0.0]","[70.0, 22.0, 8.0]"
45443c,0.029361514761715495,0.10879149521744254,"[0.14285714285714285, 0.14285714285714285, 0.7142857142857143]","[0.12, 0.31, 0.57]","[1.0, 1.0, 5.0]","[12.0, 31.0, 57.0]"
8219n,0.3980162466415061,1.8290691050526817,"[0.5555555555555556, 0.0, 0.4444444444444444]","[0.49, 0.48, 0.03]","[5.0, 0.0, 4.0]","[49.0, 48.0, 3.0]"
100895c,0.6099865470109875,2.3219280948101897,"[0.0, 0.0, 1.0]","[0.02, 0.78, 0.2]","[0.0, 0.0, 3.0]","[2.0, 78.0, 20.0]"
77590c,0.6230646394962768,2.395928676251358,"[1.0, 0.0, 0.0]","[0.19, 0.7, 0.11]","[3.0, 0.0, 0.0]","[19.0, 70.0, 11.0]"
55888c,0.3868425523929202,1.2863041850809056,"[0.0, 0.0, 1.0]","[0.07, 0.52, 0.41]","[0.0, 0.0, 2.0]","[7.0, 52.0, 41.0]"
111338e,0.551826524854265,25.879321013804727,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.63, 0.37, 0.0]","[1.0, 0.0, 2.0]","[63.0, 37.0, 0.0]"
52854n,0.02863586200466587,0.1131943030805107,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.53, 0.47, 0.0]","[1.0, 2.0, 0.0]","[53.0, 47.0, 0.0]"
128542e,0.08923242470471993,5.995418343918752,"[0.6666666666666666, 0.16666666666666666, 0.16666666666666666]","[0.82, 0.18, 0.0]","[4.0, 1.0, 1.0]","[82.0, 18.0, 0.0]"
122928e,0.36817018330571505,1.7744353589323054,"[0.25, 0.75, 0.0]","[0.77, 0.1, 0.13]","[1.0, 3.0, 0.0]","[77.0, 10.0, 13.0]"
145047e,0.45251702029321256,1.5563933484506804,"[1.0, 0.0, 0.0]","[0.34, 0.65, 0.01]","[3.0, 0.0, 0.0]","[34.0, 65.0, 1.0]"
45774c,0.4945860841799858,2.0582796345428243,"[0.5714285714285714, 0.0, 0.42857142857142855]","[0.06, 0.63, 0.31]","[4.0, 0.0, 3.0]","[6.0, 63.0, 31.0]"
63013n,0.33549730157687935,1.0892673380216198,"[1.0, 0.0, 0.0]","[0.47, 0.45, 0.08]","[4.0, 0.0, 0.0]","[47.0, 45.0, 8.0]"
15100e,0.22533797560646707,10.785819773835081,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.88, 0.12, 0.0]","[3.0, 2.0, 2.0]","[88.0, 12.0, 0.0]"
34094e,0.06276448651079411,0.18442457106751722,"[1.0, 0.0, 0.0]","[0.88, 0.11, 0.01]","[2.0, 0.0, 0.0]","[88.0, 11.0, 1.0]"
49172n,0.07380424507879536,0.21759143500247072,"[1.0, 0.0, 0.0]","[0.86, 0.13, 0.01]","[5.0, 0.0, 0.0]","[86.0, 13.0, 1.0]"
79507e,0.1969230153397021,12.388866875145819,"[0.5555555555555556, 0.1111111111111111, 0.3333333333333333]","[0.75, 0.25, 0.0]","[5.0, 1.0, 3.0]","[75.0, 25.0, 0.0]"
23414c,0.39581560200335836,1.3219280948109118,"[1.0, 0.0, 0.0]","[0.4, 0.48, 0.12]","[5.0, 0.0, 0.0]","[40.0, 48.0, 12.0]"
52171c,0.6642991177133706,2.643856189725252,"[0.0, 0.5, 0.5]","[0.84, 0.08, 0.08]","[0.0, 2.0, 2.0]","[84.0, 8.0, 8.0]"
82174e,0.2956175113869214,0.9434164715602822,"[1.0, 0.0, 0.0]","[0.52, 0.46, 0.02]","[3.0, 0.0, 0.0]","[52.0, 46.0, 2.0]"
144753e,0.22245044877074757,0.6896598793150466,"[1.0, 0.0, 0.0]","[0.62, 0.36, 0.02]","[3.0, 0.0, 0.0]","[62.0, 36.0, 2.0]"
80109n,0.1586975131042647,0.5151622683900312,"[0.5, 0.0, 0.5]","[0.51, 0.25, 0.24]","[3.0, 0.0, 3.0]","[51.0, 25.0, 24.0]"
125021c,0.02744563463749911,0.08794309456361925,"[0.0, 0.4, 0.6]","[0.04, 0.48, 0.48]","[0.0, 2.0, 3.0]","[4.0, 48.0, 48.0]"
131623c,0.019917011248641682,0.06299098127977451,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.03, 0.4, 0.57]","[0.0, 1.0, 2.0]","[3.0, 40.0, 57.0]"
126486n,0.18867488947488256,0.5777669992785559,"[1.0, 0.0, 0.0]","[0.67, 0.33, 0.0]","[4.0, 0.0, 0.0]","[67.0, 33.0, 0.0]"
142604e,0.6230646394962768,2.3959286762878262,"[0.0, 1.0, 0.0]","[0.81, 0.19, 0.0]","[0.0, 5.0, 0.0]","[81.0, 19.0, 0.0]"
48222n,0.15651340636279054,0.47393118825965813,"[1.0, 0.0, 0.0]","[0.72, 0.25, 0.03]","[3.0, 0.0, 0.0]","[72.0, 25.0, 3.0]"
76947n,0.06598415076245623,0.30131767055643416,"[0.2, 0.4, 0.4]","[0.34, 0.52, 0.14]","[1.0, 2.0, 2.0]","[34.0, 52.0, 14.0]"
32754n,0.19901749814434924,0.7474430742844003,"[0.5714285714285714, 0.0, 0.42857142857142855]","[0.64, 0.25, 0.11]","[4.0, 0.0, 3.0]","[64.0, 25.0, 11.0]"
15537n,0.04328948515174078,0.12915103673130085,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.66, 0.26, 0.08]","[2.0, 1.0, 0.0]","[66.0, 26.0, 8.0]"
95883e,0.07895810650817212,0.29536810272776737,"[0.16666666666666666, 0.3333333333333333, 0.5]","[0.47, 0.22, 0.31]","[1.0, 2.0, 3.0]","[47.0, 22.0, 31.0]"
130680e,0.2516963564256962,14.079280892556595,"[0.625, 0.0, 0.375]","[0.91, 0.09, 0.0]","[5.0, 0.0, 3.0]","[91.0, 9.0, 0.0]"
70590c,0.13010035490556546,0.9255372202431793,"[0.25, 0.5, 0.25]","[0.01, 0.49, 0.5]","[1.0, 2.0, 1.0]","[1.0, 49.0, 50.0]"
96516e,0.1502606419728018,0.4540316308214081,"[1.0, 0.0, 0.0]","[0.73, 0.22, 0.05]","[3.0, 0.0, 0.0]","[73.0, 22.0, 5.0]"
49396e,0.41486375769502953,2.33558535518278,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.72, 0.24, 0.04]","[2.0, 0.0, 4.0]","[72.0, 24.0, 4.0]"
63218n,0.5724912990502865,2.1202942336407693,"[1.0, 0.0, 0.0]","[0.23, 0.74, 0.03]","[3.0, 0.0, 0.0]","[23.0, 74.0, 3.0]"
65199n,0.369267011351765,1.2175914349974715,"[1.0, 0.0, 0.0]","[0.43, 0.52, 0.05]","[4.0, 0.0, 0.0]","[43.0, 52.0, 5.0]"
27335e,0.08502441288198992,0.25153876692559607,"[1.0, 0.0, 0.0]","[0.84, 0.15, 0.01]","[6.0, 0.0, 0.0]","[84.0, 15.0, 1.0]"
66225n,0.5040937594328614,1.7858751945686924,"[1.0, 0.0, 0.0]","[0.29, 0.4, 0.31]","[1.0, 0.0, 0.0]","[29.0, 40.0, 31.0]"
48300c,0.27285057906876237,0.966755275049555,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.41, 0.22, 0.37]","[1.0, 2.0, 0.0]","[41.0, 22.0, 37.0]"
36715e,0.29683852239544245,1.9670164067238751,"[0.25, 0.25, 0.5]","[0.76, 0.22, 0.02]","[1.0, 1.0, 2.0]","[76.0, 22.0, 2.0]"
138862c,0.11189526678618246,0.378299123090222,"[0.4, 0.6, 0.0]","[0.18, 0.66, 0.16]","[2.0, 3.0, 0.0]","[18.0, 66.0, 16.0]"
127290n,0.5331604594714664,2.1157558313504063,"[0.42857142857142855, 0.0, 0.5714285714285714]","[0.23, 0.7, 0.07]","[3.0, 0.0, 4.0]","[23.0, 70.0, 7.0]"
85428e,0.22180283173916296,1.1016642639556098,"[0.6, 0.0, 0.4]","[0.78, 0.18, 0.04]","[3.0, 0.0, 2.0]","[78.0, 18.0, 4.0]"
123748n,0.4105422081527333,2.549734686969724,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.82, 0.15, 0.03]","[1.0, 0.0, 2.0]","[82.0, 15.0, 3.0]"
32754e,0.10803154614560004,0.3219280948157152,"[1.0, 0.0, 0.0]","[0.8, 0.18, 0.02]","[3.0, 0.0, 0.0]","[80.0, 18.0, 2.0]"
120955n,0.10615787498628618,0.5678601336051127,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.04, 0.41, 0.55]","[2.0, 3.0, 2.0]","[4.0, 41.0, 55.0]"
75259c,0.20891531961141924,0.6447707162060821,"[0.0, 0.75, 0.25]","[0.36, 0.47, 0.17]","[0.0, 3.0, 1.0]","[36.0, 47.0, 17.0]"
103364n,0.10152520982242706,0.43040061865471496,"[0.4, 0.6, 0.0]","[0.75, 0.24, 0.01]","[2.0, 3.0, 0.0]","[75.0, 24.0, 1.0]"
72721e,0.20757670765286343,1.2047822656255058,"[0.25, 0.25, 0.5]","[0.41, 0.54, 0.05]","[1.0, 1.0, 2.0]","[41.0, 54.0, 5.0]"
59208n,0.12137196952406924,0.5760451508057911,"[0.5, 0.25, 0.25]","[0.13, 0.48, 0.39]","[2.0, 1.0, 1.0]","[13.0, 48.0, 39.0]"
138530e,0.2087526956065863,0.6439447116205183,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.43, 0.36, 0.21]","[4.0, 0.0, 2.0]","[43.0, 36.0, 21.0]"
54327n,0.4676043710913978,2.4375151415627005,"[0.4, 0.0, 0.6]","[0.01, 0.57, 0.42]","[2.0, 0.0, 3.0]","[1.0, 57.0, 42.0]"
10547c,0.15998414807104142,0.8474776193045538,"[0.25, 0.25, 0.5]","[0.03, 0.06, 0.91]","[1.0, 1.0, 2.0]","[3.0, 6.0, 91.0]"
55572n,0.04756497613033155,0.19843088471825343,"[0.125, 0.375, 0.5]","[0.24, 0.5, 0.26]","[1.0, 3.0, 4.0]","[24.0, 50.0, 26.0]"
30282n,0.188743475438038,9.292824588558508,"[0.75, 0.0, 0.25]","[0.88, 0.12, 0.0]","[3.0, 0.0, 1.0]","[88.0, 12.0, 0.0]"
6105e,0.14406499878168014,0.4344028240728048,"[1.0, 0.0, 0.0]","[0.74, 0.22, 0.04]","[3.0, 0.0, 0.0]","[74.0, 22.0, 4.0]"
94674c,0.09501769351600035,0.6228954737754685,"[0.25, 0.5, 0.25]","[0.02, 0.63, 0.35]","[1.0, 2.0, 1.0]","[2.0, 63.0, 35.0]"
135021n,0.07470798384974472,0.28644224065357893,"[0.4, 0.2, 0.4]","[0.28, 0.5, 0.22]","[2.0, 1.0, 2.0]","[28.0, 50.0, 22.0]"
102563n,0.003530011131369091,0.014416713455727589,"[0.3, 0.4, 0.3]","[0.24, 0.45, 0.31]","[3.0, 4.0, 3.0]","[24.0, 45.0, 31.0]"
43440n,0.07135567200235553,0.29249101625676677,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.15, 0.64, 0.21]","[2.0, 2.0, 2.0]","[15.0, 64.0, 21.0]"
136752e,0.09070410686643726,0.268816758355165,"[1.0, 0.0, 0.0]","[0.83, 0.09, 0.08]","[5.0, 0.0, 0.0]","[83.0, 9.0, 8.0]"
127809n,0.2887698418076109,1.6703239559173584,"[0.4, 0.6, 0.0]","[0.92, 0.05, 0.03]","[2.0, 3.0, 0.0]","[92.0, 5.0, 3.0]"
24126n,0.12581000123144667,0.3770696490420269,"[1.0, 0.0, 0.0]","[0.77, 0.23, 0.0]","[6.0, 0.0, 0.0]","[77.0, 23.0, 0.0]"
117177n,0.1502606419728018,0.4540316308225456,"[1.0, 0.0, 0.0]","[0.73, 0.25, 0.02]","[3.0, 0.0, 0.0]","[73.0, 25.0, 2.0]"
28601n,0.03519622927445788,0.14473729485756232,"[0.6, 0.4, 0.0]","[0.78, 0.21, 0.01]","[3.0, 2.0, 0.0]","[78.0, 21.0, 1.0]"
76020e,0.24776830162256977,1.1934971036332969,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.86, 0.02, 0.12]","[1.0, 0.0, 2.0]","[86.0, 2.0, 12.0]"
81579e,0.2208358285554766,0.9875431343313239,"[0.25, 0.5, 0.25]","[0.78, 0.18, 0.04]","[1.0, 2.0, 1.0]","[78.0, 18.0, 4.0]"
114971e,0.005263343746038053,0.020865932122303865,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.36, 0.28, 0.36]","[3.0, 2.0, 2.0]","[36.0, 28.0, 36.0]"
133274n,0.6501990754373497,2.556393348442735,"[1.0, 0.0, 0.0]","[0.17, 0.36, 0.47]","[3.0, 0.0, 0.0]","[17.0, 36.0, 47.0]"
140782c,0.049655871451712734,0.14932714819179435,"[0.0, 0.42857142857142855, 0.5714285714285714]","[0.09, 0.33, 0.58]","[0.0, 3.0, 4.0]","[9.0, 33.0, 58.0]"
90548e,0.15651340636279054,0.4739311882611321,"[1.0, 0.0, 0.0]","[0.72, 0.27, 0.01]","[2.0, 0.0, 0.0]","[72.0, 27.0, 1.0]"
99708e,0.2567116943110166,1.827271033549387,"[0.6, 0.0, 0.4]","[0.85, 0.14, 0.01]","[3.0, 0.0, 2.0]","[85.0, 14.0, 1.0]"
11618c,0.05731038077849561,0.1681227587716383,"[0.0, 0.0, 1.0]","[0.0, 0.11, 0.89]","[0.0, 0.0, 2.0]","[0.0, 11.0, 89.0]"
13964e,0.11107387091641376,0.46401540719998446,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.72, 0.28, 0.0]","[1.0, 2.0, 0.0]","[72.0, 28.0, 0.0]"
27022c,0.14522913363259296,0.9788850818789117,"[0.25, 0.25, 0.5]","[0.56, 0.01, 0.43]","[1.0, 1.0, 2.0]","[56.0, 1.0, 43.0]"
105911c,0.08887409593595436,0.28969109999564374,"[0.6, 0.4, 0.0]","[0.37, 0.5, 0.13]","[3.0, 2.0, 0.0]","[37.0, 50.0, 13.0]"
140005c,0.21657197912055245,1.0411446470752184,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.05, 0.1, 0.85]","[0.0, 0.0, 0.0]","[5.0, 10.0, 85.0]"
139409e,0.22445945556033023,0.9669894434802057,"[0.25, 0.75, 0.0]","[0.78, 0.21, 0.01]","[1.0, 3.0, 0.0]","[78.0, 21.0, 1.0]"
35809n,0.327323604495017,1.0588936889794265,"[1.0, 0.0, 0.0]","[0.48, 0.49, 0.03]","[5.0, 0.0, 0.0]","[48.0, 49.0, 3.0]"
82510c,0.1692100610156816,0.5146471358778008,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.23, 0.3, 0.47]","[1.0, 0.0, 2.0]","[23.0, 30.0, 47.0]"
