uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
8219n,0.31925145895127793,1.029146345585436,"[1.0, 0.0, 0.0]","[0.49, 0.48, 0.03]","[3.0, 0.0, 0.0]","[49.0, 48.0, 3.0]"
12562n,0.20198180736881213,0.6214883766724475,"[1.0, 0.0, 0.0]","[0.65, 0.3, 0.05]","[2.0, 0.0, 0.0]","[65.0, 30.0, 5.0]"
14459n,0.45251702029321256,1.5563933484487484,"[1.0, 0.0, 0.0]","[0.34, 0.62, 0.04]","[1.0, 0.0, 0.0]","[34.0, 62.0, 4.0]"
52854n,0.28792531568673146,0.9159357351723884,"[1.0, 0.0, 0.0]","[0.53, 0.47, 0.0]","[1.0, 0.0, 0.0]","[53.0, 47.0, 0.0]"
121422c,0.7249070885783732,3.05889368896944,"[1.0, 0.0, 0.0]","[0.12, 0.72, 0.16]","[1.0, 0.0, 0.0]","[12.0, 72.0, 16.0]"
123891c,0.12056174473116611,0.5182777539719746,"[0.2, 0.2, 0.6]","[0.04, 0.56, 0.4]","[1.0, 1.0, 3.0]","[4.0, 56.0, 40.0]"
58557e,0.12581000123144664,0.37706964900652384,"[1.0, 0.0, 0.0]","[0.77, 0.16, 0.07]","[1.0, 0.0, 0.0]","[77.0, 16.0, 7.0]"
127290n,0.5724912990502863,2.120294233639627,"[1.0, 0.0, 0.0]","[0.23, 0.7, 0.07]","[3.0, 0.0, 0.0]","[23.0, 70.0, 7.0]"
59208n,0.32856555656215103,1.1509352212320387,"[0.5, 0.0, 0.5]","[0.13, 0.48, 0.39]","[1.0, 0.0, 1.0]","[13.0, 48.0, 39.0]"
76957c,0.1626375936663592,0.8660671768248025,"[0.25, 0.25, 0.5]","[0.02, 0.65, 0.33]","[1.0, 1.0, 2.0]","[2.0, 65.0, 33.0]"
22235n,0.514957783975427,1.836501267640421,"[1.0, 0.0, 0.0]","[0.28, 0.67, 0.05]","[1.0, 0.0, 0.0]","[28.0, 67.0, 5.0]"
65130n,0.33549730157687935,1.0892673380222047,"[1.0, 0.0, 0.0]","[0.47, 0.48, 0.05]","[1.0, 0.0, 0.0]","[47.0, 48.0, 5.0]"
138448c,0.03788081123820093,0.12576938346231475,"[0.5, 0.0, 0.5]","[0.35, 0.05, 0.6]","[1.0, 0.0, 1.0]","[35.0, 5.0, 60.0]"
23751e,0.42727158104472396,2.9224300435953525,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.85, 0.13, 0.02]","[1.0, 0.0, 2.0]","[85.0, 13.0, 2.0]"
6105e,0.14406499878168014,0.4344028240728048,"[1.0, 0.0, 0.0]","[0.74, 0.22, 0.04]","[2.0, 0.0, 0.0]","[74.0, 22.0, 4.0]"
40710n,0.13184072559510326,0.3959286762932755,"[1.0, 0.0, 0.0]","[0.76, 0.24, 0.0]","[1.0, 0.0, 0.0]","[76.0, 24.0, 0.0]"
65650e,0.28032208413642484,0.8889686875389858,"[1.0, 0.0, 0.0]","[0.54, 0.45, 0.01]","[1.0, 0.0, 0.0]","[54.0, 45.0, 1.0]"
129081n,0.0852187302885994,0.3517698137326138,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.67, 0.19]","[1.0, 1.0, 1.0]","[14.0, 67.0, 19.0]"
94674c,0.5234471482775241,2.5792146812329606,"[0.5, 0.0, 0.5]","[0.02, 0.63, 0.35]","[1.0, 0.0, 1.0]","[2.0, 63.0, 35.0]"
114458e,0.182118825778319,0.5563933484513813,"[1.0, 0.0, 0.0]","[0.68, 0.29, 0.03]","[1.0, 0.0, 0.0]","[68.0, 29.0, 3.0]"
76020e,0.07380424507879536,0.21759143500158618,"[1.0, 0.0, 0.0]","[0.86, 0.02, 0.12]","[1.0, 0.0, 0.0]","[86.0, 2.0, 12.0]"
108624c,0.3779942988225778,1.2515387669197715,"[0.0, 0.0, 1.0]","[0.47, 0.11, 0.42]","[0.0, 0.0, 2.0]","[47.0, 11.0, 42.0]"
26142n,0.16646305741399747,0.8291778796958243,"[0.5, 0.5, 0.0]","[0.88, 0.09, 0.03]","[1.0, 1.0, 0.0]","[88.0, 9.0, 3.0]"
25304n,0.1298790213435351,0.39632431460996687,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.23, 0.2, 0.57]","[0.0, 1.0, 2.0]","[23.0, 20.0, 57.0]"
136752n,0.5335312863598222,2.860163770273604,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.43, 0.54, 0.03]","[1.0, 0.0, 2.0]","[43.0, 54.0, 3.0]"
31249e,0.07380424507879536,0.2175914350005862,"[1.0, 0.0, 0.0]","[0.86, 0.08, 0.06]","[2.0, 0.0, 0.0]","[86.0, 8.0, 6.0]"
21297n,0.653607642720145,3.530572855398745,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.24, 0.74, 0.02]","[1.0, 0.0, 2.0]","[24.0, 74.0, 2.0]"
53211n,0.08767965473870364,0.3444080368690964,"[0.5, 0.25, 0.25]","[0.28, 0.59, 0.13]","[2.0, 1.0, 1.0]","[28.0, 59.0, 13.0]"
19921n,0.30369231257136087,1.956336474033998,"[0.5, 0.0, 0.5]","[0.83, 0.15, 0.02]","[1.0, 0.0, 1.0]","[83.0, 15.0, 2.0]"
88050c,0.17883650383395336,0.9838245433940611,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.21, 0.03, 0.76]","[1.0, 1.0, 1.0]","[21.0, 3.0, 76.0]"
139635n,0.27036252074223527,1.5151776762264475,"[0.25, 0.25, 0.5]","[0.77, 0.19, 0.04]","[1.0, 1.0, 2.0]","[77.0, 19.0, 4.0]"
48553c,0.3606570499491029,1.1844245710630248,"[0.0, 0.0, 1.0]","[0.03, 0.53, 0.44]","[0.0, 0.0, 1.0]","[3.0, 53.0, 44.0]"
133597n,0.47262797611078294,1.6438561896971642,"[1.0, 0.0, 0.0]","[0.32, 0.52, 0.16]","[2.0, 0.0, 0.0]","[32.0, 52.0, 16.0]"
837n,0.2294148959617761,0.7131188521389815,"[1.0, 0.0, 0.0]","[0.61, 0.37, 0.02]","[4.0, 0.0, 0.0]","[61.0, 37.0, 2.0]"
917c,0.3437754167980627,1.1202942336418145,"[0.0, 1.0, 0.0]","[0.11, 0.46, 0.43]","[0.0, 2.0, 0.0]","[11.0, 46.0, 43.0]"
138530e,0.2746007440073937,0.9885938222604592,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.43, 0.36, 0.21]","[1.0, 0.0, 2.0]","[43.0, 36.0, 21.0]"
84781e,0.2580244610443865,0.8109661755347284,"[1.0, 0.0, 0.0]","[0.57, 0.31, 0.12]","[1.0, 0.0, 0.0]","[57.0, 31.0, 12.0]"
74377e,0.3548381365909203,2.0895939613175147,"[0.5, 0.0, 0.5]","[0.69, 0.29, 0.02]","[1.0, 0.0, 1.0]","[69.0, 29.0, 2.0]"
104412e,0.24308865968875398,1.1824414823557625,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.88, 0.0, 0.12]","[1.0, 0.0, 2.0]","[88.0, 0.0, 12.0]"
113668n,0.19529542625770435,0.599462070377821,"[1.0, 0.0, 0.0]","[0.66, 0.34, 0.0]","[2.0, 0.0, 0.0]","[66.0, 34.0, 0.0]"
105769c,0.26537374235093775,0.8365012676422151,"[0.0, 0.0, 1.0]","[0.08, 0.36, 0.56]","[0.0, 0.0, 2.0]","[8.0, 36.0, 56.0]"
24385e,0.514957783975427,1.836501267640421,"[1.0, 0.0, 0.0]","[0.28, 0.67, 0.05]","[1.0, 0.0, 0.0]","[28.0, 67.0, 5.0]"
122928e,0.19085536301638667,0.8494988719431072,"[0.5, 0.5, 0.0]","[0.77, 0.1, 0.13]","[1.0, 1.0, 0.0]","[77.0, 10.0, 13.0]"
85279n,0.6367575217286764,2.9828921422607158,"[0.5, 0.0, 0.5]","[0.2, 0.78, 0.02]","[1.0, 0.0, 1.0]","[20.0, 78.0, 2.0]"
14388e,0.26537374235093775,0.8365012676427778,"[1.0, 0.0, 0.0]","[0.56, 0.39, 0.05]","[1.0, 0.0, 0.0]","[56.0, 39.0, 5.0]"
97011c,0.20418399090780134,0.673453644275716,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.38, 0.31, 0.31]","[1.0, 0.0, 2.0]","[38.0, 31.0, 31.0]"
136097n,0.2294148959617761,0.7131188521369243,"[1.0, 0.0, 0.0]","[0.61, 0.28, 0.11]","[2.0, 0.0, 0.0]","[61.0, 28.0, 11.0]"
135251n,0.15651340636279054,0.47393118826018654,"[1.0, 0.0, 0.0]","[0.72, 0.26, 0.02]","[1.0, 0.0, 0.0]","[72.0, 26.0, 2.0]"
91913n,0.23645279766002797,0.7369655940923733,"[1.0, 0.0, 0.0]","[0.6, 0.36, 0.04]","[2.0, 0.0, 0.0]","[60.0, 36.0, 4.0]"
13133n,0.5062080929155901,2.7876332919162015,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.5, 0.47, 0.03]","[1.0, 0.0, 2.0]","[50.0, 47.0, 3.0]"
131235c,0.47262797611078294,1.6438561896971047,"[1.0, 0.0, 0.0]","[0.32, 0.17, 0.51]","[2.0, 0.0, 0.0]","[32.0, 17.0, 51.0]"
123027n,0.15651340636279054,0.47393118826018654,"[1.0, 0.0, 0.0]","[0.72, 0.26, 0.02]","[2.0, 0.0, 0.0]","[72.0, 26.0, 2.0]"
145495c,0.052897242628521114,0.2404512822841627,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.12, 0.36, 0.52]","[0.0, 0.0, 0.0]","[12.0, 36.0, 52.0]"
98944c,0.7249070885783732,3.058893688968784,"[1.0, 0.0, 0.0]","[0.12, 0.55, 0.33]","[1.0, 0.0, 0.0]","[12.0, 55.0, 33.0]"
80930n,0.3521609513007116,1.1520030933703278,"[1.0, 0.0, 0.0]","[0.45, 0.51, 0.04]","[2.0, 0.0, 0.0]","[45.0, 51.0, 4.0]"
72870n,0.9289911704818995,5.643856189633923,"[1.0, 0.0, 0.0]","[0.02, 0.91, 0.07]","[1.0, 0.0, 0.0]","[2.0, 91.0, 7.0]"
100136e,0.18211882577831906,0.55639334845287,"[1.0, 0.0, 0.0]","[0.68, 0.31, 0.01]","[4.0, 0.0, 0.0]","[68.0, 31.0, 1.0]"
144753c,0.7582766571931675,3.321928094800351,"[1.0, 0.0, 0.0]","[0.1, 0.55, 0.35]","[1.0, 0.0, 0.0]","[10.0, 55.0, 35.0]"
112547n,0.8776994414539943,4.643856189667137,"[0.0, 0.0, 1.0]","[0.49, 0.47, 0.04]","[0.0, 0.0, 2.0]","[49.0, 47.0, 4.0]"
118999n,0.16282442208408182,0.49410907019775435,"[1.0, 0.0, 0.0]","[0.71, 0.27, 0.02]","[1.0, 0.0, 0.0]","[71.0, 27.0, 2.0]"
47798n,0.5853295325483853,13.59375072397263,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.0, 0.72, 0.28]","[1.0, 0.0, 2.0]","[0.0, 72.0, 28.0]"
140005c,0.21657197912055245,1.0411446470752184,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.05, 0.1, 0.85]","[0.0, 0.0, 0.0]","[5.0, 10.0, 85.0]"
43440n,0.43570845229136124,1.4942521805394957,"[0.5, 0.0, 0.5]","[0.15, 0.64, 0.21]","[2.0, 0.0, 2.0]","[15.0, 64.0, 21.0]"
100768n,0.07939139176829679,0.234465253599877,"[1.0, 0.0, 0.0]","[0.85, 0.15, 0.0]","[1.0, 0.0, 0.0]","[85.0, 15.0, 0.0]"
53074n,0.5724912990502865,2.1202942336394552,"[1.0, 0.0, 0.0]","[0.23, 0.69, 0.08]","[1.0, 0.0, 0.0]","[23.0, 69.0, 8.0]"
135898c,0.3606570499491029,1.1844245710612933,"[0.0, 0.0, 1.0]","[0.12, 0.44, 0.44]","[0.0, 0.0, 1.0]","[12.0, 44.0, 44.0]"
77875e,0.10220681824533452,0.3040061868177201,"[1.0, 0.0, 0.0]","[0.81, 0.15, 0.04]","[1.0, 0.0, 0.0]","[81.0, 15.0, 4.0]"
102857n,0.23645279766002797,0.736965594092092,"[1.0, 0.0, 0.0]","[0.6, 0.35, 0.05]","[1.0, 0.0, 0.0]","[60.0, 35.0, 5.0]"
144753e,0.22245044877074757,0.6896598793150466,"[1.0, 0.0, 0.0]","[0.62, 0.36, 0.02]","[1.0, 0.0, 0.0]","[62.0, 36.0, 2.0]"
42860n,0.13792538097002996,0.41503749920525196,"[1.0, 0.0, 0.0]","[0.75, 0.17, 0.08]","[1.0, 0.0, 0.0]","[75.0, 17.0, 8.0]"
82528c,0.44270209484342055,1.5145731727522396,"[1.0, 0.0, 0.0]","[0.35, 0.23, 0.42]","[2.0, 0.0, 0.0]","[35.0, 23.0, 42.0]"
46820e,0.3834173114012119,1.3704089597888527,"[0.5, 0.0, 0.5]","[0.34, 0.55, 0.11]","[2.0, 0.0, 2.0]","[34.0, 55.0, 11.0]"
109679n,0.07380424507879536,0.2175914350355831,"[1.0, 0.0, 0.0]","[0.86, 0.14, 0.0]","[3.0, 0.0, 0.0]","[86.0, 14.0, 0.0]"
115247c,0.3097735750230142,1.2223020208984223,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.04, 0.42, 0.54]","[1.0, 0.0, 2.0]","[4.0, 42.0, 54.0]"
97926n,0.18867488947488256,0.5777669992438892,"[1.0, 0.0, 0.0]","[0.67, 0.3, 0.03]","[1.0, 0.0, 0.0]","[67.0, 30.0, 3.0]"
66185c,0.11707049008368269,0.5624306181089953,"[0.4, 0.2, 0.4]","[0.75, 0.16, 0.09]","[2.0, 1.0, 2.0]","[75.0, 16.0, 9.0]"
74509n,0.0682621955866188,0.20091269385437333,"[1.0, 0.0, 0.0]","[0.87, 0.04, 0.09]","[1.0, 0.0, 0.0]","[87.0, 4.0, 9.0]"
123751n,0.11983220668354522,0.3584539708392751,"[1.0, 0.0, 0.0]","[0.78, 0.15, 0.07]","[2.0, 0.0, 0.0]","[78.0, 15.0, 7.0]"
123748n,0.09643129419996316,0.2863041850846803,"[1.0, 0.0, 0.0]","[0.82, 0.15, 0.03]","[1.0, 0.0, 0.0]","[82.0, 15.0, 3.0]"
15771c,0.15813960396767474,0.6696725739434337,"[0.0, 0.5, 0.5]","[0.11, 0.13, 0.76]","[0.0, 2.0, 2.0]","[11.0, 13.0, 76.0]"
3545n,0.6787881102649856,2.7369655940850626,"[1.0, 0.0, 0.0]","[0.15, 0.77, 0.08]","[1.0, 0.0, 0.0]","[15.0, 77.0, 8.0]"
36715e,0.32833987147429344,2.019892432985162,"[0.5, 0.0, 0.5]","[0.76, 0.22, 0.02]","[1.0, 0.0, 1.0]","[76.0, 22.0, 2.0]"
23642n,0.8549974004848321,4.321928094789327,"[0.0, 0.0, 1.0]","[0.04, 0.91, 0.05]","[0.0, 0.0, 1.0]","[4.0, 91.0, 5.0]"
133243e,0.5847157970241045,2.184424571058429,"[1.0, 0.0, 0.0]","[0.22, 0.66, 0.12]","[1.0, 0.0, 0.0]","[22.0, 66.0, 12.0]"
32754n,0.38156255038089804,1.7380043512936538,"[0.25, 0.0, 0.75]","[0.64, 0.25, 0.11]","[1.0, 0.0, 3.0]","[64.0, 25.0, 11.0]"
106013c,0.13792538097002996,0.4150374992051695,"[0.0, 0.0, 1.0]","[0.09, 0.16, 0.75]","[0.0, 0.0, 2.0]","[9.0, 16.0, 75.0]"
3476n,0.4294561973322159,1.5817955338167118,"[0.5, 0.0, 0.5]","[0.31, 0.6, 0.09]","[2.0, 0.0, 2.0]","[31.0, 60.0, 9.0]"
56124n,0.18206711609379045,0.5663286779041317,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.31, 0.3, 0.39]","[0.0, 1.0, 2.0]","[31.0, 30.0, 39.0]"
109876n,0.5487949406953986,1.999999999920835,"[1.0, 0.0, 0.0]","[0.25, 0.45, 0.3]","[2.0, 0.0, 0.0]","[25.0, 45.0, 30.0]"
82415n,0.39581560200335836,1.3219280948103744,"[1.0, 0.0, 0.0]","[0.4, 0.22, 0.38]","[1.0, 0.0, 0.0]","[40.0, 22.0, 38.0]"
100349e,0.20873545110053363,0.6438561897029893,"[1.0, 0.0, 0.0]","[0.64, 0.35, 0.01]","[1.0, 0.0, 0.0]","[64.0, 35.0, 1.0]"
63469c,0.4864818070571978,1.8669308324724296,"[0.25, 0.0, 0.75]","[0.02, 0.67, 0.31]","[1.0, 0.0, 3.0]","[2.0, 67.0, 31.0]"
16996e,0.3195444381781578,1.4942521805331677,"[0.5, 0.0, 0.5]","[0.63, 0.32, 0.05]","[1.0, 0.0, 1.0]","[63.0, 32.0, 5.0]"
82700c,0.5842336706295583,2.4399065982018273,"[0.25, 0.0, 0.75]","[0.01, 0.76, 0.23]","[1.0, 0.0, 3.0]","[1.0, 76.0, 23.0]"
67836n,0.5555549981301092,3.100124769045143,"[0.5, 0.0, 0.5]","[0.01, 0.65, 0.34]","[1.0, 0.0, 1.0]","[1.0, 65.0, 34.0]"
35700c,0.07939139176829679,0.23446525356675724,"[0.0, 0.0, 1.0]","[0.01, 0.14, 0.85]","[0.0, 0.0, 3.0]","[1.0, 14.0, 85.0]"
52542n,0.6642991177133706,2.6438561896969817,"[1.0, 0.0, 0.0]","[0.16, 0.83, 0.01]","[2.0, 0.0, 0.0]","[16.0, 83.0, 1.0]"
11971n,0.387285871614447,1.7936363306525516,"[0.5, 0.0, 0.5]","[0.52, 0.44, 0.04]","[1.0, 0.0, 1.0]","[52.0, 44.0, 4.0]"
29844c,0.3437754167980627,1.1202942336781645,"[0.0, 0.0, 1.0]","[0.0, 0.54, 0.46]","[0.0, 0.0, 2.0]","[0.0, 54.0, 46.0]"
13765c,0.4829364569902981,1.689659879310813,"[0.0, 0.0, 1.0]","[0.09, 0.6, 0.31]","[0.0, 0.0, 2.0]","[9.0, 60.0, 31.0]"
41052n,0.18211882577831906,0.55639334845287,"[1.0, 0.0, 0.0]","[0.68, 0.31, 0.01]","[2.0, 0.0, 0.0]","[68.0, 31.0, 1.0]"
30380c,0.03168688721788899,0.09351263542623706,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.28, 0.06, 0.66]","[1.0, 0.0, 2.0]","[28.0, 6.0, 66.0]"
56895c,0.6099865470109875,2.321928094806968,"[0.0, 1.0, 0.0]","[0.52, 0.2, 0.28]","[0.0, 1.0, 0.0]","[52.0, 20.0, 28.0]"
23583e,0.45251702029321256,1.556393348447195,"[0.0, 1.0, 0.0]","[0.14, 0.34, 0.52]","[0.0, 1.0, 0.0]","[14.0, 34.0, 52.0]"
23414c,0.39581560200335836,1.3219280948109118,"[1.0, 0.0, 0.0]","[0.4, 0.48, 0.12]","[2.0, 0.0, 0.0]","[40.0, 48.0, 12.0]"
22436n,0.08485715747034993,0.27743282043858697,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.43, 0.45, 0.12]","[2.0, 1.0, 0.0]","[43.0, 45.0, 12.0]"
16989c,0.3779942988225778,1.2515387669192521,"[0.0, 1.0, 0.0]","[0.39, 0.42, 0.19]","[0.0, 1.0, 0.0]","[39.0, 42.0, 19.0]"
82156e,0.28032208413642484,0.8889686875367983,"[1.0, 0.0, 0.0]","[0.54, 0.41, 0.05]","[1.0, 0.0, 0.0]","[54.0, 41.0, 5.0]"
139362e,0.43217426362241973,2.0740805135179188,"[0.5, 0.0, 0.5]","[0.47, 0.5, 0.03]","[1.0, 0.0, 1.0]","[47.0, 50.0, 3.0]"
30894n,0.3606570499491029,1.1844245710635828,"[1.0, 0.0, 0.0]","[0.44, 0.54, 0.02]","[1.0, 0.0, 0.0]","[44.0, 54.0, 2.0]"
45774c,0.42804006676093503,1.470690207302667,"[0.25, 0.0, 0.75]","[0.06, 0.63, 0.31]","[1.0, 0.0, 3.0]","[6.0, 63.0, 31.0]"
68946c,0.1695516666868858,0.7430147097010327,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.01, 0.79, 0.2]","[0.0, 1.0, 2.0]","[1.0, 79.0, 20.0]"
2262n,0.051899160321315606,0.15200309337543327,"[1.0, 0.0, 0.0]","[0.9, 0.09, 0.01]","[1.0, 0.0, 0.0]","[90.0, 9.0, 1.0]"
134514c,0.10803154614560004,0.32192809481437734,"[0.0, 0.0, 1.0]","[0.07, 0.13, 0.8]","[0.0, 0.0, 2.0]","[7.0, 13.0, 80.0]"
13964e,0.15651340636279054,0.4739311882942989,"[1.0, 0.0, 0.0]","[0.72, 0.28, 0.0]","[1.0, 0.0, 0.0]","[72.0, 28.0, 0.0]"
72740c,0.47122558470131487,19.349819203184353,"[0.5, 0.0, 0.5]","[0.0, 0.44, 0.56]","[1.0, 0.0, 1.0]","[0.0, 44.0, 56.0]"
86429n,0.1831925466886111,1.0010013102740336,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.77, 0.2]","[0.0, 0.0, 0.0]","[3.0, 77.0, 20.0]"
24103n,0.6364619458936842,2.4739311882517057,"[1.0, 0.0, 0.0]","[0.18, 0.64, 0.18]","[1.0, 0.0, 0.0]","[18.0, 64.0, 18.0]"
28306c,0.12227925645241708,0.5023212992497758,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.14, 0.17, 0.69]","[2.0, 3.0, 2.0]","[14.0, 17.0, 69.0]"
144408n,0.3868425523929202,1.286304185079806,"[0.0, 0.0, 1.0]","[0.2, 0.39, 0.41]","[0.0, 0.0, 1.0]","[20.0, 39.0, 41.0]"
72875e,0.06276448651079411,0.18442457106751722,"[1.0, 0.0, 0.0]","[0.88, 0.11, 0.01]","[1.0, 0.0, 0.0]","[88.0, 11.0, 1.0]"
46198n,0.5605218825340385,2.0588936889774114,"[0.0, 0.0, 1.0]","[0.02, 0.74, 0.24]","[0.0, 0.0, 1.0]","[2.0, 74.0, 24.0]"
1073c,0.7090555628019524,2.943416471552108,"[0.0, 0.0, 1.0]","[0.04, 0.83, 0.13]","[0.0, 0.0, 3.0]","[4.0, 83.0, 13.0]"
112349c,0.5972091657280026,2.251538766916373,"[1.0, 0.0, 0.0]","[0.21, 0.16, 0.63]","[1.0, 0.0, 0.0]","[21.0, 16.0, 63.0]"
46198c,0.406981014250153,2.001155080286345,"[0.5, 0.0, 0.5]","[0.03, 0.45, 0.52]","[2.0, 0.0, 2.0]","[3.0, 45.0, 52.0]"
105179c,0.8135006794347648,3.836501267624275,"[1.0, 0.0, 0.0]","[0.07, 0.45, 0.48]","[2.0, 0.0, 0.0]","[7.0, 45.0, 48.0]"
73444n,0.26537374235093775,0.8365012676434426,"[1.0, 0.0, 0.0]","[0.56, 0.41, 0.03]","[2.0, 0.0, 0.0]","[56.0, 41.0, 3.0]"
24163e,0.18867488947488256,0.5777669992444269,"[1.0, 0.0, 0.0]","[0.67, 0.31, 0.02]","[2.0, 0.0, 0.0]","[67.0, 31.0, 2.0]"
50480n,0.2697029442628512,1.2332520809976444,"[0.6, 0.0, 0.4]","[0.67, 0.29, 0.04]","[3.0, 0.0, 2.0]","[67.0, 29.0, 4.0]"
120149c,0.09631694083847454,0.35987815202988305,"[0.5, 0.0, 0.5]","[0.22, 0.09, 0.69]","[2.0, 0.0, 2.0]","[22.0, 9.0, 69.0]"
16086n,0.4141524472647071,1.3959286762547205,"[0.0, 0.0, 1.0]","[0.1, 0.52, 0.38]","[0.0, 0.0, 2.0]","[10.0, 52.0, 38.0]"
14126e,0.7249070885783732,3.0588936889692007,"[1.0, 0.0, 0.0]","[0.12, 0.68, 0.2]","[1.0, 0.0, 0.0]","[12.0, 68.0, 20.0]"
103169n,0.15651340636279054,0.47393118826018654,"[1.0, 0.0, 0.0]","[0.72, 0.26, 0.02]","[2.0, 0.0, 0.0]","[72.0, 26.0, 2.0]"
10724n,0.8776994414539943,4.643856189667851,"[1.0, 0.0, 0.0]","[0.04, 0.78, 0.18]","[1.0, 0.0, 0.0]","[4.0, 78.0, 18.0]"
110061n,0.9595312960977062,6.643856189561213,"[0.0, 0.0, 1.0]","[0.26, 0.73, 0.01]","[0.0, 0.0, 2.0]","[26.0, 73.0, 1.0]"
115821n,0.3868425523929202,1.2863041850820212,"[1.0, 0.0, 0.0]","[0.41, 0.56, 0.03]","[2.0, 0.0, 0.0]","[41.0, 56.0, 3.0]"
139836n,0.19529542625770435,0.599462070377821,"[1.0, 0.0, 0.0]","[0.66, 0.34, 0.0]","[2.0, 0.0, 0.0]","[66.0, 34.0, 0.0]"
