uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
63218n,0.5724912990502863,2.1202942336407693,"[1.0, 0.0, 0.0]","[0.23, 0.74, 0.03]","[1.0, 0.0, 0.0]","[23.0, 74.0, 3.0]"
99791n,0.3186296672413249,1.3228155695650368,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.56, 0.31, 0.13]","[1.0, 0.0, 2.0]","[56.0, 31.0, 13.0]"
129185n,0.26537374235093775,0.8365012676439928,"[1.0, 0.0, 0.0]","[0.56, 0.42, 0.02]","[1.0, 0.0, 0.0]","[56.0, 42.0, 2.0]"
119768n,0.31925145895127793,1.029146345586962,"[1.0, 0.0, 0.0]","[0.49, 0.5, 0.01]","[1.0, 0.0, 0.0]","[49.0, 50.0, 1.0]"
94674c,0.5234471482775241,2.5792146812329606,"[0.5, 0.0, 0.5]","[0.02, 0.63, 0.35]","[1.0, 0.0, 1.0]","[2.0, 63.0, 35.0]"
121910e,0.15692604112994782,0.5702537272650163,"[0.0, 0.5, 0.5]","[0.19, 0.18, 0.63]","[0.0, 1.0, 1.0]","[19.0, 18.0, 63.0]"
23642n,0.8549974004848321,4.321928094789327,"[0.0, 0.0, 1.0]","[0.04, 0.91, 0.05]","[0.0, 0.0, 1.0]","[4.0, 91.0, 5.0]"
21340n,0.20865985497793835,1.0010013102785305,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.05, 0.84, 0.11]","[0.0, 0.0, 0.0]","[5.0, 84.0, 11.0]"
62238e,0.2294148959617761,0.713118852139943,"[1.0, 0.0, 0.0]","[0.61, 0.38, 0.01]","[2.0, 0.0, 0.0]","[61.0, 38.0, 1.0]"
16996e,0.3195444381781578,1.4942521805331677,"[0.5, 0.0, 0.5]","[0.63, 0.32, 0.05]","[1.0, 0.0, 1.0]","[63.0, 32.0, 5.0]"
64123c,0.9289911704818995,5.6438561896324435,"[1.0, 0.0, 0.0]","[0.02, 0.24, 0.74]","[1.0, 0.0, 0.0]","[2.0, 24.0, 74.0]"
8487n,0.20873545110053368,0.6438561897003113,"[1.0, 0.0, 0.0]","[0.64, 0.28, 0.08]","[3.0, 0.0, 0.0]","[64.0, 28.0, 8.0]"
128542e,0.2623807515065701,12.560286002268356,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.82, 0.18, 0.0]","[2.0, 0.0, 1.0]","[82.0, 18.0, 0.0]"
30380c,0.031686887217888975,0.09351263542623706,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.28, 0.06, 0.66]","[1.0, 0.0, 2.0]","[28.0, 6.0, 66.0]"
80930n,0.3521609513007118,1.1520030933703278,"[1.0, 0.0, 0.0]","[0.45, 0.51, 0.04]","[2.0, 0.0, 0.0]","[45.0, 51.0, 4.0]"
23280e,0.2956175113869214,0.943416471559729,"[1.0, 0.0, 0.0]","[0.52, 0.45, 0.03]","[1.0, 0.0, 0.0]","[52.0, 45.0, 3.0]"
104412e,0.24308865968875393,1.1824414823557625,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.88, 0.0, 0.12]","[1.0, 0.0, 2.0]","[88.0, 0.0, 12.0]"
131261n,0.2728056020191096,0.8624964761756648,"[1.0, 0.0, 0.0]","[0.55, 0.4, 0.05]","[3.0, 0.0, 0.0]","[55.0, 40.0, 5.0]"
83657c,0.4273539756965655,1.8041161399733345,"[0.5, 0.0, 0.5]","[0.05, 0.54, 0.41]","[1.0, 0.0, 1.0]","[5.0, 54.0, 41.0]"
117892n,0.3437754167980627,1.1202942336781645,"[1.0, 0.0, 0.0]","[0.46, 0.54, 0.0]","[2.0, 0.0, 0.0]","[46.0, 54.0, 0.0]"
73191n,0.2294148959617761,0.7131188521377816,"[1.0, 0.0, 0.0]","[0.61, 0.34, 0.05]","[1.0, 0.0, 0.0]","[61.0, 34.0, 5.0]"
133274n,0.6501990754373497,2.556393348442735,"[1.0, 0.0, 0.0]","[0.17, 0.36, 0.47]","[1.0, 0.0, 0.0]","[17.0, 36.0, 47.0]"
45605n,0.3112781244591328,0.999999999926534,"[1.0, 0.0, 0.0]","[0.5, 0.48, 0.02]","[1.0, 0.0, 0.0]","[50.0, 48.0, 2.0]"
116176c,0.5269470842900443,2.132672283211119,"[0.0, 0.5, 0.5]","[0.69, 0.26, 0.05]","[0.0, 1.0, 1.0]","[69.0, 26.0, 5.0]"
77116e,0.369267011351765,1.2175914350328803,"[1.0, 0.0, 0.0]","[0.43, 0.57, 0.0]","[1.0, 0.0, 0.0]","[43.0, 57.0, 0.0]"
52278e,0.06276448651079403,0.18442457106751722,"[1.0, 0.0, 0.0]","[0.88, 0.11, 0.01]","[1.0, 0.0, 0.0]","[88.0, 11.0, 1.0]"
28456n,0.0053529148386413615,0.015853024724493615,"[0.0, 0.6666666666666666, 0.3333333333333333]","[0.01, 0.68, 0.31]","[0.0, 2.0, 1.0]","[1.0, 68.0, 31.0]"
33822n,0.8135006794347649,3.836501267625329,"[1.0, 0.0, 0.0]","[0.07, 0.8, 0.13]","[2.0, 0.0, 0.0]","[7.0, 80.0, 13.0]"
57454c,0.4235249907007572,1.4344028241055566,"[0.0, 0.0, 1.0]","[0.0, 0.63, 0.37]","[0.0, 0.0, 1.0]","[0.0, 63.0, 37.0]"
22235n,0.514957783975427,1.836501267640421,"[1.0, 0.0, 0.0]","[0.28, 0.67, 0.05]","[1.0, 0.0, 0.0]","[28.0, 67.0, 5.0]"
75572n,0.31925145895127804,1.0291463455841796,"[1.0, 0.0, 0.0]","[0.49, 0.43, 0.08]","[1.0, 0.0, 0.0]","[49.0, 43.0, 8.0]"
125013e,0.14406499878168005,0.434402824107783,"[1.0, 0.0, 0.0]","[0.74, 0.26, 0.0]","[1.0, 0.0, 0.0]","[74.0, 26.0, 0.0]"
142430c,0.6936956313574919,2.8365012676338113,"[1.0, 0.0, 0.0]","[0.14, 0.4, 0.46]","[1.0, 0.0, 0.0]","[14.0, 40.0, 46.0]"
133597n,0.47262797611078305,1.6438561896971642,"[1.0, 0.0, 0.0]","[0.32, 0.52, 0.16]","[2.0, 0.0, 0.0]","[32.0, 52.0, 16.0]"
19921n,0.30369231257136087,1.956336474033998,"[0.5, 0.0, 0.5]","[0.83, 0.15, 0.02]","[1.0, 0.0, 1.0]","[83.0, 15.0, 2.0]"
45774c,0.42804006676093503,1.470690207302667,"[0.25, 0.0, 0.75]","[0.06, 0.63, 0.31]","[1.0, 0.0, 3.0]","[6.0, 63.0, 31.0]"
114971e,0.03613700999273952,0.1356399644329571,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.36, 0.28, 0.36]","[3.0, 2.0, 1.0]","[36.0, 28.0, 36.0]"
8219n,0.31925145895127793,1.029146345585436,"[1.0, 0.0, 0.0]","[0.49, 0.48, 0.03]","[3.0, 0.0, 0.0]","[49.0, 48.0, 3.0]"
112402c,0.3692670113517651,1.217591434996334,"[1.0, 0.0, 0.0]","[0.43, 0.44, 0.13]","[1.0, 0.0, 0.0]","[43.0, 44.0, 13.0]"
1073c,0.7090555628019521,2.943416471552108,"[0.0, 0.0, 1.0]","[0.04, 0.83, 0.13]","[0.0, 0.0, 3.0]","[4.0, 83.0, 13.0]"
32889n,0.14023945842329671,0.535924970848697,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.1, 0.62, 0.28]","[0.0, 1.0, 2.0]","[10.0, 62.0, 28.0]"
139409e,0.11983220668354526,0.3584539708415971,"[1.0, 0.0, 0.0]","[0.78, 0.21, 0.01]","[1.0, 0.0, 0.0]","[78.0, 21.0, 1.0]"
99708e,0.32260025253384317,2.4391607216036277,"[0.5, 0.0, 0.5]","[0.85, 0.14, 0.01]","[2.0, 0.0, 2.0]","[85.0, 14.0, 1.0]"
131623c,0.2580244610443866,0.8109661755363606,"[0.0, 0.0, 1.0]","[0.03, 0.4, 0.57]","[0.0, 0.0, 1.0]","[3.0, 40.0, 57.0]"
130869n,0.6278468701382862,2.947697478315137,"[0.0, 0.5, 0.5]","[0.77, 0.21, 0.02]","[0.0, 1.0, 1.0]","[77.0, 21.0, 2.0]"
53074n,0.5724912990502863,2.1202942336394552,"[1.0, 0.0, 0.0]","[0.23, 0.69, 0.08]","[1.0, 0.0, 0.0]","[23.0, 69.0, 8.0]"
58016c,0.24356584499804318,0.7612131403389943,"[0.0, 0.0, 1.0]","[0.04, 0.37, 0.59]","[0.0, 0.0, 1.0]","[4.0, 37.0, 59.0]"
26495e,0.1628244220840818,0.494109070195795,"[1.0, 0.0, 0.0]","[0.71, 0.15, 0.14]","[2.0, 0.0, 0.0]","[71.0, 15.0, 14.0]"
117093n,0.28032208413642484,0.8889686875380183,"[1.0, 0.0, 0.0]","[0.54, 0.44, 0.02]","[2.0, 0.0, 0.0]","[54.0, 44.0, 2.0]"
24126n,0.12581000123144664,0.3770696490420269,"[1.0, 0.0, 0.0]","[0.77, 0.23, 0.0]","[3.0, 0.0, 0.0]","[77.0, 23.0, 0.0]"
66225n,0.5040937594328614,1.7858751945686924,"[1.0, 0.0, 0.0]","[0.29, 0.4, 0.31]","[1.0, 0.0, 0.0]","[29.0, 40.0, 31.0]"
24385e,0.514957783975427,1.836501267640421,"[1.0, 0.0, 0.0]","[0.28, 0.67, 0.05]","[1.0, 0.0, 0.0]","[28.0, 67.0, 5.0]"
96516e,0.15026064197280192,0.4540316308214081,"[1.0, 0.0, 0.0]","[0.73, 0.22, 0.05]","[3.0, 0.0, 0.0]","[73.0, 22.0, 5.0]"
130680e,0.3386269052929384,18.99959934411589,"[0.5, 0.0, 0.5]","[0.91, 0.09, 0.0]","[3.0, 0.0, 3.0]","[91.0, 9.0, 0.0]"
116059n,0.26537374235093775,0.8365012676423683,"[1.0, 0.0, 0.0]","[0.56, 0.37, 0.07]","[1.0, 0.0, 0.0]","[56.0, 37.0, 7.0]"
65650e,0.28032208413642484,0.8889686875389858,"[1.0, 0.0, 0.0]","[0.54, 0.45, 0.01]","[1.0, 0.0, 0.0]","[54.0, 45.0, 1.0]"
144753c,0.7582766571931675,3.321928094800351,"[1.0, 0.0, 0.0]","[0.1, 0.55, 0.35]","[1.0, 0.0, 0.0]","[10.0, 55.0, 35.0]"
79141n,0.13184072559510335,0.3959286762932755,"[1.0, 0.0, 0.0]","[0.76, 0.24, 0.0]","[3.0, 0.0, 0.0]","[76.0, 24.0, 0.0]"
80808n,0.1821188257783191,0.5563933484860435,"[1.0, 0.0, 0.0]","[0.68, 0.32, 0.0]","[1.0, 0.0, 0.0]","[68.0, 32.0, 0.0]"
122062n,0.4330398630967479,1.4739311882589061,"[1.0, 0.0, 0.0]","[0.36, 0.63, 0.01]","[1.0, 0.0, 0.0]","[36.0, 63.0, 1.0]"
43440n,0.43570845229136124,1.4942521805394957,"[0.5, 0.0, 0.5]","[0.15, 0.64, 0.21]","[2.0, 0.0, 2.0]","[15.0, 64.0, 21.0]"
109876n,0.5487949406953986,1.999999999920835,"[1.0, 0.0, 0.0]","[0.25, 0.45, 0.3]","[2.0, 0.0, 0.0]","[25.0, 45.0, 30.0]"
82230e,0.20873545110053368,0.6438561897020312,"[1.0, 0.0, 0.0]","[0.64, 0.34, 0.02]","[3.0, 0.0, 0.0]","[64.0, 34.0, 2.0]"
16494c,0.3867605292124768,1.9844987095750932,"[0.0, 0.75, 0.25]","[0.08, 0.08, 0.84]","[0.0, 3.0, 1.0]","[8.0, 8.0, 84.0]"
138862c,0.6364619458936842,2.4739311882518313,"[1.0, 0.0, 0.0]","[0.18, 0.66, 0.16]","[1.0, 0.0, 0.0]","[18.0, 66.0, 16.0]"
63013n,0.33549730157687935,1.0892673380216198,"[1.0, 0.0, 0.0]","[0.47, 0.45, 0.08]","[2.0, 0.0, 0.0]","[47.0, 45.0, 8.0]"
88188e,0.6642991177133706,2.643856189693958,"[1.0, 0.0, 0.0]","[0.16, 0.75, 0.09]","[1.0, 0.0, 0.0]","[16.0, 75.0, 9.0]"
14280n,0.534575895406333,2.366621823319617,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.06, 0.64, 0.3]","[2.0, 0.0, 1.0]","[6.0, 64.0, 30.0]"
54458n,0.10220681824533459,0.3040061868525984,"[1.0, 0.0, 0.0]","[0.81, 0.19, 0.0]","[3.0, 0.0, 0.0]","[81.0, 19.0, 0.0]"
38527n,0.3714089000324662,1.4255230013524494,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.39, 0.47, 0.14]","[1.0, 0.0, 2.0]","[39.0, 47.0, 14.0]"
101253c,0.06244960279248532,0.25435104604463465,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.22, 0.16, 0.62]","[1.0, 1.0, 1.0]","[22.0, 16.0, 62.0]"
113668n,0.19529542625770435,0.599462070377821,"[1.0, 0.0, 0.0]","[0.66, 0.34, 0.0]","[2.0, 0.0, 0.0]","[66.0, 34.0, 0.0]"
137715n,0.19199728215174158,0.9706728535084082,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.81, 0.16, 0.03]","[2.0, 0.0, 1.0]","[81.0, 16.0, 3.0]"
42388e,0.10220681824533459,0.3040061868525984,"[1.0, 0.0, 0.0]","[0.81, 0.19, 0.0]","[1.0, 0.0, 0.0]","[81.0, 19.0, 0.0]"
29844c,0.3437754167980627,1.1202942336781645,"[0.0, 0.0, 1.0]","[0.0, 0.54, 0.46]","[0.0, 0.0, 2.0]","[0.0, 54.0, 46.0]"
98445c,0.6813433198505795,3.310712354941982,"[0.75, 0.0, 0.25]","[0.04, 0.79, 0.17]","[3.0, 0.0, 1.0]","[4.0, 79.0, 17.0]"
9393n,0.4974631384841787,1.7740674109526302,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.07, 0.7, 0.23]","[1.0, 0.0, 2.0]","[7.0, 70.0, 23.0]"
65353n,0.01516478118358857,0.04394334755279244,"[1.0, 0.0, 0.0]","[0.97, 0.03, 0.0]","[2.0, 0.0, 0.0]","[97.0, 3.0, 0.0]"
13911n,0.2956175113869214,0.9434164715579761,"[0.0, 0.0, 1.0]","[0.13, 0.35, 0.52]","[0.0, 0.0, 3.0]","[13.0, 35.0, 52.0]"
10916n,0.06276448651079403,0.18442457110061097,"[1.0, 0.0, 0.0]","[0.88, 0.12, 0.0]","[1.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
49396e,0.41486375769502953,2.33558535518278,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.72, 0.24, 0.04]","[1.0, 0.0, 2.0]","[72.0, 24.0, 4.0]"
125021c,0.04060045227489583,0.14059785496368732,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.04, 0.48, 0.48]","[0.0, 1.0, 2.0]","[4.0, 48.0, 48.0]"
102857n,0.23645279766002797,0.736965594092092,"[1.0, 0.0, 0.0]","[0.6, 0.35, 0.05]","[1.0, 0.0, 0.0]","[60.0, 35.0, 5.0]"
83722e,0.13184072559510335,0.3959286762580713,"[1.0, 0.0, 0.0]","[0.76, 0.19, 0.05]","[3.0, 0.0, 0.0]","[76.0, 19.0, 5.0]"
31775c,0.004656906644908951,0.019111539253848536,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.0, 0.26, 0.74]","[0.0, 1.0, 2.0]","[0.0, 26.0, 74.0]"
123038e,0.22834554737114166,0.923327154839675,"[0.6, 0.0, 0.4]","[0.66, 0.27, 0.07]","[3.0, 0.0, 2.0]","[66.0, 27.0, 7.0]"
72870c,0.20873545110053368,0.6438561897014893,"[0.0, 0.0, 1.0]","[0.03, 0.33, 0.64]","[0.0, 0.0, 1.0]","[3.0, 33.0, 64.0]"
15100e,0.3482320844671555,19.023780854896195,"[0.5, 0.0, 0.5]","[0.88, 0.12, 0.0]","[1.0, 0.0, 1.0]","[88.0, 12.0, 0.0]"
122928e,0.19085536301638667,0.8494988719431072,"[0.5, 0.5, 0.0]","[0.77, 0.1, 0.13]","[1.0, 1.0, 0.0]","[77.0, 10.0, 13.0]"
137319n,0.33620681784587403,2.473931188229831,"[0.5, 0.0, 0.5]","[0.81, 0.18, 0.01]","[1.0, 0.0, 1.0]","[81.0, 18.0, 1.0]"
111680e,0.04653012540362914,0.13606154950577617,"[1.0, 0.0, 0.0]","[0.91, 0.07, 0.02]","[1.0, 0.0, 0.0]","[91.0, 7.0, 2.0]"
16086n,0.4141524472647071,1.3959286762547205,"[0.0, 0.0, 1.0]","[0.1, 0.52, 0.38]","[0.0, 0.0, 2.0]","[10.0, 52.0, 38.0]"
127410n,0.12581000123144664,0.3770696490062868,"[0.0, 0.0, 1.0]","[0.12, 0.11, 0.77]","[0.0, 0.0, 1.0]","[12.0, 11.0, 77.0]"
56163c,0.07959019222085773,0.4129787063993838,"[0.16666666666666666, 0.16666666666666666, 0.6666666666666666]","[0.02, 0.38, 0.6]","[1.0, 1.0, 4.0]","[2.0, 38.0, 60.0]"
126486n,0.18867488947488262,0.5777669992785559,"[1.0, 0.0, 0.0]","[0.67, 0.33, 0.0]","[3.0, 0.0, 0.0]","[67.0, 33.0, 0.0]"
63469c,0.4864818070571978,1.8669308324724296,"[0.25, 0.0, 0.75]","[0.02, 0.67, 0.31]","[1.0, 0.0, 3.0]","[2.0, 67.0, 31.0]"
34176n,0.3606570499491029,1.1844245710635828,"[1.0, 0.0, 0.0]","[0.44, 0.54, 0.02]","[1.0, 0.0, 0.0]","[44.0, 54.0, 2.0]"
49237c,0.14755389901790913,7.359548572505713,"[0.2, 0.0, 0.8]","[0.0, 0.09, 0.91]","[1.0, 0.0, 4.0]","[0.0, 9.0, 91.0]"
110234e,0.10220681824533459,0.3040061868525984,"[1.0, 0.0, 0.0]","[0.81, 0.19, 0.0]","[2.0, 0.0, 0.0]","[81.0, 19.0, 0.0]"
11534n,0.3921801327163007,1.8076435187373183,"[0.5, 0.0, 0.5]","[0.51, 0.45, 0.04]","[1.0, 0.0, 1.0]","[51.0, 45.0, 4.0]"
118415n,0.28792531568673146,0.9159357351370094,"[1.0, 0.0, 0.0]","[0.53, 0.42, 0.05]","[3.0, 0.0, 0.0]","[53.0, 42.0, 5.0]"
114458e,0.18211882577831906,0.5563933484513813,"[1.0, 0.0, 0.0]","[0.68, 0.29, 0.03]","[1.0, 0.0, 0.0]","[68.0, 29.0, 3.0]"
121910c,0.17954189383428015,0.646679471306286,"[0.5, 0.0, 0.5]","[0.6, 0.23, 0.17]","[1.0, 0.0, 1.0]","[60.0, 23.0, 17.0]"
51353c,0.1740699256882305,0.5516935424402807,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.15, 0.29, 0.56]","[1.0, 0.0, 2.0]","[15.0, 29.0, 56.0]"
136752n,0.5335312863598222,2.860163770273604,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.43, 0.54, 0.03]","[1.0, 0.0, 2.0]","[43.0, 54.0, 3.0]"
34043c,0.4795121227256556,10.201452667451017,"[0.25, 0.0, 0.75]","[0.0, 0.62, 0.38]","[1.0, 0.0, 3.0]","[0.0, 62.0, 38.0]"
82415n,0.39581560200335836,1.3219280948103744,"[1.0, 0.0, 0.0]","[0.4, 0.22, 0.38]","[1.0, 0.0, 0.0]","[40.0, 22.0, 38.0]"
93357c,0.4073084261711366,12.980040368970215,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.0, 0.47, 0.53]","[1.0, 0.0, 2.0]","[0.0, 47.0, 53.0]"
32754e,0.10803154614560015,0.3219280948157152,"[1.0, 0.0, 0.0]","[0.8, 0.18, 0.02]","[2.0, 0.0, 0.0]","[80.0, 18.0, 2.0]"
106390n,0.08813866279858948,0.42326349051467793,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.32, 0.08]","[1.0, 1.0, 1.0]","[60.0, 32.0, 8.0]"
118999n,0.1628244220840818,0.49410907019775435,"[1.0, 0.0, 0.0]","[0.71, 0.27, 0.02]","[1.0, 0.0, 0.0]","[71.0, 27.0, 2.0]"
127290n,0.5724912990502863,2.120294233639627,"[1.0, 0.0, 0.0]","[0.23, 0.7, 0.07]","[3.0, 0.0, 0.0]","[23.0, 70.0, 7.0]"
134217e,0.33214955885668523,1.3219280948438203,"[0.5, 0.0, 0.5]","[0.5, 0.42, 0.08]","[1.0, 0.0, 1.0]","[50.0, 42.0, 8.0]"
52761e,0.1909575952625486,1.552324425069662,"[0.375, 0.25, 0.375]","[0.65, 0.34, 0.01]","[3.0, 2.0, 3.0]","[65.0, 34.0, 1.0]"
100768n,0.07939139176829674,0.234465253599877,"[1.0, 0.0, 0.0]","[0.85, 0.15, 0.0]","[1.0, 0.0, 0.0]","[85.0, 15.0, 0.0]"
120896n,0.06276448651079403,0.18442457110061097,"[1.0, 0.0, 0.0]","[0.88, 0.12, 0.0]","[2.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
139362e,0.43217426362241973,2.0740805135179188,"[0.5, 0.0, 0.5]","[0.47, 0.5, 0.03]","[1.0, 0.0, 1.0]","[47.0, 50.0, 3.0]"
79507e,0.006077489978553489,0.025062498797997407,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.75, 0.25, 0.0]","[2.0, 1.0, 0.0]","[75.0, 25.0, 0.0]"
77299n,0.4115367670731504,1.7710897026945553,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.46, 0.45, 0.09]","[1.0, 0.0, 2.0]","[46.0, 45.0, 9.0]"
77893n,0.15651340636279054,0.47393118825965813,"[1.0, 0.0, 0.0]","[0.72, 0.25, 0.03]","[1.0, 0.0, 0.0]","[72.0, 25.0, 3.0]"
54327n,0.418455167126702,1.7883399981621917,"[0.25, 0.0, 0.75]","[0.01, 0.57, 0.42]","[1.0, 0.0, 3.0]","[1.0, 57.0, 42.0]"
129081n,0.08521873028859937,0.3517698137326138,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.67, 0.19]","[1.0, 1.0, 1.0]","[14.0, 67.0, 19.0]"
41052n,0.1821188257783191,0.55639334845287,"[1.0, 0.0, 0.0]","[0.68, 0.31, 0.01]","[2.0, 0.0, 0.0]","[68.0, 31.0, 1.0]"
47408n,0.33549730157687935,1.0892673380224966,"[1.0, 0.0, 0.0]","[0.47, 0.49, 0.04]","[5.0, 0.0, 0.0]","[47.0, 49.0, 4.0]"
6105e,0.14406499878168005,0.4344028240728048,"[1.0, 0.0, 0.0]","[0.74, 0.22, 0.04]","[2.0, 0.0, 0.0]","[74.0, 22.0, 4.0]"
11303n,0.18867488947488262,0.5777669992444269,"[1.0, 0.0, 0.0]","[0.67, 0.31, 0.02]","[2.0, 0.0, 0.0]","[67.0, 31.0, 2.0]"
111338e,0.21555782509150787,0.6665762662361991,"[1.0, 0.0, 0.0]","[0.63, 0.37, 0.0]","[1.0, 0.0, 0.0]","[63.0, 37.0, 0.0]"
14459n,0.45251702029321256,1.5563933484487484,"[1.0, 0.0, 0.0]","[0.34, 0.62, 0.04]","[1.0, 0.0, 0.0]","[34.0, 62.0, 4.0]"
92774n,0.0059164933942106954,0.01811498443139177,"[0.0, 0.5, 0.5]","[0.01, 0.46, 0.53]","[0.0, 1.0, 1.0]","[1.0, 46.0, 53.0]"
95186n,0.25075579241444684,0.7858751945750979,"[1.0, 0.0, 0.0]","[0.58, 0.41, 0.01]","[1.0, 0.0, 0.0]","[58.0, 41.0, 1.0]"
10119e,0.23645279766002802,0.7369655940927488,"[1.0, 0.0, 0.0]","[0.6, 0.37, 0.03]","[2.0, 0.0, 0.0]","[60.0, 37.0, 3.0]"
121422c,0.7249070885783732,3.05889368896944,"[1.0, 0.0, 0.0]","[0.12, 0.72, 0.16]","[1.0, 0.0, 0.0]","[12.0, 72.0, 16.0]"
23769n,0.4330398630967479,1.4739311882921027,"[1.0, 0.0, 0.0]","[0.36, 0.64, 0.0]","[2.0, 0.0, 0.0]","[36.0, 64.0, 0.0]"
91106n,0.6104682171152724,3.3513749393449306,"[0.0, 0.25, 0.75]","[0.61, 0.36, 0.03]","[0.0, 1.0, 3.0]","[61.0, 36.0, 3.0]"
21834e,0.25075579241444684,0.7858751945732075,"[1.0, 0.0, 0.0]","[0.58, 0.38, 0.04]","[2.0, 0.0, 0.0]","[58.0, 38.0, 4.0]"
61818n,0.8549974004848321,4.321928094786858,"[0.0, 0.0, 1.0]","[0.63, 0.32, 0.05]","[0.0, 0.0, 1.0]","[63.0, 32.0, 5.0]"
88646c,0.10803154614560015,0.32192809481437734,"[0.0, 0.0, 1.0]","[0.07, 0.13, 0.8]","[0.0, 0.0, 1.0]","[7.0, 13.0, 80.0]"
74377e,0.3548381365909202,2.0895939613175147,"[0.5, 0.0, 0.5]","[0.69, 0.29, 0.02]","[1.0, 0.0, 1.0]","[69.0, 29.0, 2.0]"
98487c,0.6979078010016793,20.092532616767777,"[0.5, 0.0, 0.5]","[0.0, 0.8, 0.2]","[1.0, 0.0, 1.0]","[0.0, 80.0, 20.0]"
117177n,0.15026064197280192,0.4540316308225456,"[1.0, 0.0, 0.0]","[0.73, 0.25, 0.02]","[2.0, 0.0, 0.0]","[73.0, 25.0, 2.0]"
136360e,0.07380424507879545,0.21759143500247072,"[1.0, 0.0, 0.0]","[0.86, 0.13, 0.01]","[1.0, 0.0, 0.0]","[86.0, 13.0, 1.0]"
23583e,0.45251702029321256,1.556393348447195,"[0.0, 1.0, 0.0]","[0.14, 0.34, 0.52]","[0.0, 1.0, 0.0]","[14.0, 34.0, 52.0]"
