uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
73260n,0.06751405417140795,0.22230202090770396,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.72, 0.18, 0.1]","[4.0, 2.0, 0.0]","[72.0, 18.0, 10.0]"
30282n,0.2624418605483463,10.478529468570603,"[0.36363636363636365, 0.36363636363636365, 0.2727272727272727]","[0.88, 0.12, 0.0]","[4.0, 4.0, 3.0]","[88.0, 12.0, 0.0]"
53468n,0.08151571217701457,0.39980038121758454,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.36, 0.56, 0.08]","[3.0, 3.0, 3.0]","[36.0, 56.0, 8.0]"
96516e,0.03446798923185756,0.11253344355210043,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.73, 0.22, 0.05]","[2.0, 1.0, 0.0]","[73.0, 22.0, 5.0]"
103559e,0.0822175342642482,0.26348081286006014,"[0.6, 0.4, 0.0]","[0.64, 0.23, 0.13]","[3.0, 2.0, 0.0]","[64.0, 23.0, 13.0]"
53211n,0.514957783975427,1.836501267639226,"[1.0, 0.0, 0.0]","[0.28, 0.59, 0.13]","[2.0, 0.0, 0.0]","[28.0, 59.0, 13.0]"
76947n,0.05129823657310122,0.21745963278164077,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.34, 0.52, 0.14]","[1.0, 3.0, 2.0]","[34.0, 52.0, 14.0]"
73444n,0.01944123180129629,0.06140272640203717,"[0.5, 0.5, 0.0]","[0.56, 0.41, 0.03]","[3.0, 3.0, 0.0]","[56.0, 41.0, 3.0]"
112349c,0.06442437934838618,0.2915895264371351,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.21, 0.16, 0.63]","[1.0, 3.0, 3.0]","[21.0, 16.0, 63.0]"
139635n,0.02774788562502909,0.09076594540677822,"[0.7142857142857143, 0.2857142857142857, 0.0]","[0.77, 0.19, 0.04]","[5.0, 2.0, 0.0]","[77.0, 19.0, 4.0]"
11534n,0.0574890337990185,0.2052957847190028,"[0.75, 0.25, 0.0]","[0.51, 0.45, 0.04]","[3.0, 1.0, 0.0]","[51.0, 45.0, 4.0]"
59934n,0.03692949740297482,0.1561160890636107,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.3, 0.54, 0.16]","[1.0, 3.0, 2.0]","[30.0, 54.0, 16.0]"
58357c,0.8776994414539943,4.643856189667736,"[1.0, 0.0, 0.0]","[0.04, 0.76, 0.2]","[4.0, 0.0, 0.0]","[4.0, 76.0, 20.0]"
108027n,0.05256587401272295,0.24860867461908645,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.04, 0.73, 0.23]","[1.0, 3.0, 2.0]","[4.0, 73.0, 23.0]"
79106e,0.1732308182778366,0.6311761402657138,"[0.75, 0.25, 0.0]","[0.33, 0.51, 0.16]","[3.0, 1.0, 0.0]","[33.0, 51.0, 16.0]"
104412e,0.3482320844671555,19.0237808548962,"[0.5, 0.5, 0.0]","[0.88, 0.0, 0.12]","[1.0, 1.0, 0.0]","[88.0, 0.0, 12.0]"
41052n,0.07742876733534454,0.4629009176180431,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.68, 0.31, 0.01]","[3.0, 3.0, 1.0]","[68.0, 31.0, 1.0]"
113967e,0.23275314950794024,1.048943910292227,"[0.5, 0.5, 0.0]","[0.08, 0.73, 0.19]","[3.0, 3.0, 0.0]","[8.0, 73.0, 19.0]"
52542n,0.15823528577680684,0.7228898227457005,"[0.6, 0.4, 0.0]","[0.16, 0.83, 0.01]","[3.0, 2.0, 0.0]","[16.0, 83.0, 1.0]"
11618c,0.30397164823205586,12.820265655514754,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.11, 0.89]","[2.0, 2.0, 2.0]","[0.0, 11.0, 89.0]"
12562n,0.031613628452042485,0.1509061518808362,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.65, 0.3, 0.05]","[3.0, 2.0, 1.0]","[65.0, 30.0, 5.0]"
117892n,0.03155809428153939,0.12488988429414694,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.46, 0.54, 0.0]","[2.0, 1.0, 0.0]","[46.0, 54.0, 0.0]"
134514c,0.07784003077071781,0.35594348227897055,"[0.25, 0.25, 0.5]","[0.07, 0.13, 0.8]","[1.0, 1.0, 2.0]","[7.0, 13.0, 80.0]"
132525n,0.3482320844671555,19.0237808548962,"[0.5, 0.5, 0.0]","[0.0, 0.88, 0.12]","[2.0, 2.0, 0.0]","[0.0, 88.0, 12.0]"
136752n,0.08337360946955351,0.49340534380309614,"[0.375, 0.375, 0.25]","[0.43, 0.54, 0.03]","[3.0, 3.0, 2.0]","[43.0, 54.0, 3.0]"
84781c,0.10367396122196769,0.49482292600530975,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.11, 0.54, 0.35]","[3.0, 2.0, 2.0]","[11.0, 54.0, 35.0]"
42388e,0.17524550362651853,0.7803253457940627,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.81, 0.19, 0.0]","[1.0, 2.0, 0.0]","[81.0, 19.0, 0.0]"
120323n,0.07348440344038353,0.2997310351725753,"[0.5, 0.5, 0.0]","[0.75, 0.22, 0.03]","[3.0, 3.0, 0.0]","[75.0, 22.0, 3.0]"
121910c,0.07376085792112774,0.2930005191840413,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.6, 0.23, 0.17]","[2.0, 3.0, 2.0]","[60.0, 23.0, 17.0]"
69815n,0.17651963187933067,1.355616804252121,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.65, 0.34]","[2.0, 2.0, 2.0]","[1.0, 65.0, 34.0]"
51353c,0.0578738746239322,0.22970890792328424,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.15, 0.29, 0.56]","[2.0, 3.0, 2.0]","[15.0, 29.0, 56.0]"
91797c,0.15161680630874652,1.0121634546375213,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.37, 0.61]","[2.0, 2.0, 2.0]","[2.0, 37.0, 61.0]"
142604e,0.10220681824533459,0.3040061868525984,"[1.0, 0.0, 0.0]","[0.81, 0.19, 0.0]","[5.0, 0.0, 0.0]","[81.0, 19.0, 0.0]"
93357c,0.1384824838050746,9.15645731273288,"[0.25, 0.375, 0.375]","[0.0, 0.47, 0.53]","[2.0, 3.0, 3.0]","[0.0, 47.0, 53.0]"
139362e,0.03943867705377473,0.14121572464189425,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.47, 0.5, 0.03]","[2.0, 1.0, 0.0]","[47.0, 50.0, 3.0]"
34094e,0.05814360786837732,0.2661287370483381,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.88, 0.11, 0.01]","[2.0, 1.0, 0.0]","[88.0, 11.0, 1.0]"
83657c,0.0786240364142136,0.4266819529501671,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.05, 0.54, 0.41]","[2.0, 3.0, 2.0]","[5.0, 54.0, 41.0]"
31249e,0.0658697606032866,0.2628794992517792,"[0.75, 0.25, 0.0]","[0.86, 0.08, 0.06]","[3.0, 1.0, 0.0]","[86.0, 8.0, 6.0]"
34043c,0.2192286873410918,13.995002926426851,"[0.375, 0.375, 0.25]","[0.0, 0.62, 0.38]","[3.0, 3.0, 2.0]","[0.0, 62.0, 38.0]"
104805e,0.7249070885783732,3.05889368896944,"[1.0, 0.0, 0.0]","[0.12, 0.72, 0.16]","[3.0, 0.0, 0.0]","[12.0, 72.0, 16.0]"
62273n,0.04819961200585623,0.14934363922675462,"[0.6, 0.4, 0.0]","[0.46, 0.46, 0.08]","[3.0, 2.0, 0.0]","[46.0, 46.0, 8.0]"
19578n,0.04735827520880971,0.16135078482856843,"[0.4, 0.6, 0.0]","[0.24, 0.7, 0.06]","[2.0, 3.0, 0.0]","[24.0, 70.0, 6.0]"
145495c,0.3585176444484146,1.2664124386514737,"[0.5, 0.5, 0.0]","[0.12, 0.36, 0.52]","[3.0, 3.0, 0.0]","[12.0, 36.0, 52.0]"
23901e,0.13369457299490173,0.5676479266232086,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.7, 0.22, 0.08]","[2.0, 3.0, 2.0]","[70.0, 22.0, 8.0]"
16989c,0.05020153166559908,0.20874967662519148,"[0.2, 0.4, 0.4]","[0.39, 0.42, 0.19]","[1.0, 2.0, 2.0]","[39.0, 42.0, 19.0]"
121422c,0.22251175819090385,0.9658244812411189,"[0.5714285714285714, 0.42857142857142855, 0.0]","[0.12, 0.72, 0.16]","[4.0, 3.0, 0.0]","[12.0, 72.0, 16.0]"
82174e,0.047847605743105356,0.1763577876609693,"[0.75, 0.25, 0.0]","[0.52, 0.46, 0.02]","[3.0, 1.0, 0.0]","[52.0, 46.0, 2.0]"
26372n,0.011937262849846766,0.03669662934010603,"[0.5, 0.5, 0.0]","[0.44, 0.54, 0.02]","[2.0, 2.0, 0.0]","[44.0, 54.0, 2.0]"
20181n,0.2449683570164641,1.5761372366516286,"[0.5, 0.3, 0.2]","[0.03, 0.7, 0.27]","[5.0, 3.0, 2.0]","[3.0, 70.0, 27.0]"
43094c,0.19521686543709588,1.566097826280952,"[0.375, 0.25, 0.375]","[0.01, 0.5, 0.49]","[3.0, 2.0, 3.0]","[1.0, 50.0, 49.0]"
23280e,0.12810909974385218,0.799808583978298,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.52, 0.45, 0.03]","[2.0, 2.0, 2.0]","[52.0, 45.0, 3.0]"
125013e,0.04466883597999071,0.18890964788921777,"[0.5, 0.5, 0.0]","[0.74, 0.26, 0.0]","[2.0, 2.0, 0.0]","[74.0, 26.0, 0.0]"
96946n,0.15176648937598008,0.7509940612825675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.74, 0.21, 0.05]","[2.0, 2.0, 2.0]","[74.0, 21.0, 5.0]"
103169n,0.052196027743013684,0.20867382994832967,"[0.5, 0.5, 0.0]","[0.72, 0.26, 0.02]","[3.0, 3.0, 0.0]","[72.0, 26.0, 2.0]"
135251n,0.014017428353781343,0.045463782010724235,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.72, 0.26, 0.02]","[2.0, 1.0, 0.0]","[72.0, 26.0, 2.0]"
135247c,0.11957821611761503,0.4931854654404051,"[0.2, 0.6, 0.2]","[0.05, 0.38, 0.57]","[1.0, 3.0, 1.0]","[5.0, 38.0, 57.0]"
74534n,0.3972269542235546,2.219973093932312,"[0.4, 0.6, 0.0]","[0.01, 0.54, 0.45]","[2.0, 3.0, 0.0]","[1.0, 54.0, 45.0]"
23642n,0.23577132715248306,1.3899588696266745,"[0.5, 0.5, 0.0]","[0.04, 0.91, 0.05]","[3.0, 3.0, 0.0]","[4.0, 91.0, 5.0]"
131623c,0.06754514700235735,0.3947776504815605,"[0.2222222222222222, 0.3333333333333333, 0.4444444444444444]","[0.03, 0.4, 0.57]","[2.0, 3.0, 4.0]","[3.0, 40.0, 57.0]"
16494c,0.27690143716987614,1.295776834072947,"[0.25, 0.5, 0.25]","[0.08, 0.08, 0.84]","[1.0, 2.0, 1.0]","[8.0, 8.0, 84.0]"
128542e,0.05381421146219991,0.23863047905403834,"[0.5714285714285714, 0.42857142857142855, 0.0]","[0.82, 0.18, 0.0]","[4.0, 3.0, 0.0]","[82.0, 18.0, 0.0]"
56743e,0.0011563165850889646,0.004631460664474639,"[0.5, 0.5, 0.0]","[0.46, 0.54, 0.0]","[2.0, 2.0, 0.0]","[46.0, 54.0, 0.0]"
31113e,0.05270169344983553,0.2072409286365784,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.28, 0.55, 0.17]","[3.0, 2.0, 2.0]","[28.0, 55.0, 17.0]"
8219n,0.021637340437495906,0.07009468852761025,"[0.6, 0.4, 0.0]","[0.49, 0.48, 0.03]","[3.0, 2.0, 0.0]","[49.0, 48.0, 3.0]"
107252c,0.19784915334399758,1.0607758767553326,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.8, 0.17]","[3.0, 3.0, 3.0]","[3.0, 80.0, 17.0]"
124853e,0.09777159545944453,0.44769747838375806,"[0.5, 0.5, 0.0]","[0.84, 0.16, 0.0]","[3.0, 3.0, 0.0]","[84.0, 16.0, 0.0]"
28456n,0.1066090335945573,0.7052644342091647,"[0.2, 0.4, 0.4]","[0.01, 0.68, 0.31]","[1.0, 2.0, 2.0]","[1.0, 68.0, 31.0]"
48454c,0.14142742857808838,0.48456580543670474,"[0.75, 0.25, 0.0]","[0.4, 0.43, 0.17]","[3.0, 1.0, 0.0]","[40.0, 43.0, 17.0]"
21834e,0.020307249321541983,0.05894599283085661,"[0.6, 0.4, 0.0]","[0.58, 0.38, 0.04]","[3.0, 2.0, 0.0]","[58.0, 38.0, 4.0]"
132516n,0.06463111280518365,0.32180670459951666,"[0.2857142857142857, 0.5714285714285714, 0.14285714285714285]","[0.07, 0.8, 0.13]","[2.0, 4.0, 1.0]","[7.0, 80.0, 13.0]"
837n,0.011597228014640444,0.0352510087677617,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.61, 0.37, 0.02]","[2.0, 1.0, 0.0]","[61.0, 37.0, 2.0]"
114492n,0.08416809110833659,0.387752924551028,"[0.375, 0.375, 0.25]","[0.11, 0.66, 0.23]","[3.0, 3.0, 2.0]","[11.0, 66.0, 23.0]"
129601e,0.09130503043715792,0.44902249956487406,"[0.6, 0.4, 0.0]","[0.9, 0.1, 0.0]","[3.0, 2.0, 0.0]","[90.0, 10.0, 0.0]"
77875e,0.17538957601185495,0.7928312367632598,"[0.4, 0.6, 0.0]","[0.81, 0.15, 0.04]","[2.0, 3.0, 0.0]","[81.0, 15.0, 4.0]"
134356n,0.060521882534038535,0.24664825656485057,"[0.5, 0.5, 0.0]","[0.74, 0.24, 0.02]","[3.0, 3.0, 0.0]","[74.0, 24.0, 2.0]"
54327n,0.1050555639125263,0.6947081022420534,"[0.2, 0.6, 0.2]","[0.01, 0.57, 0.42]","[1.0, 3.0, 1.0]","[1.0, 57.0, 42.0]"
133597n,0.07150938086795193,0.31564527712750945,"[0.2857142857142857, 0.2857142857142857, 0.42857142857142855]","[0.32, 0.52, 0.16]","[2.0, 2.0, 3.0]","[32.0, 52.0, 16.0]"
21340n,0.10411850664407564,0.5023575499999143,"[0.25, 0.5, 0.25]","[0.05, 0.84, 0.11]","[1.0, 2.0, 1.0]","[5.0, 84.0, 11.0]"
56895c,0.16657399883063434,0.523870526441971,"[0.6, 0.4, 0.0]","[0.52, 0.2, 0.28]","[3.0, 2.0, 0.0]","[52.0, 20.0, 28.0]"
77590c,0.08842068819058363,0.3833432871381399,"[0.5, 0.375, 0.125]","[0.19, 0.7, 0.11]","[4.0, 3.0, 1.0]","[19.0, 70.0, 11.0]"
123267e,0.02731845761429934,0.10435913595349956,"[0.6, 0.4, 0.0]","[0.42, 0.57, 0.01]","[3.0, 2.0, 0.0]","[42.0, 57.0, 1.0]"
129081n,0.06404773370963253,0.26298307083725836,"[0.25, 0.375, 0.375]","[0.14, 0.67, 0.19]","[2.0, 3.0, 3.0]","[14.0, 67.0, 19.0]"
117177n,0.055218919598342305,0.27685877693446986,"[0.5, 0.375, 0.125]","[0.73, 0.25, 0.02]","[4.0, 3.0, 1.0]","[73.0, 25.0, 2.0]"
53499c,0.13965821675493972,0.5677282510708597,"[0.5, 0.25, 0.25]","[0.23, 0.09, 0.68]","[2.0, 1.0, 1.0]","[23.0, 9.0, 68.0]"
22587e,0.09067979601220583,0.44329212606703167,"[0.625, 0.375, 0.0]","[0.9, 0.09, 0.01]","[5.0, 3.0, 0.0]","[90.0, 9.0, 1.0]"
63469c,0.16307748702607813,1.0521318554198564,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.67, 0.31]","[3.0, 3.0, 3.0]","[2.0, 67.0, 31.0]"
100349e,0.006668604249579123,0.02119238850883385,"[0.6, 0.4, 0.0]","[0.64, 0.35, 0.01]","[3.0, 2.0, 0.0]","[64.0, 35.0, 1.0]"
126486n,0.0038169660659951215,0.015494433301974128,"[0.6, 0.4, 0.0]","[0.67, 0.33, 0.0]","[3.0, 2.0, 0.0]","[67.0, 33.0, 0.0]"
3545n,0.1082519109140631,0.38248815975586714,"[0.0, 0.75, 0.25]","[0.15, 0.77, 0.08]","[0.0, 3.0, 1.0]","[15.0, 77.0, 8.0]"
92774n,0.13849383371091709,0.8131843307495559,"[0.2, 0.6, 0.2]","[0.01, 0.46, 0.53]","[1.0, 3.0, 1.0]","[1.0, 46.0, 53.0]"
1735n,0.04583015744927634,0.18139479019761473,"[0.375, 0.375, 0.25]","[0.21, 0.31, 0.48]","[3.0, 3.0, 2.0]","[21.0, 31.0, 48.0]"
19921n,0.19818590783522796,0.9395831644846426,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.83, 0.15, 0.02]","[2.0, 3.0, 1.0]","[83.0, 15.0, 2.0]"
142430c,0.151348389665284,0.6483713864237632,"[0.5, 0.375, 0.125]","[0.14, 0.4, 0.46]","[4.0, 3.0, 1.0]","[14.0, 40.0, 46.0]"
98944c,0.2995700544461462,1.20938420943572,"[0.6, 0.4, 0.0]","[0.12, 0.55, 0.33]","[3.0, 2.0, 0.0]","[12.0, 55.0, 33.0]"
56124n,0.00010478562021839547,0.00041863597653732897,"[0.3, 0.3, 0.4]","[0.31, 0.3, 0.39]","[3.0, 3.0, 4.0]","[31.0, 30.0, 39.0]"
81842c,0.3791142902920053,1.9523363153553883,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.06, 0.71, 0.23]","[2.0, 1.0, 0.0]","[6.0, 71.0, 23.0]"
77299n,0.03384871579311635,0.15931617030886414,"[0.375, 0.375, 0.25]","[0.46, 0.45, 0.09]","[3.0, 3.0, 2.0]","[46.0, 45.0, 9.0]"
38475c,0.11723443615077618,0.7792149568961227,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.02, 0.65, 0.33]","[2.0, 3.0, 2.0]","[2.0, 65.0, 33.0]"
124590c,0.23808577234573217,1.1879375232798615,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.09, 0.87]","[2.0, 2.0, 2.0]","[4.0, 9.0, 87.0]"
58954c,0.39739458408970046,1.9739311882752195,"[0.5, 0.0, 0.5]","[0.03, 0.43, 0.54]","[2.0, 0.0, 2.0]","[3.0, 43.0, 54.0]"
10916n,0.07659064262160142,0.36326162384749255,"[0.6, 0.4, 0.0]","[0.88, 0.12, 0.0]","[3.0, 2.0, 0.0]","[88.0, 12.0, 0.0]"
101525c,0.1565134063627906,0.4739311882942989,"[0.0, 1.0, 0.0]","[0.0, 0.72, 0.28]","[0.0, 3.0, 0.0]","[0.0, 72.0, 28.0]"
48300c,0.012690580149702752,0.04972414754066036,"[0.2857142857142857, 0.2857142857142857, 0.42857142857142855]","[0.41, 0.22, 0.37]","[2.0, 2.0, 3.0]","[41.0, 22.0, 37.0]"
138285n,0.06619061448544432,0.28074711007463726,"[0.5, 0.5, 0.0]","[0.77, 0.22, 0.01]","[3.0, 3.0, 0.0]","[77.0, 22.0, 1.0]"
60732n,0.09374577759439329,0.5645634847890126,"[0.4444444444444444, 0.3333333333333333, 0.2222222222222222]","[0.7, 0.28, 0.02]","[4.0, 3.0, 2.0]","[70.0, 28.0, 2.0]"
144753c,0.7582766571931675,3.321928094800351,"[1.0, 0.0, 0.0]","[0.1, 0.55, 0.35]","[3.0, 0.0, 0.0]","[10.0, 55.0, 35.0]"
96956c,0.36443675043356183,1.8108960686530733,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.07, 0.7, 0.23]","[4.0, 2.0, 0.0]","[7.0, 70.0, 23.0]"
7856c,0.40015444478536716,1.923592764018565,"[0.7142857142857143, 0.2857142857142857, 0.0]","[0.08, 0.64, 0.28]","[5.0, 2.0, 0.0]","[8.0, 64.0, 28.0]"
