uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
125700e,0.08748160784857877,0.40287592848466636,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.57, 0.36, 0.07]","[2.0, 3.0, 2.0]","[57.0, 36.0, 7.0]"
52542n,0.20591726641256844,1.0596951289447536,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.16, 0.83, 0.01]","[3.0, 2.0, 1.0]","[16.0, 83.0, 1.0]"
59208n,0.04450013158772105,0.20195887647773592,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.13, 0.48, 0.39]","[2.0, 2.0, 2.0]","[13.0, 48.0, 39.0]"
13964e,0.011618002465630505,0.048008625631500684,"[0.6, 0.4, 0.0]","[0.72, 0.28, 0.0]","[3.0, 2.0, 0.0]","[72.0, 28.0, 0.0]"
14459n,0.12460090287932321,0.6342307473733843,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.34, 0.62, 0.04]","[3.0, 2.0, 2.0]","[34.0, 62.0, 4.0]"
18428n,0.15334853179227145,0.9165600978454483,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.81, 0.17, 0.02]","[3.0, 2.0, 2.0]","[81.0, 17.0, 2.0]"
144408n,0.011460850804313106,0.04615424783266589,"[0.2857142857142857, 0.2857142857142857, 0.42857142857142855]","[0.2, 0.39, 0.41]","[2.0, 2.0, 3.0]","[20.0, 39.0, 41.0]"
17179n,0.16068429945702326,10.528315967492631,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.63, 0.37, 0.0]","[3.0, 2.0, 2.0]","[63.0, 37.0, 0.0]"
91913n,0.03464335695389243,0.1621195838829286,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.6, 0.36, 0.04]","[3.0, 3.0, 1.0]","[60.0, 36.0, 4.0]"
105911c,0.010680459529787691,0.04617821165387137,"[0.3333333333333333, 0.4444444444444444, 0.2222222222222222]","[0.37, 0.5, 0.13]","[3.0, 4.0, 2.0]","[37.0, 50.0, 13.0]"
112547n,0.15360391981480068,0.9221159865722657,"[0.3, 0.3, 0.4]","[0.49, 0.47, 0.04]","[3.0, 3.0, 4.0]","[49.0, 47.0, 4.0]"
110234e,0.13173950852435634,0.5882090860983128,"[0.4, 0.6, 0.0]","[0.81, 0.19, 0.0]","[2.0, 3.0, 0.0]","[81.0, 19.0, 0.0]"
7449e,0.09832298843092278,0.49702140406990303,"[0.375, 0.375, 0.25]","[0.68, 0.28, 0.04]","[3.0, 3.0, 2.0]","[68.0, 28.0, 4.0]"
137319n,0.24834246373069513,1.4887030522619096,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.81, 0.18, 0.01]","[2.0, 3.0, 2.0]","[81.0, 18.0, 1.0]"
124839c,0.16209074251895572,1.306431074780897,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.48, 0.51]","[2.0, 2.0, 2.0]","[1.0, 48.0, 51.0]"
40710n,0.053151952994804734,0.22741118269173916,"[0.5, 0.5, 0.0]","[0.76, 0.24, 0.0]","[4.0, 4.0, 0.0]","[76.0, 24.0, 0.0]"
97926n,0.15191066568853157,0.798231600990434,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.67, 0.3, 0.03]","[2.0, 3.0, 2.0]","[67.0, 30.0, 3.0]"
33822e,0.1821188257783191,0.5563933484507474,"[1.0, 0.0, 0.0]","[0.68, 0.27, 0.05]","[3.0, 0.0, 0.0]","[68.0, 27.0, 5.0]"
132516n,0.07784003077071781,0.35594348227897055,"[0.25, 0.5, 0.25]","[0.07, 0.8, 0.13]","[2.0, 4.0, 2.0]","[7.0, 80.0, 13.0]"
89995c,0.02020997449324834,0.08603189623506063,"[0.5555555555555556, 0.3333333333333333, 0.1111111111111111]","[0.65, 0.19, 0.16]","[5.0, 3.0, 1.0]","[65.0, 19.0, 16.0]"
143789n,0.13301927306754555,0.6655022105890884,"[0.5, 0.375, 0.125]","[0.88, 0.07, 0.05]","[4.0, 3.0, 1.0]","[88.0, 7.0, 5.0]"
129601n,0.19139448665191539,12.371150903304008,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.53, 0.47]","[2.0, 2.0, 2.0]","[0.0, 53.0, 47.0]"
13760n,0.04705671604137303,0.17581076814244873,"[0.5714285714285714, 0.42857142857142855, 0.0]","[0.35, 0.62, 0.03]","[4.0, 3.0, 0.0]","[35.0, 62.0, 3.0]"
95186n,0.11569427050616073,0.8754776910262709,"[0.5, 0.25, 0.25]","[0.58, 0.41, 0.01]","[4.0, 2.0, 2.0]","[58.0, 41.0, 1.0]"
123751n,0.09710025898508133,0.39258795909256883,"[0.5714285714285714, 0.42857142857142855, 0.0]","[0.78, 0.15, 0.07]","[4.0, 3.0, 0.0]","[78.0, 15.0, 7.0]"
73444n,0.13080020167226764,0.8089372132433135,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.41, 0.03]","[3.0, 3.0, 3.0]","[56.0, 41.0, 3.0]"
120955n,0.44536006895952623,1.9650801874137047,"[0.5, 0.5, 0.0]","[0.04, 0.41, 0.55]","[2.0, 2.0, 0.0]","[4.0, 41.0, 55.0]"
117093n,0.10884222391239927,0.7205710273919701,"[0.36363636363636365, 0.36363636363636365, 0.2727272727272727]","[0.54, 0.44, 0.02]","[4.0, 4.0, 3.0]","[54.0, 44.0, 2.0]"
54327n,0.181487975671562,1.369543695159919,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.01, 0.57, 0.42]","[2.0, 3.0, 1.0]","[1.0, 57.0, 42.0]"
27022c,0.2281169826707904,1.8775938603252225,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.56, 0.01, 0.43]","[2.0, 3.0, 2.0]","[56.0, 1.0, 43.0]"
98561e,0.09777159545944453,0.44769747838375806,"[0.5, 0.5, 0.0]","[0.84, 0.16, 0.0]","[3.0, 3.0, 0.0]","[84.0, 16.0, 0.0]"
145495c,0.08472944131276117,0.37438532246728745,"[0.375, 0.375, 0.25]","[0.12, 0.36, 0.52]","[3.0, 3.0, 2.0]","[12.0, 36.0, 52.0]"
27335e,0.2012089372093031,1.2203750583891741,"[0.375, 0.375, 0.25]","[0.84, 0.15, 0.01]","[3.0, 3.0, 2.0]","[84.0, 15.0, 1.0]"
58954c,0.39739458408970046,1.9739311882752195,"[0.5, 0.0, 0.5]","[0.03, 0.43, 0.54]","[2.0, 0.0, 2.0]","[3.0, 43.0, 54.0]"
111338e,0.03853934624374303,0.15632160654239152,"[0.4, 0.6, 0.0]","[0.63, 0.37, 0.0]","[2.0, 3.0, 0.0]","[63.0, 37.0, 0.0]"
117680c,0.16769113363925317,0.6986211798092932,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.18, 0.06, 0.76]","[0.0, 1.0, 2.0]","[18.0, 6.0, 76.0]"
111680e,0.18547472097168438,0.9862814086061152,"[0.5, 0.5, 0.0]","[0.91, 0.07, 0.02]","[2.0, 2.0, 0.0]","[91.0, 7.0, 2.0]"
125013e,0.04466883597999071,0.18890964788921777,"[0.5, 0.5, 0.0]","[0.74, 0.26, 0.0]","[2.0, 2.0, 0.0]","[74.0, 26.0, 0.0]"
51353c,0.0578738746239322,0.22970890792328424,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.15, 0.29, 0.56]","[2.0, 3.0, 2.0]","[15.0, 29.0, 56.0]"
85428e,0.12146690637937588,0.6306199595238569,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.78, 0.18, 0.04]","[3.0, 2.0, 2.0]","[78.0, 18.0, 4.0]"
42983e,0.07638681871465593,0.32052264150781257,"[0.4, 0.6, 0.0]","[0.72, 0.28, 0.0]","[2.0, 3.0, 0.0]","[72.0, 28.0, 0.0]"
94674c,0.05303725423430098,0.31964063867497455,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.02, 0.63, 0.35]","[1.0, 3.0, 2.0]","[2.0, 63.0, 35.0]"
105769c,0.1487940154892241,0.6924871098949013,"[0.4, 0.4, 0.2]","[0.08, 0.36, 0.56]","[2.0, 2.0, 1.0]","[8.0, 36.0, 56.0]"
79013n,0.028693189017479494,0.1173933066037545,"[0.4, 0.4, 0.2]","[0.24, 0.59, 0.17]","[2.0, 2.0, 1.0]","[24.0, 59.0, 17.0]"
48553c,0.04338227382450483,0.2367770891291036,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.03, 0.53, 0.44]","[1.0, 3.0, 2.0]","[3.0, 53.0, 44.0]"
103559e,0.01473074342283094,0.06011433437142498,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.64, 0.23, 0.13]","[3.0, 2.0, 1.0]","[64.0, 23.0, 13.0]"
117177n,0.1806469297989875,1.1902446345091935,"[0.36363636363636365, 0.2727272727272727, 0.36363636363636365]","[0.73, 0.25, 0.02]","[4.0, 3.0, 4.0]","[73.0, 25.0, 2.0]"
11362e,0.13619475521335137,0.5882883546193408,"[0.5, 0.5, 0.0]","[0.79, 0.14, 0.07]","[2.0, 2.0, 0.0]","[79.0, 14.0, 7.0]"
132525n,0.42653553117788323,23.02070151719273,"[0.6, 0.4, 0.0]","[0.0, 0.88, 0.12]","[3.0, 2.0, 0.0]","[0.0, 88.0, 12.0]"
80517e,0.03644453293518005,0.13267228322547994,"[0.5, 0.5, 0.0]","[0.65, 0.32, 0.03]","[3.0, 3.0, 0.0]","[65.0, 32.0, 3.0]"
3476n,0.08665360320903451,0.37059660727256205,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.31, 0.6, 0.09]","[3.0, 2.0, 2.0]","[31.0, 60.0, 9.0]"
14126e,0.20020295561232945,0.8076435187488641,"[0.5, 0.5, 0.0]","[0.12, 0.68, 0.2]","[2.0, 2.0, 0.0]","[12.0, 68.0, 20.0]"
12562n,0.08257769911097815,0.44080793658220013,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.65, 0.3, 0.05]","[3.0, 2.0, 2.0]","[65.0, 30.0, 5.0]"
88605e,0.1571784503096874,1.0998124740059232,"[0.45454545454545453, 0.2727272727272727, 0.2727272727272727]","[0.82, 0.17, 0.01]","[5.0, 3.0, 3.0]","[82.0, 17.0, 1.0]"
93955n,0.1453869083972284,1.0914347518593193,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.73, 0.26, 0.01]","[3.0, 2.0, 2.0]","[73.0, 26.0, 1.0]"
120149c,0.1024983968641501,0.4883016138208438,"[0.25, 0.375, 0.375]","[0.22, 0.09, 0.69]","[2.0, 3.0, 3.0]","[22.0, 9.0, 69.0]"
78105e,0.14216617505070264,0.6350105932656821,"[0.4, 0.6, 0.0]","[0.81, 0.18, 0.01]","[2.0, 3.0, 0.0]","[81.0, 18.0, 1.0]"
22938e,0.05366427285361933,0.2549357269094282,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.66, 0.31, 0.03]","[3.0, 3.0, 1.0]","[66.0, 31.0, 3.0]"
142643c,0.01937407782007289,0.0830424170032878,"[0.16666666666666666, 0.3333333333333333, 0.5]","[0.2, 0.19, 0.61]","[1.0, 2.0, 3.0]","[20.0, 19.0, 61.0]"
81842c,0.27066556060590025,1.2765013796164628,"[0.5, 0.5, 0.0]","[0.06, 0.71, 0.23]","[2.0, 2.0, 0.0]","[6.0, 71.0, 23.0]"
101245n,0.213589709363507,1.342553070396846,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.75, 0.24, 0.01]","[2.0, 3.0, 2.0]","[75.0, 24.0, 1.0]"
8257n,0.08741629921864973,0.426005182750134,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.74, 0.24, 0.02]","[3.0, 3.0, 1.0]","[74.0, 24.0, 2.0]"
123038e,0.11862176147809156,0.520319398119983,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.66, 0.27, 0.07]","[2.0, 3.0, 2.0]","[66.0, 27.0, 7.0]"
97926c,0.14070621909532424,0.584184944608188,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.11, 0.17, 0.72]","[2.0, 3.0, 2.0]","[11.0, 17.0, 72.0]"
136752n,0.08337360946955351,0.49340534380309614,"[0.375, 0.375, 0.25]","[0.43, 0.54, 0.03]","[3.0, 3.0, 2.0]","[43.0, 54.0, 3.0]"
130869n,0.07853254597112454,0.4205425281326238,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.77, 0.21, 0.02]","[3.0, 2.0, 1.0]","[77.0, 21.0, 2.0]"
31249e,0.13078371402644007,0.6171467424594608,"[0.6, 0.4, 0.0]","[0.86, 0.08, 0.06]","[3.0, 2.0, 0.0]","[86.0, 8.0, 6.0]"
98445c,0.11106524701208065,0.5232372881134382,"[0.21428571428571427, 0.42857142857142855, 0.35714285714285715]","[0.04, 0.79, 0.17]","[3.0, 6.0, 5.0]","[4.0, 79.0, 17.0]"
134514c,0.12457819873338603,0.5515099852616415,"[0.2, 0.4, 0.4]","[0.07, 0.13, 0.8]","[1.0, 2.0, 2.0]","[7.0, 13.0, 80.0]"
99708e,0.0677050742176195,0.30432906477993116,"[0.6, 0.4, 0.0]","[0.85, 0.14, 0.01]","[3.0, 2.0, 0.0]","[85.0, 14.0, 1.0]"
131623c,0.10845469409962927,0.6676824109618065,"[0.3, 0.3, 0.4]","[0.03, 0.4, 0.57]","[3.0, 3.0, 4.0]","[3.0, 40.0, 57.0]"
145047e,0.06771380278783419,0.4777034191312169,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.34, 0.65, 0.01]","[2.0, 3.0, 1.0]","[34.0, 65.0, 1.0]"
129081n,0.08521873028859937,0.3517698137326138,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.67, 0.19]","[3.0, 3.0, 3.0]","[14.0, 67.0, 19.0]"
118999n,0.010672818174929821,0.03154585011198746,"[0.75, 0.25, 0.0]","[0.71, 0.27, 0.02]","[3.0, 1.0, 0.0]","[71.0, 27.0, 2.0]"
62273n,0.007283995879328464,0.03198744885751059,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.46, 0.46, 0.08]","[3.0, 3.0, 1.0]","[46.0, 46.0, 8.0]"
2870n,0.04466883597999071,0.18890964788921777,"[0.5, 0.5, 0.0]","[0.74, 0.26, 0.0]","[3.0, 3.0, 0.0]","[74.0, 26.0, 0.0]"
107399c,0.5570761195570111,2.690410891900953,"[0.5, 0.0, 0.5]","[0.02, 0.68, 0.3]","[2.0, 0.0, 2.0]","[2.0, 68.0, 30.0]"
82528c,0.0026241244239533965,0.010224333014577529,"[0.36363636363636365, 0.18181818181818182, 0.45454545454545453]","[0.35, 0.23, 0.42]","[4.0, 2.0, 5.0]","[35.0, 23.0, 42.0]"
38475c,0.17133886423767367,1.188091605568695,"[0.375, 0.375, 0.25]","[0.02, 0.65, 0.33]","[3.0, 3.0, 2.0]","[2.0, 65.0, 33.0]"
118415n,0.1045012137374903,0.5781716983048534,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.53, 0.42, 0.05]","[3.0, 3.0, 3.0]","[53.0, 42.0, 5.0]"
8545c,0.097916563866814,0.3590108599544989,"[0.0, 0.4, 0.6]","[0.11, 0.16, 0.73]","[0.0, 2.0, 3.0]","[11.0, 16.0, 73.0]"
42860n,0.08046996605599986,0.30062924448542155,"[0.6, 0.4, 0.0]","[0.75, 0.17, 0.08]","[3.0, 2.0, 0.0]","[75.0, 17.0, 8.0]"
24385e,0.10402247118042286,0.5764618255408798,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.28, 0.67, 0.05]","[1.0, 3.0, 2.0]","[28.0, 67.0, 5.0]"
20181n,0.22644595356782377,1.311586723496988,"[0.4166666666666667, 0.25, 0.3333333333333333]","[0.03, 0.7, 0.27]","[5.0, 3.0, 4.0]","[3.0, 70.0, 27.0]"
129601e,0.14679310243605215,0.7369655941625506,"[0.5, 0.5, 0.0]","[0.9, 0.1, 0.0]","[3.0, 3.0, 0.0]","[90.0, 10.0, 0.0]"
63469c,0.16307748702607813,1.0521318554198564,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.67, 0.31]","[3.0, 3.0, 3.0]","[2.0, 67.0, 31.0]"
49172n,0.12343261313573106,0.580503953317569,"[0.5, 0.5, 0.0]","[0.86, 0.13, 0.01]","[3.0, 3.0, 0.0]","[86.0, 13.0, 1.0]"
837n,0.020970628966892807,0.07376083814448826,"[0.5, 0.5, 0.0]","[0.61, 0.37, 0.02]","[2.0, 2.0, 0.0]","[61.0, 37.0, 2.0]"
54383c,0.39222385532952553,1.706167283972045,"[0.4, 0.6, 0.0]","[0.03, 0.47, 0.5]","[2.0, 3.0, 0.0]","[3.0, 47.0, 50.0]"
66185c,0.10627964472420737,0.45428980601697894,"[0.375, 0.375, 0.25]","[0.75, 0.16, 0.09]","[3.0, 3.0, 2.0]","[75.0, 16.0, 9.0]"
122928e,0.25084960368490344,1.173034122067878,"[0.4, 0.6, 0.0]","[0.77, 0.1, 0.13]","[2.0, 3.0, 0.0]","[77.0, 10.0, 13.0]"
26372n,0.0698910732223515,0.4362004465573286,"[0.4, 0.4, 0.2]","[0.44, 0.54, 0.02]","[2.0, 2.0, 1.0]","[44.0, 54.0, 2.0]"
56582n,0.12288953715561089,0.5821710401460001,"[0.25, 0.5, 0.25]","[0.6, 0.36, 0.04]","[1.0, 2.0, 1.0]","[60.0, 36.0, 4.0]"
76947n,0.053625741293893234,0.24528936492736442,"[0.25, 0.375, 0.375]","[0.34, 0.52, 0.14]","[2.0, 3.0, 3.0]","[34.0, 52.0, 14.0]"
19c,0.020381338985399008,0.08345319602613933,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.08, 0.59, 0.33]","[1.0, 3.0, 3.0]","[8.0, 59.0, 33.0]"
123891c,0.45116019493234466,1.982892142279031,"[0.5, 0.0, 0.5]","[0.04, 0.56, 0.4]","[2.0, 0.0, 2.0]","[4.0, 56.0, 40.0]"
24126n,0.01810279226255022,0.0763448653938329,"[0.625, 0.375, 0.0]","[0.77, 0.23, 0.0]","[5.0, 3.0, 0.0]","[77.0, 23.0, 0.0]"
32754e,0.09171613847850461,0.3979296415744401,"[0.5, 0.5, 0.0]","[0.8, 0.18, 0.02]","[3.0, 3.0, 0.0]","[80.0, 18.0, 2.0]"
144753n,0.04104338258766945,0.13190979984027001,"[0.4, 0.6, 0.0]","[0.49, 0.45, 0.06]","[2.0, 3.0, 0.0]","[49.0, 45.0, 6.0]"
65650e,0.00650459975510752,0.02048589049492132,"[0.5, 0.5, 0.0]","[0.54, 0.45, 0.01]","[2.0, 2.0, 0.0]","[54.0, 45.0, 1.0]"
131261n,0.025784320608821246,0.07531852921476835,"[0.6, 0.4, 0.0]","[0.55, 0.4, 0.05]","[3.0, 2.0, 0.0]","[55.0, 40.0, 5.0]"
49227n,0.015277471763215335,0.04440034883146004,"[0.4, 0.6, 0.0]","[0.4, 0.57, 0.03]","[2.0, 3.0, 0.0]","[40.0, 57.0, 3.0]"
23642n,0.24791575211755532,1.3116730515065065,"[0.375, 0.375, 0.25]","[0.04, 0.91, 0.05]","[3.0, 3.0, 2.0]","[4.0, 91.0, 5.0]"
88605n,0.030941182832207186,0.10830337018479724,"[0.42857142857142855, 0.5714285714285714, 0.0]","[0.56, 0.41, 0.03]","[3.0, 4.0, 0.0]","[56.0, 41.0, 3.0]"
31775c,0.08696655370527652,0.368860418182916,"[0.0, 0.6, 0.4]","[0.0, 0.26, 0.74]","[0.0, 3.0, 2.0]","[0.0, 26.0, 74.0]"
105561e,0.059112343337380434,0.2646260666543844,"[0.375, 0.375, 0.25]","[0.6, 0.14, 0.26]","[3.0, 3.0, 2.0]","[60.0, 14.0, 26.0]"
16494c,0.27690143716987614,1.295776834072947,"[0.25, 0.5, 0.25]","[0.08, 0.08, 0.84]","[1.0, 2.0, 1.0]","[8.0, 8.0, 84.0]"
30171n,0.01994440130790238,0.08778201015949474,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.56, 0.38, 0.06]","[3.0, 3.0, 1.0]","[56.0, 38.0, 6.0]"
18189e,0.06892744371277167,0.36036451166544003,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.38, 0.56, 0.06]","[2.0, 3.0, 2.0]","[38.0, 56.0, 6.0]"
117892n,0.0912139635037319,6.002624027830994,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.46, 0.54, 0.0]","[2.0, 3.0, 1.0]","[46.0, 54.0, 0.0]"
74377e,0.015088630043011725,0.04985152815628653,"[0.625, 0.375, 0.0]","[0.69, 0.29, 0.02]","[5.0, 3.0, 0.0]","[69.0, 29.0, 2.0]"
46198c,0.16270438643140153,1.0036622868729799,"[0.375, 0.375, 0.25]","[0.03, 0.45, 0.52]","[3.0, 3.0, 2.0]","[3.0, 45.0, 52.0]"
24163e,0.1731781171177472,1.1942455412755961,"[0.375, 0.25, 0.375]","[0.67, 0.31, 0.02]","[3.0, 2.0, 3.0]","[67.0, 31.0, 2.0]"
121422c,0.13169571596503146,0.6320140016409128,"[0.5, 0.375, 0.125]","[0.12, 0.72, 0.16]","[4.0, 3.0, 1.0]","[12.0, 72.0, 16.0]"
10119e,0.07391936863568765,0.2836279133961107,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.6, 0.37, 0.03]","[1.0, 2.0, 0.0]","[60.0, 37.0, 3.0]"
120070n,0.0285559563999912,0.13915739528500348,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.62, 0.33, 0.05]","[3.0, 2.0, 1.0]","[62.0, 33.0, 5.0]"
138448c,0.2059870579272432,1.1999001905999473,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.35, 0.05, 0.6]","[1.0, 3.0, 2.0]","[35.0, 5.0, 60.0]"
