uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
1073c,0.2072649470591055,1.0337339725486907,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.83, 0.13]","[3.0, 3.0, 3.0]","[4.0, 83.0, 13.0]"
23583e,0.006883378894516293,0.02774589687348701,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.14, 0.34, 0.52]","[1.0, 3.0, 3.0]","[14.0, 34.0, 52.0]"
38477c,0.016678646702194173,0.06203135173348934,"[0.0, 0.5, 0.5]","[0.01, 0.37, 0.62]","[0.0, 3.0, 3.0]","[1.0, 37.0, 62.0]"
143789n,0.19507990014590126,1.0104629193855141,"[0.5, 0.5, 0.0]","[0.88, 0.07, 0.05]","[3.0, 3.0, 0.0]","[88.0, 7.0, 5.0]"
25437n,0.06621023622410718,0.2974489068206808,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.6, 0.36, 0.04]","[2.0, 3.0, 1.0]","[60.0, 36.0, 4.0]"
57454c,0.012438608972413957,0.05048954521018334,"[0.0, 0.5, 0.5]","[0.0, 0.63, 0.37]","[0.0, 3.0, 3.0]","[0.0, 63.0, 37.0]"
83657c,0.06385011226463289,0.33493122654712937,"[0.25, 0.375, 0.375]","[0.05, 0.54, 0.41]","[2.0, 3.0, 3.0]","[5.0, 54.0, 41.0]"
43094c,0.005036432312500425,0.01457317279653861,"[0.0, 0.5, 0.5]","[0.01, 0.5, 0.49]","[0.0, 3.0, 3.0]","[1.0, 50.0, 49.0]"
91106n,0.052735386740513264,0.198655659394373,"[0.4, 0.6, 0.0]","[0.61, 0.36, 0.03]","[2.0, 3.0, 0.0]","[61.0, 36.0, 3.0]"
135898c,0.08511921216746189,0.3500996934139554,"[0.3333333333333333, 0.16666666666666666, 0.5]","[0.12, 0.44, 0.44]","[2.0, 1.0, 3.0]","[12.0, 44.0, 44.0]"
101253c,0.055919420348583604,0.24836324700418388,"[0.2, 0.4, 0.4]","[0.22, 0.16, 0.62]","[1.0, 2.0, 2.0]","[22.0, 16.0, 62.0]"
17753n,0.2964606501252138,12.78385596559675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.12, 0.0]","[3.0, 3.0, 3.0]","[88.0, 12.0, 0.0]"
82830n,0.092593903166285,0.36440934524680796,"[0.25, 0.375, 0.375]","[0.6, 0.2, 0.2]","[2.0, 3.0, 3.0]","[60.0, 20.0, 20.0]"
70590c,0.005036432312500425,0.01457317279653861,"[0.0, 0.5, 0.5]","[0.01, 0.49, 0.5]","[0.0, 3.0, 3.0]","[1.0, 49.0, 50.0]"
88646c,0.23681829000436197,1.0616730515134987,"[0.375, 0.375, 0.25]","[0.07, 0.13, 0.8]","[3.0, 3.0, 2.0]","[7.0, 13.0, 80.0]"
136360e,0.17547344799555087,1.3548359423311,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.86, 0.13, 0.01]","[3.0, 1.0, 2.0]","[86.0, 13.0, 1.0]"
2133n,0.14696904273500977,0.6162149719856047,"[0.0, 0.5, 0.5]","[0.1, 0.14, 0.76]","[0.0, 3.0, 3.0]","[10.0, 14.0, 76.0]"
105561e,0.029147949252237775,0.12487647270807106,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.6, 0.14, 0.26]","[3.0, 2.0, 2.0]","[60.0, 14.0, 26.0]"
135251n,0.15651340636279054,0.47393118826018654,"[1.0, 0.0, 0.0]","[0.72, 0.26, 0.02]","[3.0, 0.0, 0.0]","[72.0, 26.0, 2.0]"
58557e,0.12217607756628437,0.5104629193897084,"[0.5, 0.5, 0.0]","[0.77, 0.16, 0.07]","[3.0, 3.0, 0.0]","[77.0, 16.0, 7.0]"
102817c,0.011326222598419242,0.046463838383595496,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.34, 0.43]","[3.0, 3.0, 3.0]","[23.0, 34.0, 43.0]"
119768n,0.13795469751874104,1.0642011597689693,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.49, 0.5, 0.01]","[2.0, 3.0, 2.0]","[49.0, 50.0, 1.0]"
8257n,0.06052188253403845,0.24664825656485057,"[0.5, 0.5, 0.0]","[0.74, 0.24, 0.02]","[3.0, 3.0, 0.0]","[74.0, 24.0, 2.0]"
56582n,0.06621023622410718,0.2974489068206808,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.6, 0.36, 0.04]","[2.0, 3.0, 1.0]","[60.0, 36.0, 4.0]"
16086n,0.06375671962403287,0.3021285802277901,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1, 0.52, 0.38]","[3.0, 3.0, 3.0]","[10.0, 52.0, 38.0]"
142643c,0.049003585574744664,0.21533731863349462,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.2, 0.19, 0.61]","[1.0, 3.0, 3.0]","[20.0, 19.0, 61.0]"
32754e,0.165539598931389,0.8981331541781857,"[0.375, 0.375, 0.25]","[0.8, 0.18, 0.02]","[3.0, 3.0, 2.0]","[80.0, 18.0, 2.0]"
126486n,0.00561899771997436,0.02191264263258881,"[0.75, 0.25, 0.0]","[0.67, 0.33, 0.0]","[3.0, 1.0, 0.0]","[67.0, 33.0, 0.0]"
46650n,0.0688030807605876,0.3199784029866722,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34, 0.56, 0.1]","[2.0, 2.0, 2.0]","[34.0, 56.0, 10.0]"
82510c,0.06316680358972122,0.266705349923848,"[0.5, 0.25, 0.25]","[0.23, 0.3, 0.47]","[2.0, 1.0, 1.0]","[23.0, 30.0, 47.0]"
118403n,0.03835709685488396,0.11486032835907865,"[0.0, 0.5, 0.5]","[0.07, 0.52, 0.41]","[0.0, 3.0, 3.0]","[7.0, 52.0, 41.0]"
104805e,0.06506881811019272,0.2758137672008065,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.12, 0.72, 0.16]","[2.0, 3.0, 2.0]","[12.0, 72.0, 16.0]"
89995c,0.45041375676686296,1.5737345899007988,"[0.0, 0.4, 0.6]","[0.65, 0.19, 0.16]","[0.0, 2.0, 3.0]","[65.0, 19.0, 16.0]"
11618c,0.13735927719294266,0.676273664969747,"[0.0, 0.5, 0.5]","[0.0, 0.11, 0.89]","[0.0, 2.0, 2.0]","[0.0, 11.0, 89.0]"
111693e,0.029204056561924156,0.11500314410985518,"[0.25, 0.375, 0.375]","[0.43, 0.33, 0.24]","[2.0, 3.0, 3.0]","[43.0, 33.0, 24.0]"
105179c,0.02520681133078945,0.10923507066515553,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.07, 0.45, 0.48]","[1.0, 3.0, 2.0]","[7.0, 45.0, 48.0]"
124839c,0.07024041372154181,0.4868414348360512,"[0.16666666666666666, 0.3333333333333333, 0.5]","[0.01, 0.48, 0.51]","[1.0, 2.0, 3.0]","[1.0, 48.0, 51.0]"
136752n,0.03352168920678655,0.17669494385806345,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.43, 0.54, 0.03]","[3.0, 3.0, 1.0]","[43.0, 54.0, 3.0]"
137319n,0.047187106929963696,0.20102559297846676,"[0.6, 0.4, 0.0]","[0.81, 0.18, 0.01]","[3.0, 2.0, 0.0]","[81.0, 18.0, 1.0]"
40710n,0.05315195299480479,0.22741118269173916,"[0.5, 0.5, 0.0]","[0.76, 0.24, 0.0]","[3.0, 3.0, 0.0]","[76.0, 24.0, 0.0]"
107252c,0.10145471707673695,0.4391607216696881,"[0.0, 0.5, 0.5]","[0.03, 0.8, 0.17]","[0.0, 3.0, 3.0]","[3.0, 80.0, 17.0]"
29844c,0.0011563165850889646,0.004631460664474632,"[0.0, 0.5, 0.5]","[0.0, 0.54, 0.46]","[0.0, 3.0, 3.0]","[0.0, 54.0, 46.0]"
17179n,0.08688813981517611,5.146337851443217,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.63, 0.37, 0.0]","[3.0, 3.0, 1.0]","[63.0, 37.0, 0.0]"
136097n,0.08378968377307007,0.3439990996571841,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.61, 0.28, 0.11]","[2.0, 3.0, 2.0]","[61.0, 28.0, 11.0]"
98710n,0.015637007847395405,0.045862540725660816,"[0.5, 0.5, 0.0]","[0.46, 0.51, 0.03]","[3.0, 3.0, 0.0]","[46.0, 51.0, 3.0]"
72870c,0.03386445249863052,0.1216591300605093,"[0.0, 0.5, 0.5]","[0.03, 0.33, 0.64]","[0.0, 3.0, 3.0]","[3.0, 33.0, 64.0]"
58954c,0.1292060218076836,0.8035221031800271,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.43, 0.54]","[3.0, 3.0, 3.0]","[3.0, 43.0, 54.0]"
125013e,0.08696655370527645,0.368860418182916,"[0.4, 0.6, 0.0]","[0.74, 0.26, 0.0]","[2.0, 3.0, 0.0]","[74.0, 26.0, 0.0]"
110061n,0.09343600491194193,0.5277844353104898,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.26, 0.73, 0.01]","[3.0, 3.0, 1.0]","[26.0, 73.0, 1.0]"
46198n,0.10462541738829602,0.43814674860049624,"[0.0, 0.4, 0.6]","[0.02, 0.74, 0.24]","[0.0, 2.0, 3.0]","[2.0, 74.0, 24.0]"
122062n,0.06584787572653923,0.4176670147731364,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.36, 0.63, 0.01]","[3.0, 3.0, 1.0]","[36.0, 63.0, 1.0]"
97926c,0.15324567839701975,0.673903690695104,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.11, 0.17, 0.72]","[3.0, 2.0, 2.0]","[11.0, 17.0, 72.0]"
98621n,0.040471122936222355,0.12371132922578688,"[0.0, 0.5, 0.5]","[0.07, 0.54, 0.39]","[0.0, 3.0, 3.0]","[7.0, 54.0, 39.0]"
34094e,0.273662384383644,1.7526059432519476,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.11, 0.01]","[3.0, 3.0, 3.0]","[88.0, 11.0, 1.0]"
112547n,0.114213658028265,0.6691274571149282,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.49, 0.47, 0.04]","[3.0, 3.0, 3.0]","[49.0, 47.0, 4.0]"
14388e,0.10717056457149512,0.587331943778877,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.39, 0.05]","[3.0, 3.0, 3.0]","[56.0, 39.0, 5.0]"
37407n,0.08688813981517611,5.146337851443217,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.0, 0.63, 0.37]","[1.0, 3.0, 3.0]","[0.0, 63.0, 37.0]"
22436n,0.03589310757088838,0.15891179662026322,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.43, 0.45, 0.12]","[2.0, 3.0, 2.0]","[43.0, 45.0, 12.0]"
48454c,0.09516632944414911,0.2883755045064558,"[0.4, 0.6, 0.0]","[0.4, 0.43, 0.17]","[2.0, 3.0, 0.0]","[40.0, 43.0, 17.0]"
9557e,0.0018041616501410305,0.007259352834974621,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.46, 0.38, 0.16]","[3.0, 3.0, 1.0]","[46.0, 38.0, 16.0]"
137715n,0.16225023841429634,0.8088936890450014,"[0.375, 0.375, 0.25]","[0.81, 0.16, 0.03]","[3.0, 3.0, 2.0]","[81.0, 16.0, 3.0]"
144753e,0.010877923117652455,0.03241780847677763,"[0.6, 0.4, 0.0]","[0.62, 0.36, 0.02]","[3.0, 2.0, 0.0]","[62.0, 36.0, 2.0]"
103364n,0.0568176807133406,0.23696559413237858,"[0.5, 0.5, 0.0]","[0.75, 0.24, 0.01]","[3.0, 3.0, 0.0]","[75.0, 24.0, 1.0]"
10547c,0.27350610857675006,1.5188102387630398,"[0.0, 0.6, 0.4]","[0.03, 0.06, 0.91]","[0.0, 3.0, 2.0]","[3.0, 6.0, 91.0]"
138966n,0.0974595219422301,0.43950191885938916,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.09, 0.66, 0.25]","[3.0, 3.0, 3.0]","[9.0, 66.0, 25.0]"
127809n,0.15124764292713627,0.8299971836888852,"[0.6, 0.4, 0.0]","[0.92, 0.05, 0.03]","[3.0, 2.0, 0.0]","[92.0, 5.0, 3.0]"
129464c,0.14383243689453637,0.8419765023557251,"[0.25, 0.375, 0.375]","[0.48, 0.48, 0.04]","[2.0, 3.0, 3.0]","[48.0, 48.0, 4.0]"
36715e,0.2046908606980488,1.1051780704672165,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.76, 0.22, 0.02]","[2.0, 3.0, 2.0]","[76.0, 22.0, 2.0]"
19768c,0.3877878503030499,2.1784875209248455,"[0.5, 0.0, 0.5]","[0.02, 0.37, 0.61]","[3.0, 0.0, 3.0]","[2.0, 37.0, 61.0]"
114492n,0.05958629869547497,0.26024987516712705,"[0.3, 0.4, 0.3]","[0.11, 0.66, 0.23]","[3.0, 4.0, 3.0]","[11.0, 66.0, 23.0]"
84781e,0.033676458348189386,0.14118006842780403,"[0.375, 0.375, 0.25]","[0.57, 0.31, 0.12]","[3.0, 3.0, 2.0]","[57.0, 31.0, 12.0]"
83248c,0.07866127989489728,0.26142039436971937,"[0.0, 0.5, 0.5]","[0.11, 0.29, 0.6]","[0.0, 2.0, 2.0]","[11.0, 29.0, 60.0]"
38156n,0.2317900672832907,1.0385998704880368,"[0.625, 0.25, 0.125]","[0.14, 0.79, 0.07]","[5.0, 2.0, 1.0]","[14.0, 79.0, 7.0]"
138448c,0.2059870579272432,1.1999001905999473,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.35, 0.05, 0.6]","[1.0, 3.0, 2.0]","[35.0, 5.0, 60.0]"
97926n,0.14915028475633038,0.872912926779682,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.67, 0.3, 0.03]","[3.0, 3.0, 3.0]","[67.0, 30.0, 3.0]"
124037n,0.07234070508949061,0.40087208583977113,"[0.5, 0.25, 0.25]","[0.69, 0.27, 0.04]","[2.0, 1.0, 1.0]","[69.0, 27.0, 4.0]"
49396e,0.11092922434646146,0.45395809427416917,"[0.4, 0.6, 0.0]","[0.72, 0.24, 0.04]","[2.0, 3.0, 0.0]","[72.0, 24.0, 4.0]"
69975n,0.054690011439518994,0.2676684270524575,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.08, 0.59, 0.33]","[2.0, 3.0, 2.0]","[8.0, 59.0, 33.0]"
45306n,0.1655101375252849,1.0607758767484379,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.68, 0.3]","[3.0, 3.0, 3.0]","[2.0, 68.0, 30.0]"
5087e,0.06504358686486347,0.26766586646338103,"[0.5, 0.5, 0.0]","[0.75, 0.23, 0.02]","[3.0, 3.0, 0.0]","[75.0, 23.0, 2.0]"
83722e,0.1465959938417835,0.6249780818392324,"[0.4, 0.6, 0.0]","[0.76, 0.19, 0.05]","[2.0, 3.0, 0.0]","[76.0, 19.0, 5.0]"
35809n,0.015183656312807055,0.04402001732173673,"[0.5, 0.5, 0.0]","[0.48, 0.49, 0.03]","[3.0, 3.0, 0.0]","[48.0, 49.0, 3.0]"
100349e,0.19033199488536393,1.5502573110316735,"[0.375, 0.25, 0.375]","[0.64, 0.35, 0.01]","[3.0, 2.0, 3.0]","[64.0, 35.0, 1.0]"
33822e,0.18211882577831906,0.5563933484507474,"[1.0, 0.0, 0.0]","[0.68, 0.27, 0.05]","[3.0, 0.0, 0.0]","[68.0, 27.0, 5.0]"
58016c,0.12173415064555106,0.6948615507155801,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.37, 0.59]","[3.0, 3.0, 3.0]","[4.0, 37.0, 59.0]"
70711c,0.027342744326074163,0.11183636706303587,"[0.375, 0.375, 0.25]","[0.22, 0.38, 0.4]","[3.0, 3.0, 2.0]","[22.0, 38.0, 40.0]"
120149c,0.11486403499194027,0.5815005550034292,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.22, 0.09, 0.69]","[1.0, 3.0, 3.0]","[22.0, 9.0, 69.0]"
47408n,0.028998875107838298,0.09426834663209653,"[0.6, 0.4, 0.0]","[0.47, 0.49, 0.04]","[3.0, 2.0, 0.0]","[47.0, 49.0, 4.0]"
114458e,0.2037981979337099,1.1446085440462035,"[0.25, 0.375, 0.375]","[0.68, 0.29, 0.03]","[2.0, 3.0, 3.0]","[68.0, 29.0, 3.0]"
26495e,0.13614103251976697,0.5679315008883665,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.71, 0.15, 0.14]","[2.0, 3.0, 2.0]","[71.0, 15.0, 14.0]"
82510e,0.13984604088682798,0.662183116425866,"[0.2, 0.4, 0.4]","[0.53, 0.39, 0.08]","[1.0, 2.0, 2.0]","[53.0, 39.0, 8.0]"
99708e,0.07939139176829679,0.23446525356675724,"[1.0, 0.0, 0.0]","[0.85, 0.14, 0.01]","[3.0, 0.0, 0.0]","[85.0, 14.0, 1.0]"
73840n,0.10792282122729854,0.46784728681150234,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.2, 0.7, 0.1]","[3.0, 3.0, 3.0]","[20.0, 70.0, 10.0]"
109876n,0.1815886423902242,0.5760015466839479,"[0.5, 0.5, 0.0]","[0.25, 0.45, 0.3]","[3.0, 3.0, 0.0]","[25.0, 45.0, 30.0]"
56743e,0.1389166662903386,9.15797975574051,"[0.375, 0.375, 0.25]","[0.46, 0.54, 0.0]","[3.0, 3.0, 2.0]","[46.0, 54.0, 0.0]"
13964e,0.03707414322502187,0.15521622802438412,"[0.5, 0.5, 0.0]","[0.72, 0.28, 0.0]","[2.0, 2.0, 0.0]","[72.0, 28.0, 0.0]"
131235c,0.039072497916415885,0.1726199966067029,"[0.25, 0.375, 0.375]","[0.32, 0.17, 0.51]","[2.0, 3.0, 3.0]","[32.0, 17.0, 51.0]"
67836n,0.06771380278783425,0.4777034191312169,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.01, 0.65, 0.34]","[1.0, 3.0, 2.0]","[1.0, 65.0, 34.0]"
93955n,0.048412346344715605,0.19872405123047107,"[0.5, 0.5, 0.0]","[0.73, 0.26, 0.01]","[2.0, 2.0, 0.0]","[73.0, 26.0, 1.0]"
56895c,0.05562687546754318,0.23271754444549814,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.52, 0.2, 0.28]","[2.0, 3.0, 2.0]","[52.0, 20.0, 28.0]"
98561e,0.263644207481556,16.12088206527286,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.84, 0.16, 0.0]","[3.0, 1.0, 3.0]","[84.0, 16.0, 0.0]"
142430c,0.11281804164357027,0.5288062160075973,"[0.5, 0.25, 0.25]","[0.14, 0.4, 0.46]","[4.0, 2.0, 2.0]","[14.0, 40.0, 46.0]"
100792c,0.13414869906452284,0.8203826678667193,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.59, 0.38]","[3.0, 3.0, 3.0]","[3.0, 59.0, 38.0]"
65066n,0.12182549654873476,0.7955515736407658,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.02, 0.69, 0.29]","[2.0, 3.0, 2.0]","[2.0, 69.0, 29.0]"
120955n,0.02773376647593082,0.13550696055787684,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.04, 0.41, 0.55]","[1.0, 3.0, 3.0]","[4.0, 41.0, 55.0]"
98844n,0.0029390179894277406,0.012004190510323774,"[0.25, 0.375, 0.375]","[0.2, 0.38, 0.42]","[2.0, 3.0, 3.0]","[20.0, 38.0, 42.0]"
129081e,0.17916977359693553,0.6888367689489361,"[0.4, 0.6, 0.0]","[0.63, 0.2, 0.17]","[2.0, 3.0, 0.0]","[63.0, 20.0, 17.0]"
80517e,0.018934158461238935,0.05948490746813587,"[0.6, 0.4, 0.0]","[0.65, 0.32, 0.03]","[3.0, 2.0, 0.0]","[65.0, 32.0, 3.0]"
67610c,0.06699614903394284,0.31337416605128454,"[0.375, 0.375, 0.25]","[0.48, 0.12, 0.4]","[3.0, 3.0, 2.0]","[48.0, 12.0, 40.0]"
63013n,0.07489108046274831,0.37674637304848624,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.47, 0.45, 0.08]","[3.0, 3.0, 3.0]","[47.0, 45.0, 8.0]"
133005n,0.05631975323796813,0.27339104777422163,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.08, 0.49, 0.43]","[2.0, 3.0, 2.0]","[8.0, 49.0, 43.0]"
106013c,0.18189057219440513,0.7813781190830204,"[0.0, 0.6, 0.4]","[0.09, 0.16, 0.75]","[0.0, 3.0, 2.0]","[9.0, 16.0, 75.0]"
59208n,0.028437199932017283,0.12626071428693053,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.13, 0.48, 0.39]","[2.0, 3.0, 2.0]","[13.0, 48.0, 39.0]"
25304n,0.06757157873036948,0.27595830729595366,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.23, 0.2, 0.57]","[2.0, 3.0, 2.0]","[23.0, 20.0, 57.0]"
6105e,0.04440740716620341,0.16346092845220048,"[0.6, 0.4, 0.0]","[0.74, 0.22, 0.04]","[3.0, 2.0, 0.0]","[74.0, 22.0, 4.0]"
19921n,0.1696575266200528,0.7787554653793218,"[0.4, 0.6, 0.0]","[0.83, 0.15, 0.02]","[2.0, 3.0, 0.0]","[83.0, 15.0, 2.0]"
3476n,0.09344574827478017,0.3376315708076333,"[0.6, 0.4, 0.0]","[0.31, 0.6, 0.09]","[3.0, 2.0, 0.0]","[31.0, 60.0, 9.0]"
30139n,0.04442735648264818,0.21855477080100524,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.62, 0.35, 0.03]","[3.0, 3.0, 1.0]","[62.0, 35.0, 3.0]"
96516e,0.04871256387311457,0.17523821250124175,"[0.6, 0.4, 0.0]","[0.73, 0.22, 0.05]","[3.0, 2.0, 0.0]","[73.0, 22.0, 5.0]"
73260n,0.1634580367033682,0.6421793564599838,"[0.6, 0.0, 0.4]","[0.72, 0.18, 0.1]","[3.0, 0.0, 2.0]","[72.0, 18.0, 10.0]"
103559e,0.051806904482200315,0.21113240225817237,"[0.375, 0.375, 0.25]","[0.64, 0.23, 0.13]","[3.0, 3.0, 2.0]","[64.0, 23.0, 13.0]"
140782c,0.059786997991256176,0.1926686324951638,"[0.0, 0.5, 0.5]","[0.09, 0.33, 0.58]","[0.0, 3.0, 3.0]","[9.0, 33.0, 58.0]"
42860n,0.13895798202567478,0.620133178468202,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.75, 0.17, 0.08]","[2.0, 2.0, 2.0]","[75.0, 17.0, 8.0]"
113644n,0.17277562216325265,0.8983753306543123,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.08, 0.7, 0.22]","[3.0, 2.0, 1.0]","[8.0, 70.0, 22.0]"
100136e,0.18768139461518468,1.4768713748915498,"[0.35714285714285715, 0.2857142857142857, 0.35714285714285715]","[0.68, 0.31, 0.01]","[5.0, 4.0, 5.0]","[68.0, 31.0, 1.0]"
82156e,0.10526056757822977,0.5807711551583192,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.54, 0.41, 0.05]","[3.0, 3.0, 3.0]","[54.0, 41.0, 5.0]"
30171n,0.09149924302586042,0.44028271289583987,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.56, 0.38, 0.06]","[2.0, 3.0, 2.0]","[56.0, 38.0, 6.0]"
53468n,0.19224697880919614,0.8640219931326785,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.36, 0.56, 0.08]","[3.0, 1.0, 3.0]","[36.0, 56.0, 8.0]"
133274n,0.013590548294713017,0.05664671349470757,"[0.2727272727272727, 0.36363636363636365, 0.36363636363636365]","[0.17, 0.36, 0.47]","[3.0, 4.0, 4.0]","[17.0, 36.0, 47.0]"
16494c,0.19360716626073834,0.9476974783440304,"[0.0, 0.5, 0.5]","[0.08, 0.08, 0.84]","[0.0, 3.0, 3.0]","[8.0, 8.0, 84.0]"
102857n,0.07864093594433247,0.42675748080891207,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.6, 0.35, 0.05]","[3.0, 2.0, 2.0]","[60.0, 35.0, 5.0]"
92062c,0.07308798456672687,0.3752414547858582,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.06, 0.64, 0.3]","[2.0, 3.0, 2.0]","[6.0, 64.0, 30.0]"
48223n,0.13349204506474227,0.6061166149931765,"[0.5, 0.5, 0.0]","[0.83, 0.13, 0.04]","[3.0, 3.0, 0.0]","[83.0, 13.0, 4.0]"
138285n,0.2115535888711634,1.4834876359007134,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.77, 0.22, 0.01]","[3.0, 3.0, 3.0]","[77.0, 22.0, 1.0]"
72870n,0.28889184739514884,1.6205105016125478,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.91, 0.07]","[3.0, 3.0, 3.0]","[2.0, 91.0, 7.0]"
35700c,0.23859444565936996,1.7272177337014516,"[0.375, 0.25, 0.375]","[0.01, 0.14, 0.85]","[3.0, 2.0, 3.0]","[1.0, 14.0, 85.0]"
82700c,0.16013155354141378,1.043269514222394,"[0.25, 0.375, 0.375]","[0.01, 0.76, 0.23]","[2.0, 3.0, 3.0]","[1.0, 76.0, 23.0]"
