uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
74377e,0.018618462205527087,0.06459852316780987,"[0.6, 0.4, 0.0]","[0.69, 0.29, 0.02]","[3.0, 2.0, 0.0]","[69.0, 29.0, 2.0]"
23642n,0.24791575211755532,1.3116730515065065,"[0.375, 0.375, 0.25]","[0.04, 0.91, 0.05]","[3.0, 3.0, 2.0]","[4.0, 91.0, 5.0]"
87332c,0.030489173620878673,0.10607844227746441,"[0.0, 0.6, 0.4]","[0.03, 0.44, 0.53]","[0.0, 3.0, 2.0]","[3.0, 44.0, 53.0]"
30171n,0.09149924302586035,0.44028271289583987,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.56, 0.38, 0.06]","[2.0, 3.0, 2.0]","[56.0, 38.0, 6.0]"
98561e,0.11610080444029008,7.281371331466397,"[0.6, 0.2, 0.2]","[0.84, 0.16, 0.0]","[3.0, 1.0, 1.0]","[84.0, 16.0, 0.0]"
123751n,0.17580682996713973,0.7787222951382069,"[0.6, 0.0, 0.4]","[0.78, 0.15, 0.07]","[3.0, 0.0, 2.0]","[78.0, 15.0, 7.0]"
93357c,0.099969136388615,6.0346538535717835,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.0, 0.47, 0.53]","[1.0, 3.0, 2.0]","[0.0, 47.0, 53.0]"
76020e,0.07380424507879542,0.21759143500158618,"[1.0, 0.0, 0.0]","[0.86, 0.02, 0.12]","[2.0, 0.0, 0.0]","[86.0, 2.0, 12.0]"
121910e,0.09255918528472724,0.37860092828010733,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.19, 0.18, 0.63]","[2.0, 3.0, 2.0]","[19.0, 18.0, 63.0]"
24385e,0.03451913721143066,0.1622240210164564,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.28, 0.67, 0.05]","[2.0, 3.0, 1.0]","[28.0, 67.0, 5.0]"
98710n,0.07305203109394812,0.2718002627446566,"[0.75, 0.25, 0.0]","[0.46, 0.51, 0.03]","[3.0, 1.0, 0.0]","[46.0, 51.0, 3.0]"
49396e,0.11092922434646157,0.45395809427416917,"[0.4, 0.6, 0.0]","[0.72, 0.24, 0.04]","[2.0, 3.0, 0.0]","[72.0, 24.0, 4.0]"
18428n,0.016362235836254412,0.05582485280519234,"[0.75, 0.25, 0.0]","[0.81, 0.17, 0.02]","[3.0, 1.0, 0.0]","[81.0, 17.0, 2.0]"
96583n,0.1833402048886464,10.61055548290626,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.0, 0.78, 0.22]","[2.0, 3.0, 2.0]","[0.0, 78.0, 22.0]"
28601n,0.11983220668354526,0.3584539708415971,"[1.0, 0.0, 0.0]","[0.78, 0.21, 0.01]","[3.0, 0.0, 0.0]","[78.0, 21.0, 1.0]"
52171c,0.24177231281230416,1.1179659329401996,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.84, 0.08, 0.08]","[2.0, 3.0, 2.0]","[84.0, 8.0, 8.0]"
28507n,0.11214805680211673,0.4813651282786744,"[0.375, 0.375, 0.25]","[0.76, 0.14, 0.1]","[3.0, 3.0, 2.0]","[76.0, 14.0, 10.0]"
48223n,0.03536595973174801,0.12618856223451042,"[0.75, 0.25, 0.0]","[0.83, 0.13, 0.04]","[3.0, 1.0, 0.0]","[83.0, 13.0, 4.0]"
54811c,0.025292807712388572,0.10348506338811567,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.17, 0.61, 0.22]","[2.0, 3.0, 2.0]","[17.0, 61.0, 22.0]"
5087e,0.06504358686486347,0.26766586646338103,"[0.5, 0.5, 0.0]","[0.75, 0.23, 0.02]","[3.0, 3.0, 0.0]","[75.0, 23.0, 2.0]"
41975c,0.0833272297818456,0.35633883818822915,"[0.375, 0.375, 0.25]","[0.14, 0.7, 0.16]","[3.0, 3.0, 2.0]","[14.0, 70.0, 16.0]"
139836n,0.019044542547138443,0.0779277094701549,"[0.5, 0.5, 0.0]","[0.66, 0.34, 0.0]","[3.0, 3.0, 0.0]","[66.0, 34.0, 0.0]"
122322e,0.12542716610571017,0.53852051784435,"[0.5, 0.5, 0.0]","[0.79, 0.15, 0.06]","[3.0, 3.0, 0.0]","[79.0, 15.0, 6.0]"
123027n,0.024732783372733668,0.09077470716383466,"[0.6, 0.4, 0.0]","[0.72, 0.26, 0.02]","[3.0, 2.0, 0.0]","[72.0, 26.0, 2.0]"
31249e,0.18693271877203788,0.9307238123827626,"[0.5, 0.5, 0.0]","[0.86, 0.08, 0.06]","[3.0, 3.0, 0.0]","[86.0, 8.0, 6.0]"
61818n,0.11949256603748998,0.5731400484822576,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.63, 0.32, 0.05]","[2.0, 3.0, 2.0]","[63.0, 32.0, 5.0]"
5193n,0.005018124385838436,0.0144995696618958,"[1.0, 0.0, 0.0]","[0.99, 0.01, 0.0]","[3.0, 0.0, 0.0]","[99.0, 1.0, 0.0]"
115821n,0.10831751682921979,0.6672092748854432,"[0.3, 0.4, 0.3]","[0.41, 0.56, 0.03]","[3.0, 4.0, 3.0]","[41.0, 56.0, 3.0]"
27022c,0.43572116994226456,2.74017872864222,"[0.5, 0.5, 0.0]","[0.56, 0.01, 0.43]","[2.0, 2.0, 0.0]","[56.0, 1.0, 43.0]"
34094e,0.20282399294274128,1.3304626118205232,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.88, 0.11, 0.01]","[3.0, 2.0, 2.0]","[88.0, 11.0, 1.0]"
9393n,0.08739534987720704,0.3859224699231401,"[0.25, 0.375, 0.375]","[0.07, 0.7, 0.23]","[2.0, 3.0, 3.0]","[7.0, 70.0, 23.0]"
117089n,0.028308290841010216,0.11081159451239532,"[0.5, 0.5, 0.0]","[0.32, 0.67, 0.01]","[3.0, 3.0, 0.0]","[32.0, 67.0, 1.0]"
111693e,0.029204056561924176,0.11500314410985518,"[0.25, 0.375, 0.375]","[0.43, 0.33, 0.24]","[2.0, 3.0, 3.0]","[43.0, 33.0, 24.0]"
46650n,0.0688030807605876,0.3199784029866722,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34, 0.56, 0.1]","[2.0, 2.0, 2.0]","[34.0, 56.0, 10.0]"
142729c,0.1937564669739973,0.8440139106791114,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.09, 0.12, 0.79]","[2.0, 3.0, 2.0]","[9.0, 12.0, 79.0]"
129464c,0.09436788579129772,0.5265119817905909,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.48, 0.48, 0.04]","[2.0, 3.0, 2.0]","[48.0, 48.0, 4.0]"
13387e,0.011234766956523461,0.03377707205823428,"[0.75, 0.25, 0.0]","[0.7, 0.28, 0.02]","[3.0, 1.0, 0.0]","[70.0, 28.0, 2.0]"
102817c,0.011326222598419202,0.046463838383595496,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.34, 0.43]","[3.0, 3.0, 3.0]","[23.0, 34.0, 43.0]"
82830n,0.052168417727057485,0.20864476059183074,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.2, 0.2]","[3.0, 3.0, 3.0]","[60.0, 20.0, 20.0]"
65199n,0.09157806434440766,0.33776956971762556,"[0.75, 0.25, 0.0]","[0.43, 0.52, 0.05]","[3.0, 1.0, 0.0]","[43.0, 52.0, 5.0]"
52854n,0.0006498955307405602,0.002601536654301198,"[0.5, 0.5, 0.0]","[0.53, 0.47, 0.0]","[2.0, 2.0, 0.0]","[53.0, 47.0, 0.0]"
837n,0.020970628966892807,0.07376083814448826,"[0.5, 0.5, 0.0]","[0.61, 0.37, 0.02]","[2.0, 2.0, 0.0]","[61.0, 37.0, 2.0]"
40486n,0.11179545400540505,0.8619423516034838,"[0.375, 0.375, 0.25]","[0.52, 0.47, 0.01]","[3.0, 3.0, 2.0]","[52.0, 47.0, 1.0]"
13760n,0.029243574861881158,0.10211652607386484,"[0.5, 0.5, 0.0]","[0.35, 0.62, 0.03]","[3.0, 3.0, 0.0]","[35.0, 62.0, 3.0]"
84781c,0.03126570382737351,0.13615621598986374,"[0.25, 0.375, 0.375]","[0.11, 0.54, 0.35]","[2.0, 3.0, 3.0]","[11.0, 54.0, 35.0]"
134514c,0.12457819873338603,0.5515099852616415,"[0.2, 0.4, 0.4]","[0.07, 0.13, 0.8]","[1.0, 2.0, 2.0]","[7.0, 13.0, 80.0]"
91709c,0.24391505093539198,0.8782651495681201,"[0.6, 0.4, 0.0]","[0.19, 0.49, 0.32]","[3.0, 2.0, 0.0]","[19.0, 49.0, 32.0]"
62238e,0.014858492373604426,0.054523764238183205,"[0.5, 0.5, 0.0]","[0.61, 0.38, 0.01]","[3.0, 3.0, 0.0]","[61.0, 38.0, 1.0]"
11534n,0.020985291017413966,0.06171697058891175,"[0.5, 0.5, 0.0]","[0.51, 0.45, 0.04]","[3.0, 3.0, 0.0]","[51.0, 45.0, 4.0]"
16996e,0.07176468469788945,0.30529361576424463,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.63, 0.32, 0.05]","[2.0, 3.0, 1.0]","[63.0, 32.0, 5.0]"
36715e,0.11697743175128703,0.4980756187247369,"[0.4, 0.6, 0.0]","[0.76, 0.22, 0.02]","[2.0, 3.0, 0.0]","[76.0, 22.0, 2.0]"
104412e,0.42653553117788323,23.02070151719273,"[0.4, 0.6, 0.0]","[0.88, 0.0, 0.12]","[2.0, 3.0, 0.0]","[88.0, 0.0, 12.0]"
19208c,0.01637216701011729,0.05997639702372512,"[0.0, 0.6, 0.4]","[0.01, 0.47, 0.52]","[0.0, 3.0, 2.0]","[1.0, 47.0, 52.0]"
7856c,0.12962023769952966,0.6306991186989956,"[0.4, 0.3, 0.3]","[0.08, 0.64, 0.28]","[4.0, 3.0, 3.0]","[8.0, 64.0, 28.0]"
82528c,0.21439991484002638,0.685916500317893,"[0.0, 0.5, 0.5]","[0.35, 0.23, 0.42]","[0.0, 3.0, 3.0]","[35.0, 23.0, 42.0]"
105561e,0.029147949252237775,0.12487647270807106,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.6, 0.14, 0.26]","[3.0, 2.0, 2.0]","[60.0, 14.0, 26.0]"
55572n,0.020885789992666798,0.08247421950767109,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.24, 0.5, 0.26]","[3.0, 3.0, 3.0]","[24.0, 50.0, 26.0]"
139409e,0.03519622927445791,0.14473729485756232,"[0.6, 0.4, 0.0]","[0.78, 0.21, 0.01]","[3.0, 2.0, 0.0]","[78.0, 21.0, 1.0]"
107399c,0.03816841317532418,0.14667947131078984,"[0.0, 0.5, 0.5]","[0.02, 0.68, 0.3]","[0.0, 3.0, 3.0]","[2.0, 68.0, 30.0]"
129601e,0.051899160321315516,0.15200309340850054,"[1.0, 0.0, 0.0]","[0.9, 0.1, 0.0]","[2.0, 0.0, 0.0]","[90.0, 10.0, 0.0]"
132019n,0.1379253809700299,0.4150374992056956,"[1.0, 0.0, 0.0]","[0.75, 0.05, 0.2]","[2.0, 0.0, 0.0]","[75.0, 5.0, 20.0]"
43094c,0.005036432312500465,0.01457317279653861,"[0.0, 0.5, 0.5]","[0.01, 0.5, 0.49]","[0.0, 3.0, 3.0]","[1.0, 50.0, 49.0]"
48454c,0.09091789561219778,0.26975976494263176,"[0.5, 0.5, 0.0]","[0.4, 0.43, 0.17]","[2.0, 2.0, 0.0]","[40.0, 43.0, 17.0]"
59934n,0.01321034174217637,0.05427851214711148,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.3, 0.54, 0.16]","[3.0, 3.0, 1.0]","[30.0, 54.0, 16.0]"
67571c,0.16373987127764889,1.3119632449577894,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.44, 0.55]","[3.0, 3.0, 3.0]","[1.0, 44.0, 55.0]"
11601n,0.11463840651196017,0.5675155380930789,"[0.3, 0.5, 0.2]","[0.05, 0.47, 0.48]","[3.0, 5.0, 2.0]","[5.0, 47.0, 48.0]"
23901e,0.13369457299490173,0.5676479266232086,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.7, 0.22, 0.08]","[2.0, 3.0, 2.0]","[70.0, 22.0, 8.0]"
80517e,0.018934158461238918,0.05948490746813587,"[0.6, 0.4, 0.0]","[0.65, 0.32, 0.03]","[3.0, 2.0, 0.0]","[65.0, 32.0, 3.0]"
123703e,0.007548040922350326,0.03097828709972606,"[0.25, 0.375, 0.375]","[0.3, 0.28, 0.42]","[2.0, 3.0, 3.0]","[30.0, 28.0, 42.0]"
119768n,0.13795469751874104,1.0642011597689693,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.49, 0.5, 0.01]","[2.0, 3.0, 2.0]","[49.0, 50.0, 1.0]"
22587e,0.2577000821482383,1.8912018560151072,"[0.4, 0.2, 0.4]","[0.9, 0.09, 0.01]","[4.0, 2.0, 4.0]","[90.0, 9.0, 1.0]"
88188e,0.13401803029257112,0.5801145423396706,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.16, 0.75, 0.09]","[3.0, 2.0, 1.0]","[16.0, 75.0, 9.0]"
16494c,0.1501305617312803,0.7411902299970738,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.08, 0.08, 0.84]","[1.0, 3.0, 3.0]","[8.0, 8.0, 84.0]"
12601n,0.07336761705378117,0.32379883449576913,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.14, 0.8, 0.06]","[2.0, 3.0, 1.0]","[14.0, 80.0, 6.0]"
13765c,0.04938506513574789,0.21718922520548528,"[0.25, 0.375, 0.375]","[0.09, 0.6, 0.31]","[2.0, 3.0, 3.0]","[9.0, 60.0, 31.0]"
118999n,0.1628244220840818,0.49410907019775435,"[1.0, 0.0, 0.0]","[0.71, 0.27, 0.02]","[3.0, 0.0, 0.0]","[71.0, 27.0, 2.0]"
131235c,0.03301278315307046,0.13893096131242688,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.32, 0.17, 0.51]","[2.0, 2.0, 2.0]","[32.0, 17.0, 51.0]"
76957c,0.20928424184251457,1.4648266171034443,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.02, 0.65, 0.33]","[3.0, 3.0, 1.0]","[2.0, 65.0, 33.0]"
57454e,0.08275522858201792,0.24902249953011418,"[0.4, 0.6, 0.0]","[0.4, 0.45, 0.15]","[2.0, 3.0, 0.0]","[40.0, 45.0, 15.0]"
70711c,0.036361671701798014,0.156055757657971,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.22, 0.38, 0.4]","[3.0, 2.0, 2.0]","[22.0, 38.0, 40.0]"
91601n,0.2403615751733989,1.0689826299797625,"[0.5, 0.5, 0.0]","[0.08, 0.71, 0.21]","[3.0, 3.0, 0.0]","[8.0, 71.0, 21.0]"
144753e,0.010877923117652424,0.03241780847677763,"[0.6, 0.4, 0.0]","[0.62, 0.36, 0.02]","[3.0, 2.0, 0.0]","[62.0, 36.0, 2.0]"
145495c,0.11476406926615115,0.4546849854272504,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.12, 0.36, 0.52]","[2.0, 3.0, 1.0]","[12.0, 36.0, 52.0]"
46576e,0.11536222332069014,0.5460023713558109,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.68, 0.25, 0.07]","[3.0, 3.0, 3.0]","[68.0, 25.0, 7.0]"
21957n,0.09190516854059075,0.4184953710075987,"[0.375, 0.375, 0.25]","[0.24, 0.7, 0.06]","[3.0, 3.0, 2.0]","[24.0, 70.0, 6.0]"
21297n,0.08741629921864973,0.426005182750134,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.24, 0.74, 0.02]","[3.0, 3.0, 1.0]","[24.0, 74.0, 2.0]"
136360e,0.07380437541944077,0.3369708552076831,"[0.6, 0.4, 0.0]","[0.86, 0.13, 0.01]","[3.0, 2.0, 0.0]","[86.0, 13.0, 1.0]"
107252c,0.05978661122282402,0.24476360185192672,"[0.0, 0.6, 0.4]","[0.03, 0.8, 0.17]","[0.0, 3.0, 2.0]","[3.0, 80.0, 17.0]"
21810n,0.06207976488662271,0.18826251976827096,"[0.6, 0.4, 0.0]","[0.46, 0.43, 0.11]","[3.0, 2.0, 0.0]","[46.0, 43.0, 11.0]"
43440n,0.20109369633837829,0.7810942604523119,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.15, 0.64, 0.21]","[3.0, 1.0, 3.0]","[15.0, 64.0, 21.0]"
38477c,0.12142057556812053,0.8962094367795211,"[0.25, 0.375, 0.375]","[0.01, 0.37, 0.62]","[2.0, 3.0, 3.0]","[1.0, 37.0, 62.0]"
13911n,0.07473887730542943,0.2289948221946709,"[0.0, 0.5, 0.5]","[0.13, 0.35, 0.52]","[0.0, 3.0, 3.0]","[13.0, 35.0, 52.0]"
80808n,0.02430973989557701,0.10012476914932555,"[0.5, 0.5, 0.0]","[0.68, 0.32, 0.0]","[3.0, 3.0, 0.0]","[68.0, 32.0, 0.0]"
25437n,0.06621023622410716,0.2974489068206808,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.6, 0.36, 0.04]","[2.0, 3.0, 1.0]","[60.0, 36.0, 4.0]"
53074n,0.07992556345285239,0.34554566050055124,"[0.375, 0.375, 0.25]","[0.23, 0.69, 0.08]","[3.0, 3.0, 2.0]","[23.0, 69.0, 8.0]"
139362e,0.020316962115194383,0.06475634074931884,"[0.4, 0.6, 0.0]","[0.47, 0.5, 0.03]","[2.0, 3.0, 0.0]","[47.0, 50.0, 3.0]"
113644n,0.11657012301782185,0.5293221438565123,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.08, 0.7, 0.22]","[3.0, 3.0, 3.0]","[8.0, 70.0, 22.0]"
17179n,0.08688813981517611,5.146337851443217,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.63, 0.37, 0.0]","[3.0, 3.0, 1.0]","[63.0, 37.0, 0.0]"
12562n,0.08257769911097815,0.44080793658220013,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.65, 0.3, 0.05]","[3.0, 2.0, 2.0]","[65.0, 30.0, 5.0]"
101253c,0.06244960279248532,0.25435104604463465,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.22, 0.16, 0.62]","[2.0, 2.0, 2.0]","[22.0, 16.0, 62.0]"
82156e,0.06385011226463286,0.33493122654712937,"[0.375, 0.375, 0.25]","[0.54, 0.41, 0.05]","[3.0, 3.0, 2.0]","[54.0, 41.0, 5.0]"
98844n,0.0029390179894277536,0.012004190510323774,"[0.25, 0.375, 0.375]","[0.2, 0.38, 0.42]","[2.0, 3.0, 3.0]","[20.0, 38.0, 42.0]"
46059c,0.27685563635108895,1.1496331598206728,"[0.0, 0.6, 0.4]","[0.27, 0.12, 0.61]","[0.0, 3.0, 2.0]","[27.0, 12.0, 61.0]"
138966n,0.09745952194223018,0.43950191885938916,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.09, 0.66, 0.25]","[3.0, 3.0, 3.0]","[9.0, 66.0, 25.0]"
98445c,0.18337261867280022,0.9284791592360742,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.79, 0.17]","[3.0, 3.0, 3.0]","[4.0, 79.0, 17.0]"
45306n,0.31099760531965265,1.793878464298146,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.02, 0.68, 0.3]","[3.0, 1.0, 3.0]","[2.0, 68.0, 30.0]"
121422c,0.11253216089861688,0.47393118833048087,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.12, 0.72, 0.16]","[3.0, 3.0, 3.0]","[12.0, 72.0, 16.0]"
103354n,0.19015140776397768,6.3964052153246875,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.78, 0.22, 0.0]","[2.0, 3.0, 1.0]","[78.0, 22.0, 0.0]"
54327n,0.005453427630813086,0.016244617676484156,"[0.0, 0.6, 0.4]","[0.01, 0.57, 0.42]","[0.0, 3.0, 2.0]","[1.0, 57.0, 42.0]"
93236c,0.03816841317532418,0.14667947131078984,"[0.0, 0.5, 0.5]","[0.02, 0.3, 0.68]","[0.0, 3.0, 3.0]","[2.0, 30.0, 68.0]"
53619c,0.06791431144768742,0.308996461626252,"[0.25, 0.375, 0.375]","[0.07, 0.29, 0.64]","[2.0, 3.0, 3.0]","[7.0, 29.0, 64.0]"
133005n,0.3030052522917518,1.104079688808805,"[0.4, 0.6, 0.0]","[0.08, 0.49, 0.43]","[2.0, 3.0, 0.0]","[8.0, 49.0, 43.0]"
8545c,0.1881251927780908,0.7969757717290942,"[0.0, 0.6, 0.4]","[0.11, 0.16, 0.73]","[0.0, 3.0, 2.0]","[11.0, 16.0, 73.0]"
133597n,0.03738662603184887,0.158747116339242,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.32, 0.52, 0.16]","[3.0, 3.0, 3.0]","[32.0, 52.0, 16.0]"
113193n,0.11089131191899543,7.260807848989355,"[0.6, 0.2, 0.2]","[0.69, 0.31, 0.0]","[3.0, 1.0, 1.0]","[69.0, 31.0, 0.0]"
75259c,0.09147038523071299,0.27218228369918684,"[0.4, 0.6, 0.0]","[0.36, 0.47, 0.17]","[2.0, 3.0, 0.0]","[36.0, 47.0, 17.0]"
113039e,0.13662841022826874,0.45785797447185783,"[0.75, 0.25, 0.0]","[0.42, 0.4, 0.18]","[3.0, 1.0, 0.0]","[42.0, 40.0, 18.0]"
98487c,0.07310400793180988,0.3219280948863831,"[0.0, 0.5, 0.5]","[0.0, 0.8, 0.2]","[0.0, 3.0, 3.0]","[0.0, 80.0, 20.0]"
113668n,0.22114507052302151,14.001294916110831,"[0.375, 0.25, 0.375]","[0.66, 0.34, 0.0]","[3.0, 2.0, 3.0]","[66.0, 34.0, 0.0]"
137319n,0.04718710692996365,0.20102559297846676,"[0.6, 0.4, 0.0]","[0.81, 0.18, 0.01]","[3.0, 2.0, 0.0]","[81.0, 18.0, 1.0]"
62273n,0.10074748226673955,0.5053518427766182,"[0.25, 0.375, 0.375]","[0.46, 0.46, 0.08]","[2.0, 3.0, 3.0]","[46.0, 46.0, 8.0]"
3545n,0.21801164836757825,1.0104629193851005,"[0.0, 0.5, 0.5]","[0.15, 0.77, 0.08]","[0.0, 3.0, 3.0]","[15.0, 77.0, 8.0]"
48222n,0.22013355140789065,1.2042898060053906,"[0.25, 0.375, 0.375]","[0.72, 0.25, 0.03]","[2.0, 3.0, 3.0]","[72.0, 25.0, 3.0]"
97011c,0.22245044877074757,0.6896598793489933,"[0.0, 0.5, 0.5]","[0.38, 0.31, 0.31]","[0.0, 2.0, 2.0]","[38.0, 31.0, 31.0]"
54383c,0.050182275753337884,0.2619680335260218,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.03, 0.47, 0.5]","[1.0, 3.0, 2.0]","[3.0, 47.0, 50.0]"
103559e,0.03734116450188383,0.15630832743306508,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.64, 0.23, 0.13]","[3.0, 3.0, 1.0]","[64.0, 23.0, 13.0]"
53499c,0.1042003878868426,0.4652437561345959,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.09, 0.68]","[3.0, 3.0, 3.0]","[23.0, 9.0, 68.0]"
47404e,0.09633341777625389,0.4124897281629659,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.21, 0.68, 0.11]","[3.0, 3.0, 3.0]","[21.0, 68.0, 11.0]"
108027n,0.11560508396273002,0.5650581222088115,"[0.25, 0.375, 0.375]","[0.04, 0.73, 0.23]","[2.0, 3.0, 3.0]","[4.0, 73.0, 23.0]"
133274n,0.013590548294713055,0.05664671349470757,"[0.2727272727272727, 0.36363636363636365, 0.36363636363636365]","[0.17, 0.36, 0.47]","[3.0, 4.0, 4.0]","[17.0, 36.0, 47.0]"
