uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
59934n,0.09878141842446377,0.31296714085128285,"[0.5, 0.5, 0.0]","[0.3, 0.54, 0.16]","[3.0, 3.0, 0.0]","[30.0, 54.0, 16.0]"
102817c,0.011326222598419202,0.046463838383595496,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.34, 0.43]","[3.0, 3.0, 3.0]","[23.0, 34.0, 43.0]"
27022c,0.43572116994226456,2.74017872864222,"[0.5, 0.5, 0.0]","[0.56, 0.01, 0.43]","[2.0, 2.0, 0.0]","[56.0, 1.0, 43.0]"
122645n,0.07466385332318443,0.3301860205571656,"[0.25, 0.375, 0.375]","[0.21, 0.66, 0.13]","[2.0, 3.0, 3.0]","[21.0, 66.0, 13.0]"
35700c,0.32260025253384317,2.4391607216036273,"[0.5, 0.0, 0.5]","[0.01, 0.14, 0.85]","[3.0, 0.0, 3.0]","[1.0, 14.0, 85.0]"
52761e,0.02313622027407278,0.08894086260194033,"[0.5, 0.5, 0.0]","[0.65, 0.34, 0.01]","[2.0, 2.0, 0.0]","[65.0, 34.0, 1.0]"
63469c,0.11624839185280551,0.6999710024856716,"[0.25, 0.375, 0.375]","[0.02, 0.67, 0.31]","[2.0, 3.0, 3.0]","[2.0, 67.0, 31.0]"
56582n,0.06621023622410716,0.2974489068206808,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.6, 0.36, 0.04]","[2.0, 3.0, 1.0]","[60.0, 36.0, 4.0]"
10916n,0.06276448651079403,0.18442457110061097,"[1.0, 0.0, 0.0]","[0.88, 0.12, 0.0]","[3.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
17576n,0.2544477123166205,1.058893689011455,"[0.0, 0.5, 0.5]","[0.27, 0.64, 0.09]","[0.0, 2.0, 2.0]","[27.0, 64.0, 9.0]"
51353e,0.11502985128102942,0.49196581564907976,"[0.5, 0.5, 0.0]","[0.79, 0.16, 0.05]","[2.0, 2.0, 0.0]","[79.0, 16.0, 5.0]"
12601n,0.08742114271339232,0.35680676952757356,"[0.4, 0.6, 0.0]","[0.14, 0.8, 0.06]","[2.0, 3.0, 0.0]","[14.0, 80.0, 6.0]"
130680e,0.17557084220841446,9.256552322387867,"[0.75, 0.0, 0.25]","[0.91, 0.09, 0.0]","[3.0, 0.0, 1.0]","[91.0, 9.0, 0.0]"
141321n,0.13223907792646156,0.495679912017565,"[0.0, 0.6, 0.4]","[0.12, 0.25, 0.63]","[0.0, 3.0, 2.0]","[12.0, 25.0, 63.0]"
138448c,0.3873705445931575,1.916992500093494,"[0.0, 0.6, 0.4]","[0.35, 0.05, 0.6]","[0.0, 3.0, 2.0]","[35.0, 5.0, 60.0]"
145495c,0.1112628421187719,0.47988515039162827,"[0.4, 0.4, 0.2]","[0.12, 0.36, 0.52]","[2.0, 2.0, 1.0]","[12.0, 36.0, 52.0]"
57454c,0.20084961039612861,12.403076242341294,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.63, 0.37]","[3.0, 3.0, 3.0]","[0.0, 63.0, 37.0]"
45443c,0.21264651406727325,0.7391865864929441,"[0.4, 0.0, 0.6]","[0.12, 0.31, 0.57]","[2.0, 0.0, 3.0]","[12.0, 31.0, 57.0]"
88605e,0.030181077806456555,0.12470473885773652,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.82, 0.17, 0.01]","[2.0, 1.0, 0.0]","[82.0, 17.0, 1.0]"
100768n,0.07939139176829674,0.234465253599877,"[1.0, 0.0, 0.0]","[0.85, 0.15, 0.0]","[2.0, 0.0, 0.0]","[85.0, 15.0, 0.0]"
23769n,0.11427335031305645,0.45513431423287665,"[0.75, 0.25, 0.0]","[0.36, 0.64, 0.0]","[3.0, 1.0, 0.0]","[36.0, 64.0, 0.0]"
83900e,0.08191715281127473,0.2932119039236141,"[0.4, 0.6, 0.0]","[0.59, 0.33, 0.08]","[2.0, 3.0, 0.0]","[59.0, 33.0, 8.0]"
11362e,0.09147736660704175,0.3676951775535113,"[0.6, 0.4, 0.0]","[0.79, 0.14, 0.07]","[3.0, 2.0, 0.0]","[79.0, 14.0, 7.0]"
99708e,0.018599116472323127,0.07369613266438722,"[0.75, 0.25, 0.0]","[0.85, 0.14, 0.01]","[3.0, 1.0, 0.0]","[85.0, 14.0, 1.0]"
22587e,0.25015108960444093,2.01422703419033,"[0.4444444444444444, 0.1111111111111111, 0.4444444444444444]","[0.9, 0.09, 0.01]","[4.0, 1.0, 4.0]","[90.0, 9.0, 1.0]"
74768e,0.09703022344999652,0.33974958961704455,"[0.4, 0.6, 0.0]","[0.57, 0.32, 0.11]","[2.0, 3.0, 0.0]","[57.0, 32.0, 11.0]"
73191n,0.03999754246521231,0.13475610033242144,"[0.5, 0.5, 0.0]","[0.61, 0.34, 0.05]","[3.0, 3.0, 0.0]","[61.0, 34.0, 5.0]"
113668n,0.262063931853183,16.1146402179884,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.66, 0.34, 0.0]","[3.0, 1.0, 3.0]","[66.0, 34.0, 0.0]"
92774n,0.018264279928658644,0.06760023982724142,"[0.0, 0.6, 0.4]","[0.01, 0.46, 0.53]","[0.0, 3.0, 2.0]","[1.0, 46.0, 53.0]"
79507e,0.1766776422770888,9.897255339699258,"[0.4, 0.3333333333333333, 0.26666666666666666]","[0.75, 0.25, 0.0]","[6.0, 5.0, 4.0]","[75.0, 25.0, 0.0]"
34573n,0.23480992354107694,0.7697597649407064,"[0.5, 0.5, 0.0]","[0.43, 0.2, 0.37]","[2.0, 2.0, 0.0]","[43.0, 20.0, 37.0]"
133243e,0.08558844754400242,0.3626309428130932,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.22, 0.66, 0.12]","[3.0, 3.0, 3.0]","[22.0, 66.0, 12.0]"
123751n,0.17580682996713973,0.7787222951382069,"[0.6, 0.0, 0.4]","[0.78, 0.15, 0.07]","[3.0, 0.0, 2.0]","[78.0, 15.0, 7.0]"
118403n,0.012510472718623732,0.05485054114402206,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.07, 0.52, 0.41]","[1.0, 3.0, 3.0]","[7.0, 52.0, 41.0]"
103354n,0.19015140776397768,6.3964052153246875,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.78, 0.22, 0.0]","[2.0, 3.0, 1.0]","[78.0, 22.0, 0.0]"
129464c,0.03982571912234833,0.19723952214392043,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.48, 0.48, 0.04]","[2.0, 3.0, 1.0]","[48.0, 48.0, 4.0]"
109679n,0.17991142662673842,5.554815113885614,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.86, 0.14, 0.0]","[3.0, 3.0, 1.0]","[86.0, 14.0, 0.0]"
136360e,0.02161714442232119,0.0877695697201248,"[0.75, 0.25, 0.0]","[0.86, 0.13, 0.01]","[3.0, 1.0, 0.0]","[86.0, 13.0, 1.0]"
41975c,0.0833272297818456,0.35633883818822915,"[0.375, 0.375, 0.25]","[0.14, 0.7, 0.16]","[3.0, 3.0, 2.0]","[14.0, 70.0, 16.0]"
114971e,0.21094357435686417,0.6552162279859931,"[0.5, 0.5, 0.0]","[0.36, 0.28, 0.36]","[2.0, 2.0, 0.0]","[36.0, 28.0, 36.0]"
107252c,0.05978661122282402,0.24476360185192672,"[0.0, 0.6, 0.4]","[0.03, 0.8, 0.17]","[0.0, 3.0, 2.0]","[3.0, 80.0, 17.0]"
58357c,0.33337706059859384,1.5930817257363468,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.04, 0.76, 0.2]","[3.0, 1.0, 3.0]","[4.0, 76.0, 20.0]"
127290n,0.05452922416635381,0.1859110026939602,"[0.4, 0.6, 0.0]","[0.23, 0.7, 0.07]","[2.0, 3.0, 0.0]","[23.0, 70.0, 7.0]"
69815n,0.17651963187933067,1.355616804252121,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.65, 0.34]","[3.0, 3.0, 3.0]","[1.0, 65.0, 34.0]"
65879c,0.17715093753757571,0.9059894742515915,"[0.0, 0.5, 0.5]","[0.03, 0.08, 0.89]","[0.0, 3.0, 3.0]","[3.0, 8.0, 89.0]"
30139n,0.02549526133257997,0.08461007825428854,"[0.75, 0.25, 0.0]","[0.62, 0.35, 0.03]","[3.0, 1.0, 0.0]","[62.0, 35.0, 3.0]"
18428n,0.016362235836254412,0.05582485280519234,"[0.75, 0.25, 0.0]","[0.81, 0.17, 0.02]","[3.0, 1.0, 0.0]","[81.0, 17.0, 2.0]"
63013n,0.31470533990658167,1.1401522842712668,"[0.6, 0.0, 0.4]","[0.47, 0.45, 0.08]","[3.0, 0.0, 2.0]","[47.0, 45.0, 8.0]"
132539e,0.04185861698525211,0.1711713068838462,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.5, 0.36, 0.14]","[2.0, 3.0, 2.0]","[50.0, 36.0, 14.0]"
28601n,0.11983220668354526,0.3584539708415971,"[1.0, 0.0, 0.0]","[0.78, 0.21, 0.01]","[3.0, 0.0, 0.0]","[78.0, 21.0, 1.0]"
130869n,0.5964000079161075,2.464015407141561,"[0.0, 0.6666666666666666, 0.3333333333333333]","[0.77, 0.21, 0.02]","[0.0, 2.0, 1.0]","[77.0, 21.0, 2.0]"
3476n,0.4829364569902981,1.689659879310813,"[1.0, 0.0, 0.0]","[0.31, 0.6, 0.09]","[3.0, 0.0, 0.0]","[31.0, 60.0, 9.0]"
120149c,0.11486403499194034,0.5815005550034292,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.22, 0.09, 0.69]","[1.0, 3.0, 3.0]","[22.0, 9.0, 69.0]"
79106e,0.015677055975663802,0.06377076731661911,"[0.375, 0.375, 0.25]","[0.33, 0.51, 0.16]","[3.0, 3.0, 2.0]","[33.0, 51.0, 16.0]"
47260n,0.03787702906286656,0.14802159459422515,"[0.0, 0.75, 0.25]","[0.03, 0.86, 0.11]","[0.0, 3.0, 1.0]","[3.0, 86.0, 11.0]"
24385e,0.03407022342600573,0.11031011218669737,"[0.4, 0.6, 0.0]","[0.28, 0.67, 0.05]","[2.0, 3.0, 0.0]","[28.0, 67.0, 5.0]"
34176n,0.17031330297374234,1.18463734732331,"[0.25, 0.375, 0.375]","[0.44, 0.54, 0.02]","[2.0, 3.0, 3.0]","[44.0, 54.0, 2.0]"
90548e,0.01809561339139577,0.06899559355591177,"[0.6, 0.4, 0.0]","[0.72, 0.27, 0.01]","[3.0, 2.0, 0.0]","[72.0, 27.0, 1.0]"
12562n,0.10560612045009445,0.5817332353303547,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.65, 0.3, 0.05]","[3.0, 1.0, 2.0]","[65.0, 30.0, 5.0]"
142729c,0.1937564669739973,0.8440139106791114,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.09, 0.12, 0.79]","[2.0, 3.0, 2.0]","[9.0, 12.0, 79.0]"
138966n,0.14243776373319517,0.6748743933664236,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.09, 0.66, 0.25]","[3.0, 2.0, 2.0]","[9.0, 66.0, 25.0]"
105911c,0.046099498526639415,0.20764393120430308,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.37, 0.5, 0.13]","[3.0, 3.0, 3.0]","[37.0, 50.0, 13.0]"
118999n,0.1628244220840818,0.49410907019775435,"[1.0, 0.0, 0.0]","[0.71, 0.27, 0.02]","[3.0, 0.0, 0.0]","[71.0, 27.0, 2.0]"
113644n,0.11657012301782185,0.5293221438565123,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.08, 0.7, 0.22]","[3.0, 3.0, 3.0]","[8.0, 70.0, 22.0]"
137319n,0.009960880982372283,0.03520931275823453,"[0.75, 0.25, 0.0]","[0.81, 0.18, 0.01]","[3.0, 1.0, 0.0]","[81.0, 18.0, 1.0]"
48553c,0.16430413293848894,1.0089501569020853,"[0.375, 0.25, 0.375]","[0.03, 0.53, 0.44]","[3.0, 2.0, 3.0]","[3.0, 53.0, 44.0]"
58557e,0.04227877966150074,0.13248815975822098,"[0.75, 0.25, 0.0]","[0.77, 0.16, 0.07]","[3.0, 1.0, 0.0]","[77.0, 16.0, 7.0]"
30282n,0.1887434754380379,9.292824588558508,"[0.75, 0.0, 0.25]","[0.88, 0.12, 0.0]","[3.0, 0.0, 1.0]","[88.0, 12.0, 0.0]"
79013n,0.033728184155151913,0.13536027372146464,"[0.375, 0.375, 0.25]","[0.24, 0.59, 0.17]","[3.0, 3.0, 2.0]","[24.0, 59.0, 17.0]"
97520e,0.1756259088173849,0.5353317329241466,"[1.0, 0.0, 0.0]","[0.69, 0.29, 0.02]","[3.0, 0.0, 0.0]","[69.0, 29.0, 2.0]"
82415n,0.036361671701798014,0.15605575765797103,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.4, 0.22, 0.38]","[2.0, 3.0, 2.0]","[40.0, 22.0, 38.0]"
58016c,0.16066515817952087,0.9452766708128602,"[0.4, 0.3, 0.3]","[0.04, 0.37, 0.59]","[4.0, 3.0, 3.0]","[4.0, 37.0, 59.0]"
6386n,0.010354931962385565,0.03608968986863204,"[0.5, 0.5, 0.0]","[0.58, 0.41, 0.01]","[2.0, 2.0, 0.0]","[58.0, 41.0, 1.0]"
19803e,0.11578167296339342,0.5777937374844789,"[0.6, 0.4, 0.0]","[0.9, 0.08, 0.02]","[3.0, 2.0, 0.0]","[90.0, 8.0, 2.0]"
53866e,0.14406499878168005,0.4344028240728048,"[1.0, 0.0, 0.0]","[0.74, 0.22, 0.04]","[3.0, 0.0, 0.0]","[74.0, 22.0, 4.0]"
69975n,0.289832848858685,1.2025346650505913,"[0.5, 0.5, 0.0]","[0.08, 0.59, 0.33]","[2.0, 2.0, 0.0]","[8.0, 59.0, 33.0]"
46059c,0.27685563635108895,1.1496331598206728,"[0.0, 0.6, 0.4]","[0.27, 0.12, 0.61]","[0.0, 3.0, 2.0]","[27.0, 12.0, 61.0]"
27287c,0.1662369569261706,1.3203826890965469,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.41, 0.58]","[3.0, 3.0, 3.0]","[1.0, 41.0, 58.0]"
75572n,0.077200788261995,0.2649794935171121,"[0.75, 0.25, 0.0]","[0.49, 0.43, 0.08]","[3.0, 1.0, 0.0]","[49.0, 43.0, 8.0]"
837n,0.020970628966892807,0.07376083814448826,"[0.5, 0.5, 0.0]","[0.61, 0.37, 0.02]","[2.0, 2.0, 0.0]","[61.0, 37.0, 2.0]"
32754n,0.05814296339311761,0.17161401783521268,"[0.75, 0.25, 0.0]","[0.64, 0.25, 0.11]","[3.0, 1.0, 0.0]","[64.0, 25.0, 11.0]"
34776c,0.0458628855030376,0.19692809488634438,"[0.25, 0.375, 0.375]","[0.1, 0.6, 0.3]","[2.0, 3.0, 3.0]","[10.0, 60.0, 30.0]"
46003n,0.012436688911036971,0.04503468297644871,"[0.6, 0.4, 0.0]","[0.69, 0.3, 0.01]","[3.0, 2.0, 0.0]","[69.0, 30.0, 1.0]"
27335e,0.26058195324193534,1.8375151415646573,"[0.6, 0.0, 0.4]","[0.84, 0.15, 0.01]","[3.0, 0.0, 2.0]","[84.0, 15.0, 1.0]"
54811c,0.025292807712388572,0.10348506338811567,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.17, 0.61, 0.22]","[2.0, 3.0, 2.0]","[17.0, 61.0, 22.0]"
41052n,0.008559442820199223,0.028431856747860966,"[0.75, 0.25, 0.0]","[0.68, 0.31, 0.01]","[3.0, 1.0, 0.0]","[68.0, 31.0, 1.0]"
93357c,0.099969136388615,6.0346538535717835,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.0, 0.47, 0.53]","[1.0, 3.0, 2.0]","[0.0, 47.0, 53.0]"
97926c,0.7412960280881049,3.1844245710522436,"[1.0, 0.0, 0.0]","[0.11, 0.17, 0.72]","[3.0, 0.0, 0.0]","[11.0, 17.0, 72.0]"
96956c,0.26600434663658057,1.2516296568684024,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.07, 0.7, 0.23]","[3.0, 1.0, 2.0]","[7.0, 70.0, 23.0]"
77875e,0.029945728806681636,0.10096791421454523,"[0.75, 0.25, 0.0]","[0.81, 0.15, 0.04]","[3.0, 1.0, 0.0]","[81.0, 15.0, 4.0]"
21957n,0.09190516854059075,0.4184953710075987,"[0.375, 0.375, 0.25]","[0.24, 0.7, 0.06]","[3.0, 3.0, 2.0]","[24.0, 70.0, 6.0]"
50480n,0.02774420706808623,0.09005968295905266,"[0.6, 0.4, 0.0]","[0.67, 0.29, 0.04]","[3.0, 2.0, 0.0]","[67.0, 29.0, 4.0]"
16086n,0.06375671962403287,0.3021285802277901,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1, 0.52, 0.38]","[3.0, 3.0, 3.0]","[10.0, 52.0, 38.0]"
74377e,0.011971587917160749,0.036689473915832535,"[0.75, 0.25, 0.0]","[0.69, 0.29, 0.02]","[3.0, 1.0, 0.0]","[69.0, 29.0, 2.0]"
72721e,0.028770666694431332,0.08763643634837279,"[0.5, 0.5, 0.0]","[0.41, 0.54, 0.05]","[2.0, 2.0, 0.0]","[41.0, 54.0, 5.0]"
70047c,0.06430057688487117,0.20521412297643035,"[0.5, 0.5, 0.0]","[0.33, 0.57, 0.1]","[2.0, 2.0, 0.0]","[33.0, 57.0, 10.0]"
73840n,0.05719581273536892,0.2413889211366888,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.2, 0.7, 0.1]","[3.0, 3.0, 1.0]","[20.0, 70.0, 10.0]"
24163e,0.06876170555832703,0.27395213287004294,"[0.4, 0.6, 0.0]","[0.67, 0.31, 0.02]","[2.0, 3.0, 0.0]","[67.0, 31.0, 2.0]"
140005c,0.16309794079838721,0.7781966742230312,"[0.0, 0.5, 0.5]","[0.05, 0.1, 0.85]","[0.0, 3.0, 3.0]","[5.0, 10.0, 85.0]"
26143n,0.0001918025535082943,0.0007665959511009637,"[0.25, 0.375, 0.375]","[0.24, 0.37, 0.39]","[2.0, 3.0, 3.0]","[24.0, 37.0, 39.0]"
100349e,0.006668604249579123,0.02119238850883385,"[0.6, 0.4, 0.0]","[0.64, 0.35, 0.01]","[3.0, 2.0, 0.0]","[64.0, 35.0, 1.0]"
131623c,0.15257403292019606,0.9704013484983447,"[0.375, 0.25, 0.375]","[0.03, 0.4, 0.57]","[3.0, 2.0, 3.0]","[3.0, 40.0, 57.0]"
62273n,0.10074748226673955,0.5053518427766182,"[0.25, 0.375, 0.375]","[0.46, 0.46, 0.08]","[2.0, 3.0, 3.0]","[46.0, 46.0, 8.0]"
15537n,0.07579388535143959,0.2714392709882935,"[0.5, 0.5, 0.0]","[0.66, 0.26, 0.08]","[3.0, 3.0, 0.0]","[66.0, 26.0, 8.0]"
134217e,0.04345933955527178,0.1296649123074707,"[0.6, 0.4, 0.0]","[0.5, 0.42, 0.08]","[3.0, 2.0, 0.0]","[50.0, 42.0, 8.0]"
67610c,0.033093869984325376,0.148818240399578,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.48, 0.12, 0.4]","[3.0, 2.0, 2.0]","[48.0, 12.0, 40.0]"
85428e,0.11742494885756576,0.6803529964016548,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.78, 0.18, 0.04]","[3.0, 1.0, 2.0]","[78.0, 18.0, 4.0]"
119768n,0.07143110061008809,0.49121022980307694,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.49, 0.5, 0.01]","[2.0, 3.0, 1.0]","[49.0, 50.0, 1.0]"
127809n,0.07374906125909457,0.35942457451271015,"[0.75, 0.25, 0.0]","[0.92, 0.05, 0.03]","[3.0, 1.0, 0.0]","[92.0, 5.0, 3.0]"
49807n,0.12781665138193637,0.6604362865802449,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.28, 0.67, 0.05]","[2.0, 2.0, 2.0]","[28.0, 67.0, 5.0]"
117089n,0.14090557395031011,0.5660557676667016,"[0.75, 0.25, 0.0]","[0.32, 0.67, 0.01]","[3.0, 1.0, 0.0]","[32.0, 67.0, 1.0]"
105196n,0.011571537693325425,0.04070794377586546,"[0.4, 0.6, 0.0]","[0.49, 0.5, 0.01]","[2.0, 3.0, 0.0]","[49.0, 50.0, 1.0]"
82830n,0.052168417727057485,0.20864476059183074,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.2, 0.2]","[3.0, 3.0, 3.0]","[60.0, 20.0, 20.0]"
122062n,0.018662812762969185,0.0702537272702682,"[0.5, 0.5, 0.0]","[0.36, 0.63, 0.01]","[3.0, 3.0, 0.0]","[36.0, 63.0, 1.0]"
118460n,0.13184072559510335,0.39592867625918177,"[1.0, 0.0, 0.0]","[0.76, 0.22, 0.02]","[2.0, 0.0, 0.0]","[76.0, 22.0, 2.0]"
100792c,0.13414869906452284,0.8203826678667193,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.59, 0.38]","[3.0, 3.0, 3.0]","[3.0, 59.0, 38.0]"
32889n,0.12493639394381537,0.588787089515914,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.1, 0.62, 0.28]","[3.0, 2.0, 2.0]","[10.0, 62.0, 28.0]"
131261n,0.0487399551518066,0.1660762564145009,"[0.75, 0.25, 0.0]","[0.55, 0.4, 0.05]","[3.0, 1.0, 0.0]","[55.0, 40.0, 5.0]"
98445c,0.18337261867280022,0.9284791592360742,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.79, 0.17]","[3.0, 3.0, 3.0]","[4.0, 79.0, 17.0]"
38527n,0.07575637722784209,0.22599139673150037,"[0.4, 0.6, 0.0]","[0.39, 0.47, 0.14]","[2.0, 3.0, 0.0]","[39.0, 47.0, 14.0]"
36811c,0.013412338385505485,0.0583404725619924,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.07, 0.4, 0.53]","[1.0, 3.0, 3.0]","[7.0, 40.0, 53.0]"
52278e,0.25008511577010045,1.301848590527754,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.88, 0.11, 0.01]","[2.0, 3.0, 1.0]","[88.0, 11.0, 1.0]"
98844n,0.015809718945473037,0.06258897150269235,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.2, 0.38, 0.42]","[2.0, 3.0, 2.0]","[20.0, 38.0, 42.0]"
46820e,0.01068250287786584,0.04276922791193226,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.34, 0.55, 0.11]","[3.0, 3.0, 1.0]","[34.0, 55.0, 11.0]"
133274n,0.013590548294713055,0.05664671349470757,"[0.2727272727272727, 0.36363636363636365, 0.36363636363636365]","[0.17, 0.36, 0.47]","[3.0, 4.0, 4.0]","[17.0, 36.0, 47.0]"
14459n,0.03570556020051365,0.12302661392074445,"[0.5, 0.5, 0.0]","[0.34, 0.62, 0.04]","[3.0, 3.0, 0.0]","[34.0, 62.0, 4.0]"
93955n,0.14310421259043765,0.7712135606976496,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.73, 0.26, 0.01]","[2.0, 3.0, 1.0]","[73.0, 26.0, 1.0]"
123891c,0.05166030620964414,0.2702148881058538,"[0.2, 0.4, 0.4]","[0.04, 0.56, 0.4]","[1.0, 2.0, 2.0]","[4.0, 56.0, 40.0]"
135898c,0.09132406540359798,0.4122841234145354,"[0.4, 0.2, 0.4]","[0.12, 0.44, 0.44]","[2.0, 1.0, 2.0]","[12.0, 44.0, 44.0]"
9393n,0.08739534987720704,0.3859224699231401,"[0.25, 0.375, 0.375]","[0.07, 0.7, 0.23]","[2.0, 3.0, 3.0]","[7.0, 70.0, 23.0]"
83248c,0.07145071947365045,0.3174592859275548,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.29, 0.6]","[2.0, 2.0, 2.0]","[11.0, 29.0, 60.0]"
23583e,0.08120086264406189,0.24990491004185864,"[0.0, 0.5, 0.5]","[0.14, 0.34, 0.52]","[0.0, 3.0, 3.0]","[14.0, 34.0, 52.0]"
142604e,0.04899741899412771,0.21531626061557724,"[0.5714285714285714, 0.42857142857142855, 0.0]","[0.81, 0.19, 0.0]","[4.0, 3.0, 0.0]","[81.0, 19.0, 0.0]"
43094c,0.005036432312500465,0.01457317279653861,"[0.0, 0.5, 0.5]","[0.01, 0.5, 0.49]","[0.0, 3.0, 3.0]","[1.0, 50.0, 49.0]"
45605n,0.12196986134652252,0.7953994991945275,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.5, 0.48, 0.02]","[2.0, 3.0, 2.0]","[50.0, 48.0, 2.0]"
32754e,0.09171613847850461,0.3979296415744401,"[0.5, 0.5, 0.0]","[0.8, 0.18, 0.02]","[3.0, 3.0, 0.0]","[80.0, 18.0, 2.0]"
46198c,0.03225888622409207,0.17192041917012924,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.03, 0.45, 0.52]","[1.0, 3.0, 3.0]","[3.0, 45.0, 52.0]"
2133n,0.11214805680211673,0.48136512827867434,"[0.25, 0.375, 0.375]","[0.1, 0.14, 0.76]","[2.0, 3.0, 3.0]","[10.0, 14.0, 76.0]"
