uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
63218n,0.17083123484589116,0.9529010815729448,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.74, 0.03]","[0.0, 0.0, 0.0]","[23.0, 74.0, 3.0]"
64123c,0.3023410725176546,1.2351507868756835,"[0.0, 0.8571428571428571, 0.14285714285714285]","[0.02, 0.24, 0.74]","[0.0, 6.0, 1.0]","[2.0, 24.0, 74.0]"
69975n,0.48494410051419495,2.044095649220794,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.08, 0.59, 0.33]","[2.0, 0.0, 1.0]","[8.0, 59.0, 33.0]"
32754e,0.2094111437701393,1.2282759902577054,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.8, 0.18, 0.02]","[0.0, 0.0, 0.0]","[80.0, 18.0, 2.0]"
96946n,0.14406499878168005,0.43440282407254993,"[1.0, 0.0, 0.0]","[0.74, 0.21, 0.05]","[7.0, 0.0, 0.0]","[74.0, 21.0, 5.0]"
102817c,0.011326222598419202,0.046463838383595496,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.34, 0.43]","[0.0, 0.0, 0.0]","[23.0, 34.0, 43.0]"
49611e,0.12810909974385218,0.799808583978298,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.45, 0.52, 0.03]","[0.0, 0.0, 0.0]","[45.0, 52.0, 3.0]"
9393n,0.12224271160237016,0.5721603906967705,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.7, 0.23]","[0.0, 0.0, 0.0]","[7.0, 70.0, 23.0]"
128160n,0.15961292179899758,0.7256777768732571,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.78, 0.15, 0.07]","[0.0, 0.0, 0.0]","[78.0, 15.0, 7.0]"
14280n,0.11156978194328221,0.561609323605987,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.06, 0.64, 0.3]","[0.0, 0.0, 0.0]","[6.0, 64.0, 30.0]"
136360e,0.25915108533394215,1.6833255313962012,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.86, 0.13, 0.01]","[0.0, 0.0, 0.0]","[86.0, 13.0, 1.0]"
15100e,0.2964606501252138,12.78385596559675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.12, 0.0]","[0.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
110061n,0.19701125792601615,1.4288055966712148,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.26, 0.73, 0.01]","[0.0, 0.0, 0.0]","[26.0, 73.0, 1.0]"
142643c,0.0022489845022140827,0.009069251661322011,"[0.2222222222222222, 0.2222222222222222, 0.5555555555555556]","[0.2, 0.19, 0.61]","[2.0, 2.0, 5.0]","[20.0, 19.0, 61.0]"
13387e,0.17086553404473814,1.08001437603383,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.7, 0.28, 0.02]","[0.0, 0.0, 0.0]","[70.0, 28.0, 2.0]"
30171n,0.09756096273794258,0.5121453769751784,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.38, 0.06]","[0.0, 0.0, 0.0]","[56.0, 38.0, 6.0]"
36715e,0.19133732623657213,1.1564406450075413,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.76, 0.22, 0.02]","[0.0, 0.0, 0.0]","[76.0, 22.0, 2.0]"
108624c,0.05452755743592394,0.25678105802089524,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.47, 0.11, 0.42]","[0.0, 0.0, 0.0]","[47.0, 11.0, 42.0]"
76020e,0.07380424507879542,0.21759143500158618,"[1.0, 0.0, 0.0]","[0.86, 0.02, 0.12]","[3.0, 0.0, 0.0]","[86.0, 2.0, 12.0]"
26495e,0.28378760088347466,1.2524927092113196,"[0.3, 0.0, 0.7]","[0.71, 0.15, 0.14]","[3.0, 0.0, 7.0]","[71.0, 15.0, 14.0]"
19c,0.08625537121752201,0.41654796614409756,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.08, 0.59, 0.33]","[0.0, 0.0, 0.0]","[8.0, 59.0, 33.0]"
144753e,0.15317298193471177,1.0175199184250636,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.62, 0.36, 0.02]","[0.0, 0.0, 0.0]","[62.0, 36.0, 2.0]"
50484c,0.07514970321577677,0.3572796090317962,"[0.3076923076923077, 0.3076923076923077, 0.38461538461538464]","[0.08, 0.28, 0.64]","[4.0, 4.0, 5.0]","[8.0, 28.0, 64.0]"
40486n,0.16232557822338226,1.3072174990722036,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.52, 0.47, 0.01]","[0.0, 0.0, 0.0]","[52.0, 47.0, 1.0]"
127290n,0.12224271160237016,0.5721603906967705,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.7, 0.07]","[0.0, 0.0, 0.0]","[23.0, 70.0, 7.0]"
70711c,0.011722640381696597,0.0491312800639751,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.22, 0.38, 0.4]","[0.0, 0.0, 0.0]","[22.0, 38.0, 40.0]"
38475c,0.15867665546733245,1.0366397115724617,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.65, 0.33]","[0.0, 0.0, 0.0]","[2.0, 65.0, 33.0]"
84781c,0.06045088661735304,0.27769297647018243,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.54, 0.35]","[0.0, 0.0, 0.0]","[11.0, 54.0, 35.0]"
18428n,0.21460477355739122,1.2497894076558569,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.81, 0.17, 0.02]","[0.0, 0.0, 0.0]","[81.0, 17.0, 2.0]"
80109n,0.023260569963919855,0.09181234489750945,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.51, 0.25, 0.24]","[0.0, 0.0, 0.0]","[51.0, 25.0, 24.0]"
71251n,0.21555782509150787,0.6665762662361991,"[1.0, 0.0, 0.0]","[0.63, 0.37, 0.0]","[4.0, 0.0, 0.0]","[63.0, 37.0, 0.0]"
133274n,0.02826372208665558,0.12156812426297689,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.17, 0.36, 0.47]","[0.0, 0.0, 0.0]","[17.0, 36.0, 47.0]"
1735n,0.02008275675983778,0.08173494442436802,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.21, 0.31, 0.48]","[0.0, 0.0, 0.0]","[21.0, 31.0, 48.0]"
84781e,0.06061193608865216,0.2682107472947076,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.57, 0.31, 0.12]","[0.0, 0.0, 0.0]","[57.0, 31.0, 12.0]"
53619c,0.10393986697648948,0.5037817166550693,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.29, 0.64]","[0.0, 0.0, 0.0]","[7.0, 29.0, 64.0]"
98739n,0.12600631232134651,0.5867158023167287,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.71, 0.22, 0.07]","[0.0, 0.0, 0.0]","[71.0, 22.0, 7.0]"
80930n,0.11470707394003694,0.670800876278818,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.45, 0.51, 0.04]","[0.0, 0.0, 0.0]","[45.0, 51.0, 4.0]"
144408n,0.0166107645204257,0.07059958293073293,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.2, 0.39, 0.41]","[0.0, 0.0, 0.0]","[20.0, 39.0, 41.0]"
32889n,0.08105893208895637,0.36440057994107355,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1, 0.62, 0.28]","[0.0, 0.0, 0.0]","[10.0, 62.0, 28.0]"
105179c,0.08328497350330245,0.43083684934743677,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.45, 0.48]","[0.0, 0.0, 0.0]","[7.0, 45.0, 48.0]"
139836n,0.20616715833035587,12.42136835184796,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.66, 0.34, 0.0]","[0.0, 0.0, 0.0]","[66.0, 34.0, 0.0]"
10119e,0.23645279766002802,0.7369655940927488,"[1.0, 0.0, 0.0]","[0.6, 0.37, 0.03]","[6.0, 0.0, 0.0]","[60.0, 37.0, 3.0]"
131623c,0.1317870248014995,0.8123001524511706,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.4, 0.57]","[0.0, 0.0, 0.0]","[3.0, 40.0, 57.0]"
145047e,0.17651963187933067,1.355616804252121,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34, 0.65, 0.01]","[0.0, 0.0, 0.0]","[34.0, 65.0, 1.0]"
83247e,0.12173415064555108,0.6948615507155801,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.59, 0.37, 0.04]","[0.0, 0.0, 0.0]","[59.0, 37.0, 4.0]"
65199n,0.10387042437642068,0.5760161664711125,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.52, 0.05]","[0.0, 0.0, 0.0]","[43.0, 52.0, 5.0]"
140005c,0.20792710672125725,1.0135015982771503,"[0.0, 0.5714285714285714, 0.42857142857142855]","[0.05, 0.1, 0.85]","[0.0, 4.0, 3.0]","[5.0, 10.0, 85.0]"
13760n,0.13869464341419027,0.8360797463578924,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.35, 0.62, 0.03]","[0.0, 0.0, 0.0]","[35.0, 62.0, 3.0]"
97520e,0.16810427761101968,1.0700585383994596,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.69, 0.29, 0.02]","[0.0, 0.0, 0.0]","[69.0, 29.0, 2.0]"
112547n,0.31925145895127793,1.0291463455850511,"[1.0, 0.0, 0.0]","[0.49, 0.47, 0.04]","[6.0, 0.0, 0.0]","[49.0, 47.0, 4.0]"
11534n,0.3521609513007118,1.1520030933703278,"[0.0, 1.0, 0.0]","[0.51, 0.45, 0.04]","[0.0, 1.0, 0.0]","[51.0, 45.0, 4.0]"
143789n,0.24411312109062722,1.1959888105170287,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.07, 0.05]","[0.0, 0.0, 0.0]","[88.0, 7.0, 5.0]"
78105e,0.2297370192724201,1.555635354235562,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.81, 0.18, 0.01]","[0.0, 0.0, 0.0]","[81.0, 18.0, 1.0]"
138530e,0.014983067181589193,0.06272462941228357,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.36, 0.21]","[0.0, 0.0, 0.0]","[43.0, 36.0, 21.0]"
129185n,0.1458021876539183,0.9923362407560367,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.42, 0.02]","[0.0, 0.0, 0.0]","[56.0, 42.0, 2.0]"
28456n,0.18300759508391978,1.3783406384659447,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.68, 0.31]","[0.0, 0.0, 0.0]","[1.0, 68.0, 31.0]"
45774c,0.10928580718179283,0.5534141108465779,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.06, 0.63, 0.31]","[0.0, 0.0, 0.0]","[6.0, 63.0, 31.0]"
86429n,0.1831925466886111,1.0010013102740336,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.77, 0.2]","[0.0, 0.0, 0.0]","[3.0, 77.0, 20.0]"
91650n,0.035915901088899256,0.10469737859692899,"[1.0, 0.0, 0.0]","[0.93, 0.05, 0.02]","[1.0, 0.0, 0.0]","[93.0, 5.0, 2.0]"
111680e,0.2888918473951487,1.6205105016125476,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.91, 0.07, 0.02]","[0.0, 0.0, 0.0]","[91.0, 7.0, 2.0]"
8487n,0.0972981783436251,0.45644204836491764,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.64, 0.28, 0.08]","[0.0, 0.0, 0.0]","[64.0, 28.0, 8.0]"
129601n,0.19139448665191539,12.371150903304008,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.53, 0.47]","[0.0, 0.0, 0.0]","[0.0, 53.0, 47.0]"
3545n,0.05497737886468973,0.26878173080259804,"[0.14285714285714285, 0.5714285714285714, 0.2857142857142857]","[0.15, 0.77, 0.08]","[1.0, 4.0, 2.0]","[15.0, 77.0, 8.0]"
23280n,0.12895613750606597,0.6258243495866419,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.24, 0.7, 0.06]","[0.0, 0.0, 0.0]","[24.0, 70.0, 6.0]"
77299n,0.06729039132991671,0.33044700444176367,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.46, 0.45, 0.09]","[0.0, 0.0, 0.0]","[46.0, 45.0, 9.0]"
54458n,0.2549195579421332,12.602728166607717,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.81, 0.19, 0.0]","[0.0, 0.0, 0.0]","[81.0, 19.0, 0.0]"
123891c,0.1181296902539424,0.6824660167308715,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.56, 0.4]","[0.0, 0.0, 0.0]","[4.0, 56.0, 40.0]"
11362e,0.11390636976580854,0.3400754415245253,"[1.0, 0.0, 0.0]","[0.79, 0.14, 0.07]","[1.0, 0.0, 0.0]","[79.0, 14.0, 7.0]"
76037n,0.055503603227859084,0.26020383650549905,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.49, 0.4]","[0.0, 0.0, 0.0]","[11.0, 49.0, 40.0]"
2133n,0.1388181093480777,0.599823512254635,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1, 0.14, 0.76]","[0.0, 0.0, 0.0]","[10.0, 14.0, 76.0]"
74768e,0.06522159901804628,0.29478647811804953,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.57, 0.32, 0.11]","[0.0, 0.0, 0.0]","[57.0, 32.0, 11.0]"
65879c,0.1746112002253023,0.8830454968627753,"[0.2222222222222222, 0.3333333333333333, 0.4444444444444444]","[0.03, 0.08, 0.89]","[2.0, 3.0, 4.0]","[3.0, 8.0, 89.0]"
28306c,0.09458892865939195,0.39111294902340465,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.17, 0.69]","[0.0, 0.0, 0.0]","[14.0, 17.0, 69.0]"
