uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
86331e,0.09130503043715799,0.44902249956487406,"[0.6, 0.4, 0.0]","[0.9, 0.1, 0.0]","[3.0, 2.0, 0.0]","[90, 10, 0]"
60732n,0.06123806506636709,0.3509484569148447,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.7, 0.28, 0.02]","[3.0, 2.0, 1.0]","[70, 28, 2]"
124037n,0.1756259088173849,0.5353317329232496,"[1.0, 0.0, 0.0]","[0.69, 0.27, 0.04]","[2.0, 0.0, 0.0]","[69, 27, 4]"
137319n,0.10220681824533452,0.3040061868194571,"[1.0, 0.0, 0.0]","[0.81, 0.18, 0.01]","[3.0, 0.0, 0.0]","[81, 18, 1]"
101525c,0.1915398078509039,12.3716136013474,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.0, 0.72, 0.28]","[2.0, 3.0, 1.0]","[0, 72, 28]"
130869n,0.6278468701382862,2.947697478315137,"[0.0, 0.5, 0.5]","[0.77, 0.21, 0.02]","[0.0, 2.0, 2.0]","[77, 21, 2]"
61216c,0.13831391058325307,0.4942521805429006,"[0.0, 0.5, 0.5]","[0.17, 0.2, 0.63]","[0.0, 3.0, 3.0]","[17, 20, 63]"
32754e,0.051204685296308707,0.21177873777582867,"[0.6, 0.4, 0.0]","[0.8, 0.18, 0.02]","[3.0, 2.0, 0.0]","[80, 18, 2]"
88605n,0.015542108440599368,0.04547184020345185,"[0.6, 0.4, 0.0]","[0.56, 0.41, 0.03]","[3.0, 2.0, 0.0]","[56, 41, 3]"
112402c,0.032176040146161065,0.13981322494002177,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.43, 0.44, 0.13]","[2.0, 3.0, 2.0]","[43, 44, 13]"
138285n,0.005786038514065901,0.01763025510185934,"[0.75, 0.25, 0.0]","[0.77, 0.22, 0.01]","[3.0, 1.0, 0.0]","[77, 22, 1]"
134655c,0.12581000123144664,0.3770696490064243,"[0.0, 0.0, 1.0]","[0.08, 0.15, 0.77]","[0.0, 0.0, 2.0]","[8, 15, 77]"
1073c,0.20171119977224802,1.0478819364652505,"[0.4, 0.6, 0.0]","[0.04, 0.83, 0.13]","[2.0, 3.0, 0.0]","[4, 83, 13]"
95186n,0.02996082478762267,0.11518199446475026,"[0.4, 0.6, 0.0]","[0.58, 0.41, 0.01]","[2.0, 3.0, 0.0]","[58, 41, 1]"
105179c,0.045381935532157094,0.14380873719767368,"[0.0, 0.6, 0.4]","[0.07, 0.45, 0.48]","[0.0, 3.0, 2.0]","[7, 45, 48]"
91709c,0.6230646394962768,2.3959286762503322,"[1.0, 0.0, 0.0]","[0.19, 0.49, 0.32]","[3.0, 0.0, 0.0]","[19, 49, 32]"
32754n,0.20873545110053363,0.6438561897000153,"[1.0, 0.0, 0.0]","[0.64, 0.25, 0.11]","[3.0, 0.0, 0.0]","[64, 25, 11]"
133005n,0.10360722867057011,0.4729758915698656,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.08, 0.49, 0.43]","[2.0, 3.0, 1.0]","[8, 49, 43]"
26495e,0.13614103251976697,0.5679315008883665,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.71, 0.15, 0.14]","[2.0, 3.0, 2.0]","[71, 15, 14]"
14459n,0.06352865219856475,0.2387493663794787,"[0.6, 0.4, 0.0]","[0.34, 0.62, 0.04]","[3.0, 2.0, 0.0]","[34, 62, 4]"
12562n,0.26248841467847855,1.1307136695028086,"[0.6, 0.0, 0.4]","[0.65, 0.3, 0.05]","[3.0, 0.0, 2.0]","[65, 30, 5]"
23583e,0.006883378894516293,0.02774589687348701,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.14, 0.34, 0.52]","[1.0, 3.0, 3.0]","[14, 34, 52]"
17753n,0.25014532760582275,9.620750507812058,"[0.375, 0.375, 0.25]","[0.88, 0.12, 0.0]","[3.0, 3.0, 2.0]","[88, 12, 0]"
76947n,0.05728638074788147,0.22317610909915378,"[0.5, 0.25, 0.25]","[0.34, 0.52, 0.14]","[2.0, 1.0, 1.0]","[34, 52, 14]"
82830n,0.07727294408237159,0.3124249586460983,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.6, 0.2, 0.2]","[2.0, 3.0, 2.0]","[60, 20, 20]"
129185n,0.03117990986807909,0.11457317279536193,"[0.4, 0.6, 0.0]","[0.56, 0.42, 0.02]","[2.0, 3.0, 0.0]","[56, 42, 2]"
98561e,0.19817334873748862,12.39497654435553,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.84, 0.16, 0.0]","[3.0, 1.0, 2.0]","[84, 16, 0]"
16989c,0.2374372276401561,0.7567634492089976,"[0.0, 0.5714285714285714, 0.42857142857142855]","[0.39, 0.42, 0.19]","[0.0, 4.0, 3.0]","[39, 42, 19]"
133597n,0.13380734598169866,0.5235491657417839,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.32, 0.52, 0.16]","[3.0, 1.0, 3.0]","[32, 52, 16]"
58954c,0.28032208413642484,0.8889686875374665,"[0.0, 0.0, 1.0]","[0.03, 0.43, 0.54]","[0.0, 0.0, 3.0]","[3, 43, 54]"
17660e,0.22245044877074757,0.6896598793150466,"[1.0, 0.0, 0.0]","[0.62, 0.36, 0.02]","[3.0, 0.0, 0.0]","[62, 36, 2]"
16086n,0.06375671962403287,0.3021285802277901,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1, 0.52, 0.38]","[3.0, 3.0, 3.0]","[10, 52, 38]"
7856c,0.09729817834362514,0.45644204836491764,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.08, 0.64, 0.28]","[3.0, 3.0, 3.0]","[8, 64, 28]"
28601n,0.11983220668354519,0.3584539708415971,"[1.0, 0.0, 0.0]","[0.78, 0.21, 0.01]","[3.0, 0.0, 0.0]","[78, 21, 1]"
56163c,0.15019483812121856,1.0072876526841053,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.38, 0.6]","[2.0, 2.0, 2.0]","[2, 38, 60]"
46059c,0.27685563635108884,1.1496331598206728,"[0.0, 0.6, 0.4]","[0.27, 0.12, 0.61]","[0.0, 3.0, 2.0]","[27, 12, 61]"
45774c,0.036091383317169504,0.11106904505807698,"[0.0, 0.75, 0.25]","[0.06, 0.63, 0.31]","[0.0, 3.0, 1.0]","[6, 63, 31]"
67610c,0.03309386998432537,0.148818240399578,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.48, 0.12, 0.4]","[3.0, 2.0, 2.0]","[48, 12, 40]"
103559e,0.0684436118884372,0.20168757626439443,"[0.75, 0.25, 0.0]","[0.64, 0.23, 0.13]","[3.0, 1.0, 0.0]","[64, 23, 13]"
46003n,0.012436688911036928,0.04503468297644871,"[0.6, 0.4, 0.0]","[0.69, 0.3, 0.01]","[3.0, 2.0, 0.0]","[69, 30, 1]"
114458e,0.04531991055253358,0.17113427155064417,"[0.5, 0.5, 0.0]","[0.68, 0.29, 0.03]","[2.0, 2.0, 0.0]","[68, 29, 3]"
79507e,0.033427263971713854,0.14144478812930172,"[0.5454545454545454, 0.45454545454545453, 0.0]","[0.75, 0.25, 0.0]","[6.0, 5.0, 0.0]","[75, 25, 0]"
18428n,0.05576903285647896,0.23401045705414975,"[0.6, 0.4, 0.0]","[0.81, 0.17, 0.02]","[3.0, 2.0, 0.0]","[81, 17, 2]"
31249e,0.13078371402644007,0.6171467424594608,"[0.6, 0.4, 0.0]","[0.86, 0.08, 0.06]","[3.0, 2.0, 0.0]","[86, 8, 6]"
102563n,0.0019812601594034877,0.008074209282573928,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.24, 0.45, 0.31]","[2.0, 3.0, 2.0]","[24, 45, 31]"
98710n,0.029871400779605352,0.102756142351972,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.46, 0.51, 0.03]","[1.0, 2.0, 0.0]","[46, 51, 3]"
53499c,0.10025740289563691,0.4801671352888676,"[0.25, 0.375, 0.375]","[0.23, 0.09, 0.68]","[2.0, 3.0, 3.0]","[23, 9, 68]"
89995c,0.45041375676686296,1.5737345899007988,"[0.0, 0.4, 0.6]","[0.65, 0.19, 0.16]","[0.0, 2.0, 3.0]","[65, 19, 16]"
65066n,0.26128325617359255,1.5570308054567652,"[0.4, 0.2, 0.4]","[0.02, 0.69, 0.29]","[2.0, 1.0, 2.0]","[2, 69, 29]"
142604e,0.048997418994127726,0.21531626061557724,"[0.5714285714285714, 0.42857142857142855, 0.0]","[0.81, 0.19, 0.0]","[4.0, 3.0, 0.0]","[81, 19, 0]"
133274n,0.003671520909706044,0.014629985389268449,"[0.2, 0.4, 0.4]","[0.17, 0.36, 0.47]","[2.0, 4.0, 4.0]","[17, 36, 47]"
84781c,0.06072120350378716,0.2562727262483561,"[0.2857142857142857, 0.2857142857142857, 0.42857142857142855]","[0.11, 0.54, 0.35]","[2.0, 2.0, 3.0]","[11, 54, 35]"
76219n,0.06771780823887476,0.25728658637882207,"[0.5, 0.5, 0.0]","[0.7, 0.25, 0.05]","[2.0, 2.0, 0.0]","[70, 25, 5]"
38156n,0.6936956313574917,2.8365012676355454,"[1.0, 0.0, 0.0]","[0.14, 0.79, 0.07]","[5.0, 0.0, 0.0]","[14, 79, 7]"
23751c,0.030068963468591767,0.13220311399209342,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.16, 0.65, 0.19]","[2.0, 3.0, 1.0]","[16, 65, 19]"
142430c,0.06449137445120855,0.2963166112123678,"[0.4, 0.3, 0.3]","[0.14, 0.4, 0.46]","[4.0, 3.0, 3.0]","[14, 40, 46]"
11303n,0.18867488947488256,0.5777669992444269,"[1.0, 0.0, 0.0]","[0.67, 0.31, 0.02]","[3.0, 0.0, 0.0]","[67, 31, 2]"
80808n,0.024309739895576957,0.10012476914932555,"[0.5, 0.5, 0.0]","[0.68, 0.32, 0.0]","[3.0, 3.0, 0.0]","[68, 32, 0]"
82415n,0.3129848619903665,1.1575223275754676,"[0.25, 0.75, 0.0]","[0.4, 0.22, 0.38]","[1.0, 3.0, 0.0]","[40, 22, 38]"
134217e,0.07388468216785868,0.2516065672533381,"[0.75, 0.25, 0.0]","[0.5, 0.42, 0.08]","[3.0, 1.0, 0.0]","[50, 42, 8]"
130680e,0.09954649401667834,0.5002588106209864,"[0.6, 0.4, 0.0]","[0.91, 0.09, 0.0]","[3.0, 2.0, 0.0]","[91, 9, 0]"
33822e,0.02651387896174709,0.0782590588014176,"[0.75, 0.25, 0.0]","[0.68, 0.27, 0.05]","[3.0, 1.0, 0.0]","[68, 27, 5]"
1735n,0.04586930468784383,0.19358949794663952,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.21, 0.31, 0.48]","[3.0, 2.0, 2.0]","[21, 31, 48]"
133243e,0.10468548035537162,0.4247697543002067,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.22, 0.66, 0.12]","[3.0, 2.0, 2.0]","[22, 66, 12]"
34043c,0.4446461473113542,19.276398509019906,"[0.5, 0.5, 0.0]","[0.0, 0.62, 0.38]","[3.0, 3.0, 0.0]","[0, 62, 38]"
74509n,0.14970157539572446,0.7635980251104592,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.87, 0.04, 0.09]","[2.0, 1.0, 0.0]","[87, 4, 9]"
102857n,0.23645279766002797,0.736965594092092,"[1.0, 0.0, 0.0]","[0.6, 0.35, 0.05]","[3.0, 0.0, 0.0]","[60, 35, 5]"
61818n,0.11818737760946459,0.6258243495854635,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.63, 0.32, 0.05]","[2.0, 2.0, 2.0]","[63, 32, 5]"
70711c,0.011722640381696637,0.0491312800639751,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.22, 0.38, 0.4]","[2.0, 2.0, 2.0]","[22, 38, 40]"
38475c,0.20786115875228223,1.310338317277176,"[0.375, 0.25, 0.375]","[0.02, 0.65, 0.33]","[3.0, 2.0, 3.0]","[2, 65, 33]"
73518n,0.08283378803985719,0.3367794352725494,"[0.0, 0.6, 0.4]","[0.02, 0.28, 0.7]","[0.0, 3.0, 2.0]","[2, 28, 70]"
19578n,0.0757405482568168,0.2867334309052818,"[0.5, 0.5, 0.0]","[0.24, 0.7, 0.06]","[3.0, 3.0, 0.0]","[24, 70, 6]"
80930n,0.03256274847181498,0.10882360069832848,"[0.6, 0.4, 0.0]","[0.45, 0.51, 0.04]","[3.0, 2.0, 0.0]","[45, 51, 4]"
11534n,0.05748903379901851,0.2052957847190028,"[0.75, 0.25, 0.0]","[0.51, 0.45, 0.04]","[3.0, 1.0, 0.0]","[51, 45, 4]"
142643c,0.1560143532084063,0.5545237642329629,"[0.0, 0.5, 0.5]","[0.2, 0.19, 0.61]","[0.0, 3.0, 3.0]","[20, 19, 61]"
73840n,0.10194762069892478,0.4269952038395345,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.2, 0.7, 0.1]","[3.0, 2.0, 1.0]","[20, 70, 10]"
84055n,0.11551934596212583,0.3646458331026655,"[0.0, 0.5, 0.5]","[0.19, 0.52, 0.29]","[0.0, 3.0, 3.0]","[19, 52, 29]"
117177n,0.05624265288082137,0.22701581541260035,"[0.5, 0.5, 0.0]","[0.73, 0.25, 0.02]","[3.0, 3.0, 0.0]","[73, 25, 2]"
26372n,0.3606570499491029,1.1844245710635828,"[1.0, 0.0, 0.0]","[0.44, 0.54, 0.02]","[3.0, 0.0, 0.0]","[44, 54, 2]"
23280n,0.2364303455641096,1.0090256859834483,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.24, 0.7, 0.06]","[3.0, 1.0, 2.0]","[24, 70, 6]"
3545n,0.21801164836757814,1.0104629193851005,"[0.0, 0.5, 0.5]","[0.15, 0.77, 0.08]","[0.0, 3.0, 3.0]","[15, 77, 8]"
105769c,0.049482287882710044,0.15521622798845117,"[0.0, 0.5, 0.5]","[0.08, 0.36, 0.56]","[0.0, 2.0, 2.0]","[8, 36, 56]"
141110n,0.28032208413642484,0.8889686875374665,"[1.0, 0.0, 0.0]","[0.54, 0.43, 0.03]","[3.0, 0.0, 0.0]","[54, 43, 3]"
130928n,0.05748903379901851,0.2052957847190028,"[0.75, 0.25, 0.0]","[0.51, 0.45, 0.04]","[3.0, 1.0, 0.0]","[51, 45, 4]"
49237c,0.033830807982601484,0.1592508348048752,"[0.0, 0.25, 0.75]","[0.0, 0.09, 0.91]","[0.0, 1.0, 3.0]","[0, 9, 91]"
125700e,0.09039974966573694,0.4555037098286606,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.57, 0.36, 0.07]","[2.0, 2.0, 2.0]","[57, 36, 7]"
139836n,0.002787442973216612,0.011283987204821627,"[0.6, 0.4, 0.0]","[0.66, 0.34, 0.0]","[3.0, 2.0, 0.0]","[66, 34, 0]"
144408n,0.12929110507330363,0.4161082082348883,"[0.0, 0.6666666666666666, 0.3333333333333333]","[0.2, 0.39, 0.41]","[0.0, 2.0, 1.0]","[20, 39, 41]"
132516n,0.4117424742166283,2.1465798500023485,"[0.75, 0.25, 0.0]","[0.07, 0.8, 0.13]","[3.0, 1.0, 0.0]","[7, 80, 13]"
15771c,0.5610073517324308,2.0639205213409695,"[0.5, 0.5, 0.0]","[0.11, 0.13, 0.76]","[2.0, 2.0, 0.0]","[11, 13, 76]"
85279n,0.13042183542660973,0.5655878508069587,"[0.6, 0.4, 0.0]","[0.2, 0.78, 0.02]","[3.0, 2.0, 0.0]","[20, 78, 2]"
73191n,0.026786364795424983,0.07947805624662693,"[0.6, 0.4, 0.0]","[0.61, 0.34, 0.05]","[3.0, 2.0, 0.0]","[61, 34, 5]"
73444n,0.015542108440599368,0.04547184020345185,"[0.6, 0.4, 0.0]","[0.56, 0.41, 0.03]","[3.0, 2.0, 0.0]","[56, 41, 3]"
44747n,0.17562590881738496,0.5353317329236122,"[0.0, 1.0, 0.0]","[0.03, 0.69, 0.28]","[0.0, 3.0, 0.0]","[3, 69, 28]"
19c,0.055331003130851736,0.18033760537819554,"[0.0, 0.5, 0.5]","[0.08, 0.59, 0.33]","[0.0, 3.0, 3.0]","[8, 59, 33]"
45306n,0.5570761195570111,2.690410891900953,"[0.5, 0.0, 0.5]","[0.02, 0.68, 0.3]","[3.0, 0.0, 3.0]","[2, 68, 30]"
58357c,0.22939842681444356,1.1498731513620892,"[0.375, 0.25, 0.375]","[0.04, 0.76, 0.2]","[3.0, 2.0, 3.0]","[4, 76, 20]"
11971n,0.07145678800626855,0.39762631401867865,"[0.375, 0.375, 0.25]","[0.52, 0.44, 0.04]","[3.0, 3.0, 2.0]","[52, 44, 4]"
77299n,0.052750005450298905,0.16202718311752384,"[0.6, 0.4, 0.0]","[0.46, 0.45, 0.09]","[3.0, 2.0, 0.0]","[46, 45, 9]"
11362e,0.09147736660704175,0.3676951775535113,"[0.6, 0.4, 0.0]","[0.79, 0.14, 0.07]","[3.0, 2.0, 0.0]","[79, 14, 7]"
20181n,0.1616347299362644,1.0010141206367467,"[0.375, 0.375, 0.25]","[0.03, 0.7, 0.27]","[3.0, 3.0, 2.0]","[3, 70, 27]"
103364n,0.13792538097002996,0.4150374992077545,"[1.0, 0.0, 0.0]","[0.75, 0.24, 0.01]","[3.0, 0.0, 0.0]","[75, 24, 1]"
38477c,0.45686198558855123,1.9254880410242625,"[0.25, 0.75, 0.0]","[0.01, 0.37, 0.62]","[1.0, 3.0, 0.0]","[1, 37, 62]"
50484c,0.06890361054524723,0.2401787287093656,"[0.0, 0.5, 0.5]","[0.08, 0.28, 0.64]","[0.0, 3.0, 3.0]","[8, 28, 64]"
6105e,0.020715328102054897,0.0606301363993233,"[0.75, 0.25, 0.0]","[0.74, 0.22, 0.04]","[3.0, 1.0, 0.0]","[74, 22, 4]"
108027n,0.11560508396273002,0.5650581222088115,"[0.25, 0.375, 0.375]","[0.04, 0.73, 0.23]","[2.0, 3.0, 3.0]","[4, 73, 23]"
9557e,0.0017522808280873163,0.006951456904426721,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.46, 0.38, 0.16]","[3.0, 2.0, 1.0]","[46, 38, 16]"
19668c,0.11541419154585482,0.5316836404367972,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.11, 0.38, 0.51]","[3.0, 1.0, 3.0]","[11, 38, 51]"
83247e,0.0334600226328695,0.17356895952104007,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.59, 0.37, 0.04]","[3.0, 2.0, 1.0]","[59, 37, 4]"
9393n,0.08396645440833968,0.3174337032370619,"[0.0, 0.5, 0.5]","[0.07, 0.7, 0.23]","[0.0, 3.0, 3.0]","[7, 70, 23]"
57454c,0.24868739066108164,14.091943428196792,"[0.375, 0.25, 0.375]","[0.0, 0.63, 0.37]","[3.0, 2.0, 3.0]","[0, 63, 37]"
23901e,0.06817219367796341,0.28644224065310786,"[0.4, 0.4, 0.2]","[0.7, 0.22, 0.08]","[2.0, 2.0, 1.0]","[70, 22, 8]"
111693e,0.029204056561924156,0.11500314410985518,"[0.25, 0.375, 0.375]","[0.43, 0.33, 0.24]","[2.0, 3.0, 3.0]","[43, 33, 24]"
87332c,0.030489173620878645,0.10607844227746441,"[0.0, 0.6, 0.4]","[0.03, 0.44, 0.53]","[0.0, 3.0, 2.0]","[3, 44, 53]"
21340n,0.310403065925181,1.7228217692268561,"[0.6, 0.4, 0.0]","[0.05, 0.84, 0.11]","[3.0, 2.0, 0.0]","[5, 84, 11]"
19921n,0.1981859078352279,0.9395831644846426,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.83, 0.15, 0.02]","[2.0, 3.0, 1.0]","[83, 15, 2]"
83900e,0.034821596680891534,0.15111322739827782,"[0.4, 0.4, 0.2]","[0.59, 0.33, 0.08]","[2.0, 2.0, 1.0]","[59, 33, 8]"
72721e,0.028770666694431332,0.08763643634837279,"[0.5, 0.5, 0.0]","[0.41, 0.54, 0.05]","[2.0, 2.0, 0.0]","[41, 54, 5]"
131623c,0.20234898128658008,1.2556854626700185,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.03, 0.4, 0.57]","[3.0, 1.0, 3.0]","[3, 40, 57]"
54458n,0.0787874562372778,0.34996743160951765,"[0.5, 0.5, 0.0]","[0.81, 0.19, 0.0]","[2.0, 2.0, 0.0]","[81, 19, 0]"
63218n,0.08112094954067275,0.36875363036311526,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.23, 0.74, 0.03]","[3.0, 3.0, 1.0]","[23, 74, 3]"
91650n,0.161962509409597,1.0327878149273912,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.93, 0.05, 0.02]","[2.0, 0.0, 1.0]","[93, 5, 2]"
24163e,0.03516578967611715,0.13371343931793087,"[0.5, 0.5, 0.0]","[0.67, 0.31, 0.02]","[2.0, 2.0, 0.0]","[67, 31, 2]"
42388e,0.0787874562372778,0.34996743160951765,"[0.5, 0.5, 0.0]","[0.81, 0.19, 0.0]","[2.0, 2.0, 0.0]","[81, 19, 0]"
112349c,0.17672009763696536,0.6552162279856972,"[0.0, 0.5, 0.5]","[0.21, 0.16, 0.63]","[0.0, 3.0, 3.0]","[21, 16, 63]"
38527n,0.10486077871048802,0.35042925921550433,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.39, 0.47, 0.14]","[2.0, 1.0, 0.0]","[39, 47, 14]"
15537n,0.042144089760546635,0.12417254622524602,"[0.75, 0.25, 0.0]","[0.66, 0.26, 0.08]","[3.0, 1.0, 0.0]","[66, 26, 8]"
126486n,0.00561899771997436,0.02191264263258881,"[0.75, 0.25, 0.0]","[0.67, 0.33, 0.0]","[3.0, 1.0, 0.0]","[67, 33, 0]"
121910e,0.04661988863772168,0.19786011982084162,"[0.4, 0.2, 0.4]","[0.19, 0.18, 0.63]","[2.0, 1.0, 2.0]","[19, 18, 63]"
83657c,0.06251456681063203,0.2840770741182528,"[0.2, 0.6, 0.2]","[0.05, 0.54, 0.41]","[1.0, 3.0, 1.0]","[5, 54, 41]"
21957n,0.11737619367166283,0.4702148880725403,"[0.6, 0.4, 0.0]","[0.24, 0.7, 0.06]","[3.0, 2.0, 0.0]","[24, 70, 6]"
118999n,0.010672818174929764,0.03154585011198746,"[0.75, 0.25, 0.0]","[0.71, 0.27, 0.02]","[3.0, 1.0, 0.0]","[71, 27, 2]"
77654e,0.06222931419400534,0.27712081890638796,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.87, 0.11, 0.02]","[2.0, 1.0, 0.0]","[87, 11, 2]"
77875e,0.10220681824533452,0.3040061868177201,"[1.0, 0.0, 0.0]","[0.81, 0.15, 0.04]","[3.0, 0.0, 0.0]","[81, 15, 4]"
123891c,0.025241357774114778,0.07921468126697438,"[0.0, 0.5, 0.5]","[0.04, 0.56, 0.4]","[0.0, 2.0, 2.0]","[4, 56, 40]"
50480n,0.022696075322186912,0.06851592365512559,"[0.75, 0.25, 0.0]","[0.67, 0.29, 0.04]","[3.0, 1.0, 0.0]","[67, 29, 4]"
115247c,0.0727844219914935,0.4023762184572315,"[0.25, 0.375, 0.375]","[0.04, 0.42, 0.54]","[2.0, 3.0, 3.0]","[4, 42, 54]"
127410n,0.12219643433641911,0.53900563038322,"[0.25, 0.375, 0.375]","[0.12, 0.11, 0.77]","[2.0, 3.0, 3.0]","[12, 11, 77]"
123751n,0.17580682996713967,0.7787222951382069,"[0.6, 0.0, 0.4]","[0.78, 0.15, 0.07]","[3.0, 0.0, 2.0]","[78, 15, 7]"
76037n,0.3374638442890963,1.3513626864490462,"[0.6, 0.4, 0.0]","[0.11, 0.49, 0.4]","[3.0, 2.0, 0.0]","[11, 49, 40]"
7449e,0.02172241876967159,0.06480015416556455,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.68, 0.28, 0.04]","[2.0, 1.0, 0.0]","[68, 28, 4]"
65879c,0.17715093753757574,0.9059894742515915,"[0.0, 0.5, 0.5]","[0.03, 0.08, 0.89]","[0.0, 3.0, 3.0]","[3, 8, 89]"
48454c,0.11372897752813886,0.3688533741903862,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.4, 0.43, 0.17]","[2.0, 1.0, 0.0]","[40, 43, 17]"
51353c,0.4084679522524571,1.5016396268968402,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.15, 0.29, 0.56]","[2.0, 1.0, 0.0]","[15, 29, 56]"
3476n,0.4829364569902981,1.689659879310813,"[1.0, 0.0, 0.0]","[0.31, 0.6, 0.09]","[3.0, 0.0, 0.0]","[31, 60, 9]"
143789n,0.06276448651079411,0.1844245710658474,"[1.0, 0.0, 0.0]","[0.88, 0.07, 0.05]","[3.0, 0.0, 0.0]","[88, 7, 5]"
122645n,0.16726836496508143,0.6759464146452632,"[0.4, 0.2, 0.4]","[0.21, 0.66, 0.13]","[2.0, 1.0, 2.0]","[21, 66, 13]"
52761e,0.005099900780596206,0.014827533251265472,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.65, 0.34, 0.01]","[2.0, 1.0, 0.0]","[65, 34, 1]"
